# t[days] FUV NUV
0.50000 37.506 31.920 
0.60000 37.891 32.068 
0.70000 38.421 32.336 
0.80000 38.990 32.644 
0.90000 39.536 32.947 
1.00000 40.047 33.233 
1.10000 40.534 33.510 
1.20000 41.007 33.783 
1.30000 41.475 34.057 
1.40000 41.941 34.334 
1.50000 42.409 34.615 
1.60000 42.880 34.902 
1.70000 43.359 35.196 
1.80000 43.846 35.499 
1.90000 44.343 35.810 
2.00000 44.851 36.132 
2.10000 45.371 36.463 
2.20000 45.899 36.802 
2.30000 46.433 37.146 
2.40000 46.967 37.491 
2.50000 47.498 37.836 
2.60000 48.023 38.178 
2.70000 48.541 38.515 
2.80000 49.050 38.848 
2.90000 49.547 39.173 
3.00000 50.035 39.493 
3.10000 50.515 39.807 
3.20000 50.989 40.119 
3.30000 51.458 40.427 
3.40000 51.922 40.733 
3.50000 52.384 41.037 
3.60000 52.843 41.341 
3.70000 53.301 41.644 
3.80000 53.759 41.948 
3.90000 54.216 42.252 
4.00000 54.674 42.557 
4.10000 55.133 42.863 
4.20000 55.593 43.170 
4.30000 56.054 43.478 
4.40000 56.518 43.788 
4.50000 56.982 44.100 
4.60000 57.450 44.413 
4.70000 57.919 44.728 
4.80000 58.391 45.046 
4.90000 58.866 45.365 
5.00000 59.343 45.687 
5.10000 59.823 46.012 
5.20000 60.307 46.338 
5.30000 60.793 46.667 
5.40000 61.282 46.998 
5.50000 61.773 47.331 
5.60000 62.267 47.665 
5.70000 62.763 48.002 
5.80000 63.261 48.340 
5.90000 63.761 48.680 
6.00000 64.263 49.021 
6.10000 64.767 49.363 
6.20000 65.272 49.707 
6.30000 65.779 50.052 
6.40000 66.287 50.399 
6.50000 66.797 50.746 
6.60000 67.308 51.095 
6.70000 67.821 51.445 
6.80000 68.334 51.795 
6.90000 68.849 52.147 
7.00000 69.365 52.499 
7.10000 69.745 52.761 
7.20000 69.940 52.898 
7.30000 70.150 53.045 
7.40000 70.373 53.201 
7.50000 70.608 53.365 
7.60000 70.931 53.589 
7.70000 71.568 54.023 
7.80000 72.208 54.459 
7.90000 72.850 54.897 
8.00000 73.494 55.337 
8.10000 74.141 55.779 
8.20000 74.789 56.222 
8.30000 75.440 56.667 
8.40000 76.093 57.113 
8.50000 76.747 57.560 
8.60000 77.404 58.009 
8.70000 78.062 58.460 
8.80000 78.722 58.911 
8.90000 79.384 59.364 
9.00000 80.047 59.818 
9.10000 80.712 60.273 
9.20000 81.378 60.729 
9.30000 82.045 61.187 
9.40000 82.714 61.645 
9.50000 83.384 62.104 
9.60000 84.056 62.564 
9.70000 84.728 63.025 
9.80000 85.402 63.487 
9.90000 86.076 63.949 
10.00000 86.752 64.413 
