# t[days] FUV NUV
0.50000 34.813 30.311 
0.60000 35.693 30.815 
0.70000 36.664 31.402 
0.80000 37.631 32.011 
0.90000 38.570 32.619 
1.00000 39.587 33.289 
1.10000 40.663 34.003 
1.20000 41.781 34.751 
1.30000 43.081 35.620 
1.40000 44.732 36.720 
1.50000 46.422 37.850 
1.60000 48.141 39.003 
1.70000 49.881 40.173 
1.80000 51.635 41.355 
1.90000 53.396 42.545 
2.00000 55.161 43.739 
2.10000 56.923 44.932 
2.20000 58.681 46.124 
2.30000 60.432 47.313 
2.40000 62.175 48.497 
2.50000 63.909 49.677 
2.60000 65.632 50.850 
2.70000 67.344 52.016 
2.80000 69.045 53.175 
2.90000 70.735 54.327 
3.00000 72.414 55.473 
3.10000 74.081 56.611 
3.20000 75.738 57.743 
3.30000 77.385 58.868 
3.40000 79.021 59.986 
3.50000 80.647 61.099 
3.60000 82.264 62.205 
3.70000 83.872 63.305 
3.80000 85.470 64.399 
3.90000 87.061 65.488 
4.00000 88.643 66.572 
4.10000 90.217 67.651 
4.20000 91.783 68.725 
4.30000 93.342 69.794 
4.40000 94.895 70.858 
4.50000 96.440 71.919 
4.60000 97.978 72.974 
4.70000 99.511 74.026 
4.80000 101.037 75.074 
4.90000 102.557 76.117 
5.00000 104.071 77.157 
5.10000 105.579 78.194 
5.20000 107.083 79.227 
5.30000 108.580 80.256 
5.40000 110.073 81.282 
5.50000 111.561 82.305 
5.60000 113.044 83.325 
5.70000 114.522 84.341 
5.80000 115.995 85.355 
5.90000 117.464 86.365 
6.00000 118.929 87.373 
6.10000 120.389 88.378 
6.20000 121.845 89.380 
6.30000 123.297 90.379 
6.40000 124.745 91.376 
6.50000 126.189 92.371 
6.60000 127.629 93.362 
6.70000 129.065 94.351 
6.80000 130.498 95.338 
6.90000 131.927 96.323 
7.00000 133.352 97.305 
7.10000 134.774 98.285 
7.20000 136.193 99.262 
7.30000 137.608 100.238 
7.40000 139.020 101.211 
7.50000 140.429 102.182 
7.60000 141.834 103.151 
7.70000 143.237 104.118 
7.80000 144.636 105.083 
7.90000 146.032 106.046 
8.00000 147.425 107.006 
8.10000 148.816 107.965 
8.20000 150.203 108.922 
8.30000 151.588 109.878 
8.40000 152.969 110.831 
8.50000 154.348 111.782 
8.60000 155.724 112.732 
8.70000 157.098 113.680 
8.80000 158.469 114.626 
8.90000 159.837 115.570 
9.00000 161.203 116.513 
9.10000 162.566 117.454 
9.20000 163.927 118.394 
9.30000 165.285 119.331 
9.40000 166.641 120.268 
9.50000 167.995 121.202 
9.60000 169.346 122.135 
9.70000 170.695 123.067 
9.80000 172.041 123.997 
9.90000 173.386 124.925 
10.00000 174.728 125.852 
