# t[days] FUV NUV
0.50000 26.162 24.308 
0.60000 26.502 24.476 
0.70000 26.854 24.666 
0.80000 27.258 24.892 
0.90000 27.678 25.138 
1.00000 28.123 25.407 
1.10000 28.591 25.698 
1.20000 29.079 26.007 
1.30000 29.583 26.330 
1.40000 30.100 26.664 
1.50000 30.625 27.007 
1.60000 31.158 27.356 
1.70000 31.695 27.711 
1.80000 32.236 28.068 
1.90000 32.776 28.427 
2.00000 33.511 28.905 
2.10000 34.254 29.389 
2.20000 35.001 29.879 
2.30000 35.752 30.371 
2.40000 36.505 30.867 
2.50000 37.258 31.364 
2.60000 38.010 31.861 
2.70000 38.761 32.358 
2.80000 39.509 32.855 
2.90000 40.254 33.350 
3.00000 40.996 33.844 
3.10000 41.735 34.336 
3.20000 42.471 34.827 
3.30000 43.202 35.316 
3.40000 43.930 35.802 
3.50000 44.655 36.287 
3.60000 45.375 36.769 
3.70000 46.092 37.250 
3.80000 46.805 37.728 
3.90000 47.515 38.205 
4.00000 48.221 38.680 
4.10000 48.924 39.153 
4.20000 49.624 39.624 
4.30000 50.321 40.093 
4.40000 51.015 40.560 
4.50000 51.706 41.026 
4.60000 52.395 41.491 
4.70000 53.081 41.954 
4.80000 53.764 42.415 
4.90000 54.445 42.875 
5.00000 55.123 43.334 
5.10000 55.799 43.791 
5.20000 56.473 44.247 
5.30000 57.144 44.701 
5.40000 57.814 45.155 
5.50000 58.481 45.607 
5.60000 59.147 46.058 
5.70000 59.810 46.508 
5.80000 60.472 46.957 
5.90000 61.132 47.404 
6.00000 61.790 47.851 
6.10000 62.446 48.297 
6.20000 63.101 48.741 
6.30000 63.754 49.185 
6.40000 64.405 49.628 
6.50000 65.055 50.069 
6.60000 65.703 50.510 
6.70000 66.350 50.950 
6.80000 66.995 51.389 
6.90000 67.639 51.827 
7.00000 68.281 52.265 
7.10000 68.922 52.701 
7.20000 69.561 53.137 
7.30000 70.200 53.572 
7.40000 70.836 54.006 
7.50000 71.472 54.439 
7.60000 72.106 54.871 
7.70000 72.739 55.303 
7.80000 73.371 55.734 
7.90000 74.001 56.164 
8.00000 74.631 56.593 
8.10000 75.259 57.022 
8.20000 75.886 57.450 
8.30000 76.511 57.878 
8.40000 77.136 58.304 
8.50000 77.760 58.730 
8.60000 78.382 59.155 
8.70000 79.003 59.580 
8.80000 79.623 60.004 
8.90000 80.243 60.427 
9.00000 80.861 60.850 
9.10000 81.478 61.272 
9.20000 82.094 61.693 
9.30000 82.709 62.114 
9.40000 83.323 62.534 
9.50000 83.937 62.954 
9.60000 84.549 63.373 
9.70000 85.160 63.791 
9.80000 85.770 64.209 
9.90000 86.380 64.626 
10.00000 86.989 65.043 
