# t[days] FUV NUV
0.50000 39.287 33.941 
0.60000 39.579 34.024 
0.70000 40.018 34.227 
0.80000 40.516 34.486 
0.90000 41.028 34.765 
1.00000 41.523 35.041 
1.10000 41.998 35.309 
1.20000 42.457 35.571 
1.30000 42.907 35.833 
1.40000 43.353 36.095 
1.50000 43.797 36.360 
1.60000 44.242 36.627 
1.70000 44.689 36.900 
1.80000 45.139 37.176 
1.90000 45.593 37.458 
2.00000 46.052 37.745 
2.10000 46.516 38.037 
2.20000 46.986 38.334 
2.30000 47.460 38.637 
2.40000 47.938 38.943 
2.50000 48.418 39.251 
2.60000 48.898 39.561 
2.70000 49.377 39.872 
2.80000 49.856 40.182 
2.90000 50.331 40.492 
3.00000 50.805 40.801 
3.10000 51.275 41.108 
3.20000 51.741 41.414 
3.30000 52.204 41.718 
3.40000 52.664 42.020 
3.50000 53.119 42.320 
3.60000 53.571 42.618 
3.70000 54.018 42.913 
3.80000 54.462 43.206 
3.90000 54.901 43.497 
4.00000 55.336 43.786 
4.10000 55.768 44.072 
4.20000 56.196 44.356 
4.30000 56.622 44.640 
4.40000 57.047 44.922 
4.50000 57.470 45.205 
4.60000 57.894 45.487 
4.70000 58.317 45.770 
4.80000 58.741 46.054 
4.90000 59.167 46.339 
5.00000 59.594 46.625 
5.10000 60.023 46.913 
5.20000 60.454 47.203 
5.30000 60.888 47.495 
5.40000 61.325 47.789 
5.50000 61.764 48.086 
5.60000 62.206 48.384 
5.70000 62.650 48.684 
5.80000 63.096 48.985 
5.90000 63.544 49.289 
6.00000 63.994 49.593 
6.10000 64.446 49.899 
6.20000 64.899 50.207 
6.30000 65.354 50.515 
6.40000 65.810 50.825 
6.50000 66.268 51.136 
6.60000 66.727 51.448 
6.70000 67.187 51.761 
6.80000 67.648 52.074 
6.90000 68.110 52.389 
7.00000 68.573 52.704 
7.10000 69.037 53.020 
7.20000 69.502 53.337 
7.30000 69.967 53.655 
7.40000 70.433 53.973 
7.50000 70.900 54.291 
7.60000 71.367 54.610 
7.70000 71.835 54.930 
7.80000 72.303 55.250 
7.90000 72.772 55.570 
8.00000 73.241 55.891 
8.10000 73.711 56.212 
8.20000 74.180 56.533 
8.30000 74.650 56.855 
8.40000 75.120 57.177 
8.50000 75.591 57.499 
8.60000 76.061 57.821 
8.70000 76.532 58.144 
8.80000 77.002 58.466 
8.90000 77.473 58.789 
9.00000 77.944 59.112 
9.10000 78.415 59.435 
9.20000 78.885 59.758 
9.30000 79.356 60.080 
9.40000 79.827 60.403 
9.50000 80.132 60.615 
9.60000 80.580 60.923 
9.70000 81.177 61.331 
9.80000 81.776 61.741 
9.90000 82.376 62.152 
10.00000 82.977 62.563 
