# t[days] FUV NUV
0.50000 33.708 30.174 
0.60000 34.383 30.538 
0.70000 35.093 30.944 
0.80000 35.799 31.363 
0.90000 36.478 31.775 
1.00000 37.134 32.178 
1.10000 37.793 32.590 
1.20000 38.471 33.022 
1.30000 39.175 33.476 
1.40000 39.900 33.948 
1.50000 40.649 34.440 
1.60000 41.414 34.945 
1.70000 42.192 35.461 
1.80000 42.981 35.987 
1.90000 43.779 36.521 
2.00000 44.584 37.062 
2.10000 45.396 37.609 
2.20000 46.211 38.158 
2.30000 47.027 38.710 
2.40000 47.843 39.262 
2.50000 48.765 39.885 
2.60000 49.856 40.617 
2.70000 50.953 41.356 
2.80000 52.056 42.099 
2.90000 53.163 42.846 
3.00000 54.272 43.595 
3.10000 55.381 44.345 
3.20000 56.490 45.096 
3.30000 57.598 45.846 
3.40000 58.703 46.595 
3.50000 59.806 47.343 
3.60000 60.906 48.090 
3.70000 62.003 48.834 
3.80000 63.095 49.577 
3.90000 64.183 50.316 
4.00000 65.266 51.053 
4.10000 66.345 51.787 
4.20000 67.418 52.518 
4.30000 68.486 53.245 
4.40000 69.549 53.970 
4.50000 70.608 54.691 
4.60000 71.661 55.410 
4.70000 72.710 56.125 
4.80000 73.754 56.837 
4.90000 74.793 57.547 
5.00000 75.828 58.253 
5.10000 76.858 58.956 
5.20000 77.883 59.657 
5.30000 78.904 60.355 
5.40000 79.921 61.050 
5.50000 80.934 61.742 
5.60000 81.943 62.432 
5.70000 82.948 63.119 
5.80000 83.949 63.804 
5.90000 84.947 64.487 
6.00000 85.941 65.167 
6.10000 86.931 65.846 
6.20000 87.918 66.521 
6.30000 88.902 67.195 
6.40000 89.883 67.867 
6.50000 90.860 68.537 
6.60000 91.835 69.205 
6.70000 92.806 69.870 
6.80000 93.775 70.534 
6.90000 94.740 71.197 
7.00000 95.703 71.857 
7.10000 96.664 72.516 
7.20000 97.621 73.173 
7.30000 98.576 73.828 
7.40000 99.529 74.482 
7.50000 100.479 75.134 
7.60000 101.427 75.784 
7.70000 102.373 76.434 
7.80000 103.316 77.081 
7.90000 104.257 77.727 
8.00000 105.196 78.372 
8.10000 106.132 79.015 
8.20000 107.067 79.657 
8.30000 107.999 80.298 
8.40000 108.930 80.937 
8.50000 109.858 81.576 
8.60000 110.785 82.212 
8.70000 111.709 82.848 
8.80000 112.632 83.482 
8.90000 113.553 84.115 
9.00000 114.472 84.747 
9.10000 115.389 85.378 
9.20000 116.305 86.008 
9.30000 117.218 86.636 
9.40000 118.130 87.264 
9.50000 119.041 87.890 
9.60000 119.950 88.515 
9.70000 120.857 89.139 
9.80000 121.762 89.763 
9.90000 122.666 90.385 
10.00000 123.569 91.006 
