# t[days] FUV NUV
0.50000 29.033 26.434 
0.60000 29.772 26.873 
0.70000 30.585 27.379 
0.80000 31.429 27.917 
0.90000 32.584 28.647 
1.00000 33.781 29.411 
1.10000 34.986 30.188 
1.20000 36.185 30.966 
1.30000 37.368 31.737 
1.40000 38.526 32.494 
1.50000 39.644 33.229 
1.60000 40.731 33.943 
1.70000 41.786 34.639 
1.80000 42.811 35.316 
1.90000 43.806 35.973 
2.00000 44.761 36.606 
2.10000 45.691 37.222 
2.20000 46.598 37.824 
2.30000 47.485 38.413 
2.40000 48.340 38.983 
2.50000 49.179 39.541 
2.60000 50.003 40.090 
2.70000 50.808 40.628 
2.80000 51.592 41.152 
2.90000 52.363 41.667 
3.00000 53.122 42.175 
3.10000 53.859 42.668 
3.20000 54.583 43.154 
3.30000 55.297 43.633 
3.40000 55.994 44.100 
3.50000 56.676 44.559 
3.60000 57.350 45.011 
3.70000 58.012 45.456 
3.80000 58.659 45.892 
3.90000 59.300 46.323 
4.00000 59.931 46.748 
4.10000 60.549 47.165 
4.20000 61.162 47.578 
4.30000 61.768 47.986 
4.40000 62.361 48.387 
4.50000 62.950 48.785 
4.60000 63.535 49.179 
4.70000 64.108 49.567 
4.80000 64.679 49.953 
4.90000 65.247 50.338 
5.00000 65.806 50.717 
5.10000 66.364 51.095 
5.20000 66.921 51.472 
5.30000 67.470 51.845 
5.40000 68.019 52.217 
5.50000 68.568 52.590 
5.60000 69.111 52.959 
5.70000 69.654 53.328 
5.80000 70.198 53.698 
5.90000 70.740 54.066 
6.00000 71.279 54.434 
6.10000 71.820 54.802 
6.20000 72.360 55.170 
6.30000 72.897 55.536 
6.40000 73.435 55.903 
6.50000 73.974 56.271 
6.60000 74.507 56.635 
6.70000 75.042 57.000 
6.80000 75.578 57.366 
6.90000 76.111 57.730 
7.00000 76.643 58.094 
7.10000 77.175 58.458 
7.20000 77.709 58.822 
7.30000 78.237 59.184 
7.40000 78.766 59.546 
7.50000 79.296 59.909 
7.60000 79.825 60.271 
7.70000 80.351 60.632 
7.80000 80.878 60.992 
7.90000 81.406 61.354 
8.00000 81.931 61.714 
8.10000 82.455 62.073 
8.20000 82.979 62.433 
8.30000 83.504 62.793 
8.40000 84.027 63.151 
8.50000 84.548 63.509 
8.60000 85.069 63.867 
8.70000 85.592 64.226 
8.80000 86.113 64.584 
8.90000 86.631 64.940 
9.00000 87.151 65.297 
9.10000 87.671 65.654 
9.20000 88.190 66.011 
9.30000 88.707 66.366 
9.40000 89.223 66.721 
9.50000 89.741 67.077 
9.60000 90.259 67.433 
9.70000 90.774 67.787 
9.80000 91.289 68.141 
9.90000 91.803 68.496 
10.00000 92.319 68.850 
