# t[days] FUV NUV
0.50000 35.049 30.785 
0.60000 35.497 30.977 
0.70000 35.961 31.200 
0.80000 36.419 31.431 
0.90000 36.866 31.667 
1.00000 37.315 31.911 
1.10000 37.773 32.169 
1.20000 38.243 32.441 
1.30000 38.726 32.727 
1.40000 39.221 33.025 
1.50000 39.727 33.334 
1.60000 40.241 33.653 
1.70000 40.762 33.978 
1.80000 41.284 34.307 
1.90000 41.802 34.635 
2.00000 42.314 34.961 
2.10000 42.816 35.282 
2.20000 43.309 35.598 
2.30000 43.793 35.909 
2.40000 44.271 36.217 
2.50000 44.744 36.524 
2.60000 45.215 36.829 
2.70000 45.683 37.135 
2.80000 46.152 37.441 
2.90000 46.620 37.748 
3.00000 47.090 38.057 
3.10000 47.561 38.367 
3.20000 48.035 38.680 
3.30000 48.510 38.995 
3.40000 48.989 39.313 
3.50000 49.471 39.634 
3.60000 49.956 39.957 
3.70000 50.445 40.284 
3.80000 50.938 40.614 
3.90000 51.435 40.947 
4.00000 51.935 41.283 
4.10000 52.438 41.621 
4.20000 52.944 41.962 
4.30000 53.452 42.304 
4.40000 53.963 42.649 
4.50000 54.476 42.996 
4.60000 54.991 43.344 
4.70000 55.508 43.695 
4.80000 56.027 44.046 
4.90000 56.548 44.399 
5.00000 57.070 44.754 
5.10000 57.593 45.109 
5.20000 58.118 45.466 
5.30000 58.643 45.823 
5.40000 59.169 46.182 
5.50000 59.696 46.540 
5.60000 60.223 46.900 
5.70000 60.751 47.259 
5.80000 61.279 47.619 
5.90000 61.807 47.980 
6.00000 62.335 48.340 
6.10000 62.863 48.701 
6.20000 63.390 49.062 
6.30000 63.686 49.267 
6.40000 64.362 49.727 
6.50000 65.041 50.189 
6.60000 65.722 50.653 
6.70000 66.405 51.118 
6.80000 67.090 51.585 
6.90000 67.777 52.053 
7.00000 68.465 52.522 
7.10000 69.155 52.993 
7.20000 69.846 53.464 
7.30000 70.538 53.936 
7.40000 71.231 54.410 
7.50000 71.925 54.883 
7.60000 72.619 55.358 
7.70000 73.314 55.833 
7.80000 74.010 56.308 
7.90000 74.706 56.784 
8.00000 75.403 57.260 
8.10000 76.099 57.737 
8.20000 76.796 58.213 
8.30000 77.492 58.690 
8.40000 78.189 59.166 
8.50000 78.885 59.643 
8.60000 79.582 60.120 
8.70000 80.278 60.596 
8.80000 80.973 61.073 
8.90000 81.669 61.549 
9.00000 82.363 62.025 
9.10000 83.058 62.500 
9.20000 83.751 62.976 
9.30000 84.444 63.451 
9.40000 85.137 63.925 
9.50000 85.828 64.399 
9.60000 86.519 64.873 
9.70000 87.209 65.346 
9.80000 87.898 65.819 
9.90000 88.586 66.290 
10.00000 89.273 66.762 
