# t[days] FUV NUV
0.50000 31.972 27.531 
0.60000 31.742 27.251 
0.70000 31.508 26.987 
0.80000 31.351 26.791 
0.90000 31.300 26.678 
1.00000 31.355 26.648 
1.10000 31.512 26.696 
1.20000 31.766 26.817 
1.30000 32.110 27.005 
1.40000 32.525 27.246 
1.50000 32.963 27.508 
1.60000 33.386 27.761 
1.70000 33.764 27.986 
1.80000 34.078 28.168 
1.90000 34.338 28.316 
2.00000 34.571 28.447 
2.10000 34.797 28.574 
2.20000 35.032 28.710 
2.30000 35.290 28.862 
2.40000 35.579 29.038 
2.50000 35.900 29.237 
2.60000 36.249 29.457 
2.70000 36.621 29.693 
2.80000 37.012 29.945 
2.90000 37.421 30.209 
3.00000 37.843 30.483 
3.10000 38.278 30.767 
3.20000 38.723 31.059 
3.30000 39.177 31.358 
3.40000 39.641 31.664 
3.50000 40.114 31.977 
3.60000 40.543 32.263 
3.70000 40.554 32.279 
3.80000 40.619 32.331 
3.90000 40.727 32.411 
4.00000 40.872 32.515 
4.10000 41.046 32.639 
4.20000 41.246 32.779 
4.30000 41.467 32.933 
4.40000 41.706 33.100 
4.50000 41.960 33.276 
4.60000 42.228 33.462 
4.70000 42.508 33.655 
4.80000 42.798 33.856 
4.90000 43.117 34.075 
5.00000 43.681 34.454 
5.10000 44.249 34.836 
5.20000 44.822 35.222 
5.30000 45.399 35.611 
5.40000 45.979 36.002 
5.50000 46.563 36.396 
5.60000 47.149 36.792 
5.70000 47.738 37.189 
5.80000 48.329 37.589 
5.90000 48.922 37.990 
6.00000 49.516 38.393 
6.10000 50.113 38.797 
6.20000 50.710 39.202 
6.30000 51.308 39.607 
6.40000 51.907 40.013 
6.50000 52.506 40.420 
6.60000 53.105 40.827 
6.70000 53.705 41.234 
6.80000 54.304 41.641 
6.90000 54.903 42.048 
7.00000 55.501 42.455 
7.10000 56.099 42.861 
7.20000 56.697 43.268 
7.30000 57.294 43.674 
7.40000 57.890 44.080 
7.50000 58.486 44.485 
7.60000 59.080 44.890 
7.70000 59.674 45.294 
7.80000 60.267 45.698 
7.90000 60.858 46.101 
8.00000 61.449 46.504 
8.10000 62.038 46.906 
8.20000 62.627 47.307 
8.30000 63.213 47.707 
8.40000 63.799 48.106 
8.50000 64.383 48.505 
8.60000 64.966 48.902 
8.70000 65.547 49.299 
8.80000 66.126 49.695 
8.90000 66.704 50.089 
9.00000 67.281 50.483 
9.10000 67.855 50.875 
9.20000 68.428 51.267 
9.30000 68.999 51.657 
9.40000 69.569 52.046 
9.50000 70.136 52.433 
9.60000 70.702 52.820 
9.70000 71.265 53.205 
9.80000 71.827 53.589 
9.90000 72.387 53.972 
10.00000 72.944 54.353 
