# t[days] FUV NUV
0.50000 39.774 33.828 
0.60000 40.564 34.266 
0.70000 41.336 34.711 
0.80000 42.083 35.153 
0.90000 42.792 35.581 
1.00000 43.455 35.985 
1.10000 44.073 36.365 
1.20000 44.650 36.721 
1.30000 45.191 37.058 
1.40000 45.700 37.377 
1.50000 46.183 37.680 
1.60000 46.643 37.971 
1.70000 47.087 38.253 
1.80000 47.517 38.527 
1.90000 47.937 38.797 
2.00000 48.350 39.063 
2.10000 48.757 39.326 
2.20000 49.158 39.587 
2.30000 49.555 39.845 
2.40000 49.947 40.102 
2.50000 50.335 40.356 
2.60000 50.719 40.609 
2.70000 51.099 40.859 
2.80000 51.476 41.108 
2.90000 51.856 41.360 
3.00000 52.292 41.648 
3.10000 52.759 41.958 
3.20000 53.220 42.264 
3.30000 53.674 42.566 
3.40000 54.119 42.862 
3.50000 54.556 43.153 
3.60000 54.985 43.439 
3.70000 55.405 43.719 
3.80000 55.817 43.994 
3.90000 56.222 44.265 
4.00000 56.618 44.530 
4.10000 57.010 44.792 
4.20000 57.395 45.050 
4.30000 57.775 45.305 
4.40000 58.150 45.556 
4.50000 58.521 45.806 
4.60000 58.888 46.052 
4.70000 59.252 46.297 
4.80000 59.612 46.539 
4.90000 59.970 46.780 
5.00000 60.325 47.019 
5.10000 60.679 47.258 
5.20000 61.029 47.494 
5.30000 61.380 47.731 
5.40000 61.728 47.966 
5.50000 62.076 48.201 
5.60000 62.423 48.436 
5.70000 62.770 48.671 
5.80000 63.118 48.907 
5.90000 63.464 49.141 
6.00000 63.812 49.377 
6.10000 64.160 49.614 
6.20000 64.509 49.850 
6.30000 64.859 50.088 
6.40000 65.209 50.326 
6.50000 65.561 50.565 
6.60000 65.914 50.806 
6.70000 66.269 51.048 
6.80000 66.624 51.289 
6.90000 66.981 51.533 
7.00000 67.340 51.778 
7.10000 67.699 52.022 
7.20000 68.059 52.268 
7.30000 68.421 52.515 
7.40000 68.784 52.763 
7.50000 69.147 53.011 
7.60000 69.512 53.260 
7.70000 69.878 53.511 
7.80000 70.244 53.761 
7.90000 70.611 54.012 
8.00000 70.980 54.265 
8.10000 71.350 54.518 
8.20000 71.720 54.771 
8.30000 72.091 55.026 
8.40000 72.463 55.281 
8.50000 72.837 55.537 
8.60000 73.211 55.793 
8.70000 73.585 56.049 
8.80000 73.960 56.307 
8.90000 74.337 56.565 
9.00000 74.714 56.824 
9.10000 75.092 57.083 
9.20000 75.470 57.343 
9.30000 75.849 57.603 
9.40000 76.230 57.864 
9.50000 76.611 58.126 
9.60000 76.992 58.388 
9.70000 77.374 58.651 
9.80000 77.757 58.914 
9.90000 78.141 59.177 
10.00000 78.526 59.442 
