# t[days] FUV NUV
0.50000 34.957 31.053 
0.60000 35.422 31.257 
0.70000 35.942 31.518 
0.80000 36.510 31.827 
0.90000 37.116 32.172 
1.00000 37.740 32.538 
1.10000 38.366 32.913 
1.20000 38.987 33.290 
1.30000 39.603 33.668 
1.40000 40.213 34.046 
1.50000 40.817 34.423 
1.60000 41.417 34.801 
1.70000 42.015 35.180 
1.80000 42.614 35.562 
1.90000 43.219 35.950 
2.00000 43.829 36.344 
2.10000 44.448 36.746 
2.20000 45.075 37.155 
2.30000 45.708 37.570 
2.40000 46.344 37.988 
2.50000 46.983 38.410 
2.60000 47.622 38.832 
2.70000 48.261 39.256 
2.80000 48.899 39.680 
2.90000 49.533 40.102 
3.00000 50.165 40.523 
3.10000 50.792 40.942 
3.20000 51.413 41.358 
3.30000 52.029 41.770 
3.40000 52.706 42.223 
3.50000 53.398 42.686 
3.60000 54.091 43.151 
3.70000 54.781 43.613 
3.80000 55.467 44.074 
3.90000 56.149 44.532 
4.00000 56.829 44.990 
4.10000 57.506 45.445 
4.20000 58.181 45.900 
4.30000 58.854 46.353 
4.40000 59.525 46.806 
4.50000 60.195 47.259 
4.60000 60.864 47.710 
4.70000 61.532 48.162 
4.80000 62.199 48.613 
4.90000 62.865 49.064 
5.00000 63.532 49.516 
5.10000 64.196 49.966 
5.20000 64.861 50.417 
5.30000 65.525 50.867 
5.40000 66.188 51.317 
5.50000 66.850 51.767 
5.60000 67.512 52.217 
5.70000 68.173 52.666 
5.80000 68.833 53.115 
5.90000 69.493 53.564 
6.00000 70.152 54.013 
6.10000 70.810 54.461 
6.20000 71.467 54.909 
6.30000 72.124 55.357 
6.40000 72.780 55.804 
6.50000 73.435 56.251 
6.60000 74.090 56.698 
6.70000 74.744 57.144 
6.80000 75.397 57.590 
6.90000 76.049 58.035 
7.00000 76.701 58.480 
7.10000 77.351 58.925 
7.20000 78.001 59.369 
7.30000 78.650 59.813 
7.40000 79.298 60.256 
7.50000 79.945 60.699 
7.60000 80.591 61.141 
7.70000 81.237 61.583 
7.80000 81.881 62.025 
7.90000 82.525 62.465 
8.00000 83.168 62.906 
8.10000 83.809 63.345 
8.20000 84.450 63.785 
8.30000 85.090 64.223 
8.40000 85.728 64.661 
8.50000 86.365 65.098 
8.60000 87.001 65.534 
8.70000 87.636 65.969 
8.80000 88.325 66.442 
8.90000 89.042 66.933 
9.00000 89.760 67.425 
9.10000 90.479 67.918 
9.20000 91.198 68.411 
9.30000 91.917 68.904 
9.40000 92.637 69.398 
9.50000 93.357 69.892 
9.60000 94.077 70.386 
9.70000 94.798 70.880 
9.80000 95.519 71.375 
9.90000 96.239 71.870 
10.00000 96.961 72.365 
