# t[days] FUV NUV
0.50000 36.560 31.358 
0.60000 37.442 31.860 
0.70000 38.267 32.343 
0.80000 39.029 32.797 
0.90000 39.740 33.226 
1.00000 40.409 33.635 
1.10000 41.043 34.026 
1.20000 41.642 34.399 
1.30000 42.209 34.754 
1.40000 42.748 35.093 
1.50000 43.260 35.418 
1.60000 43.774 35.745 
1.70000 44.370 36.127 
1.80000 44.954 36.503 
1.90000 45.523 36.870 
2.00000 46.078 37.230 
2.10000 46.620 37.582 
2.20000 47.149 37.927 
2.30000 47.666 38.265 
2.40000 48.172 38.596 
2.50000 48.667 38.921 
2.60000 49.151 39.240 
2.70000 49.625 39.552 
2.80000 50.090 39.859 
2.90000 50.545 40.160 
3.00000 50.991 40.455 
3.10000 51.427 40.745 
3.20000 51.854 41.028 
3.30000 52.272 41.306 
3.40000 52.681 41.579 
3.50000 53.082 41.845 
3.60000 53.474 42.107 
3.70000 53.859 42.364 
3.80000 54.239 42.617 
3.90000 54.613 42.867 
4.00000 54.985 43.116 
4.10000 55.353 43.363 
4.20000 55.720 43.609 
4.30000 56.086 43.854 
4.40000 56.452 44.100 
4.50000 56.819 44.347 
4.60000 57.186 44.594 
4.70000 57.555 44.843 
4.80000 57.927 45.094 
4.90000 58.299 45.346 
5.00000 58.675 45.600 
5.10000 59.052 45.855 
5.20000 59.431 46.112 
5.30000 59.812 46.371 
5.40000 60.195 46.630 
5.50000 60.580 46.892 
5.60000 60.966 47.154 
5.70000 61.354 47.418 
5.80000 61.744 47.683 
5.90000 62.136 47.950 
6.00000 62.529 48.218 
6.10000 62.925 48.488 
6.20000 63.321 48.758 
6.30000 63.720 49.030 
6.40000 64.120 49.303 
6.50000 64.521 49.577 
6.60000 64.924 49.852 
6.70000 65.328 50.128 
6.80000 65.734 50.406 
6.90000 66.140 50.684 
7.00000 66.548 50.963 
7.10000 66.957 51.242 
7.20000 67.366 51.523 
7.30000 67.777 51.804 
7.40000 68.188 52.086 
7.50000 68.600 52.368 
7.60000 69.013 52.651 
7.70000 69.427 52.935 
7.80000 69.841 53.219 
7.90000 70.257 53.504 
8.00000 70.672 53.789 
8.10000 71.088 54.074 
8.20000 71.505 54.361 
8.30000 71.923 54.647 
8.40000 72.340 54.934 
8.50000 72.758 55.221 
8.60000 73.177 55.509 
8.70000 73.596 55.797 
8.80000 74.015 56.085 
8.90000 74.435 56.373 
9.00000 74.855 56.662 
9.10000 75.276 56.951 
9.20000 75.696 57.240 
9.30000 76.116 57.529 
9.40000 76.537 57.819 
9.50000 76.959 58.109 
9.60000 77.380 58.398 
9.70000 77.801 58.688 
9.80000 78.223 58.978 
9.90000 78.645 59.269 
10.00000 79.067 59.559 
