# t[days] FUV NUV
0.50000 28.802 25.792 
0.60000 29.067 25.859 
0.70000 29.338 25.950 
0.80000 29.604 26.051 
0.90000 29.863 26.158 
1.00000 30.116 26.270 
1.10000 30.363 26.384 
1.20000 30.604 26.500 
1.30000 30.841 26.618 
1.40000 31.075 26.738 
1.50000 31.307 26.861 
1.60000 31.540 26.988 
1.70000 31.774 27.117 
1.80000 32.009 27.250 
1.90000 32.244 27.386 
2.00000 32.480 27.524 
2.10000 32.716 27.663 
2.20000 32.952 27.804 
2.30000 33.187 27.946 
2.40000 33.421 28.088 
2.50000 33.654 28.231 
2.60000 33.886 28.374 
2.70000 34.116 28.517 
2.80000 34.344 28.659 
2.90000 34.569 28.800 
3.00000 34.791 28.940 
3.10000 35.011 29.078 
3.20000 35.227 29.215 
3.30000 35.440 29.350 
3.40000 35.650 29.484 
3.50000 35.856 29.616 
3.60000 36.061 29.747 
3.70000 36.264 29.877 
3.80000 36.466 30.007 
3.90000 36.667 30.137 
4.00000 36.869 30.267 
4.10000 37.071 30.398 
4.20000 37.273 30.530 
4.30000 37.477 30.663 
4.40000 37.682 30.797 
4.50000 37.889 30.932 
4.60000 38.098 31.069 
4.70000 38.308 31.208 
4.80000 38.520 31.348 
4.90000 38.734 31.489 
5.00000 38.950 31.632 
5.10000 39.168 31.776 
5.20000 39.387 31.922 
5.30000 39.607 32.069 
5.40000 39.829 32.216 
5.50000 40.053 32.366 
5.60000 40.280 32.518 
5.70000 40.515 32.674 
5.80000 40.750 32.832 
5.90000 40.987 32.990 
6.00000 41.224 33.149 
6.10000 41.463 33.309 
6.20000 41.703 33.471 
6.30000 41.944 33.632 
6.40000 42.185 33.795 
6.50000 42.428 33.958 
6.60000 42.671 34.122 
6.70000 42.915 34.287 
6.80000 43.160 34.452 
6.90000 43.405 34.617 
7.00000 43.651 34.784 
7.10000 43.898 34.950 
7.20000 44.145 35.117 
7.30000 44.393 35.285 
7.40000 44.640 35.453 
7.50000 44.889 35.621 
7.60000 45.138 35.790 
7.70000 45.387 35.959 
7.80000 45.636 36.128 
7.90000 45.886 36.297 
8.00000 46.136 36.467 
8.10000 46.386 36.637 
8.20000 46.637 36.808 
8.30000 46.888 36.978 
8.40000 47.139 37.149 
8.50000 47.390 37.319 
8.60000 47.641 37.490 
8.70000 47.892 37.661 
8.80000 48.144 37.833 
8.90000 48.395 38.004 
9.00000 48.647 38.175 
9.10000 48.898 38.347 
9.20000 49.150 38.518 
9.30000 49.401 38.690 
9.40000 49.713 38.901 
9.50000 50.062 39.137 
9.60000 50.412 39.373 
9.70000 50.763 39.610 
9.80000 51.114 39.848 
9.90000 51.467 40.087 
10.00000 51.820 40.326 
