# t[days] FUV NUV
0.50000 37.973 32.490 
0.60000 38.141 32.515 
0.70000 38.425 32.640 
0.80000 38.804 32.843 
0.90000 39.238 33.095 
1.00000 39.698 33.372 
1.10000 40.166 33.661 
1.20000 40.634 33.954 
1.30000 41.104 34.252 
1.40000 41.575 34.553 
1.50000 42.046 34.857 
1.60000 42.519 35.164 
1.70000 42.995 35.475 
1.80000 43.479 35.792 
1.90000 43.973 36.119 
2.00000 44.480 36.455 
2.10000 45.001 36.802 
2.20000 45.537 37.160 
2.30000 46.088 37.529 
2.40000 46.651 37.908 
2.50000 47.226 38.295 
2.60000 47.810 38.689 
2.70000 48.403 39.090 
2.80000 49.004 39.497 
2.90000 49.611 39.909 
3.00000 50.225 40.326 
3.10000 50.843 40.746 
3.20000 51.466 41.170 
3.30000 52.092 41.596 
3.40000 52.721 42.025 
3.50000 53.352 42.455 
3.60000 53.984 42.886 
3.70000 54.617 43.319 
3.80000 55.251 43.752 
3.90000 55.986 44.252 
4.00000 56.895 44.868 
4.10000 57.808 45.486 
4.20000 58.724 46.108 
4.30000 59.642 46.731 
4.40000 60.563 47.357 
4.50000 61.486 47.984 
4.60000 62.410 48.612 
4.70000 63.335 49.241 
4.80000 64.259 49.870 
4.90000 65.184 50.500 
5.00000 66.109 51.130 
5.10000 67.032 51.759 
5.20000 67.955 52.388 
5.30000 68.876 53.017 
5.40000 69.797 53.644 
5.50000 70.715 54.271 
5.60000 71.632 54.897 
5.70000 72.547 55.522 
5.80000 73.461 56.146 
5.90000 74.372 56.769 
6.00000 75.281 57.390 
6.10000 76.187 58.009 
6.20000 77.091 58.627 
6.30000 77.992 59.244 
6.40000 78.891 59.859 
6.50000 79.787 60.472 
6.60000 80.680 61.083 
6.70000 81.571 61.692 
6.80000 82.458 62.300 
6.90000 83.344 62.906 
7.00000 84.226 63.511 
7.10000 85.106 64.114 
7.20000 85.984 64.715 
7.30000 86.858 65.314 
7.40000 87.731 65.912 
7.50000 88.601 66.508 
7.60000 89.468 67.103 
7.70000 90.333 67.696 
7.80000 91.195 68.287 
7.90000 92.056 68.877 
8.00000 92.913 69.466 
8.10000 93.769 70.053 
8.20000 94.622 70.638 
8.30000 95.472 71.222 
8.40000 96.321 71.804 
8.50000 97.167 72.385 
8.60000 98.011 72.964 
8.70000 98.852 73.542 
8.80000 99.692 74.118 
8.90000 100.529 74.693 
9.00000 101.364 75.267 
9.10000 102.197 75.839 
9.20000 103.028 76.409 
9.30000 103.856 76.979 
9.40000 104.683 77.547 
9.50000 105.507 78.113 
9.60000 106.329 78.678 
9.70000 107.150 79.242 
9.80000 107.968 79.804 
9.90000 108.784 80.366 
10.00000 109.598 80.925 
