# t[days] FUV NUV
0.50000 53.953 43.912 
0.60000 53.075 43.181 
0.70000 52.796 42.885 
0.80000 52.859 42.840 
0.90000 53.127 42.949 
1.00000 53.525 43.156 
1.10000 54.006 43.427 
1.20000 54.533 43.737 
1.30000 55.075 44.061 
1.40000 55.611 44.385 
1.50000 56.137 44.706 
1.60000 56.645 45.017 
1.70000 57.129 45.315 
1.80000 57.586 45.595 
1.90000 58.005 45.851 
2.00000 58.393 46.088 
2.10000 58.748 46.304 
2.20000 59.075 46.501 
2.30000 59.372 46.679 
2.40000 59.647 46.843 
2.50000 59.905 46.995 
2.60000 60.146 47.138 
2.70000 60.370 47.270 
2.80000 60.583 47.395 
2.90000 60.787 47.514 
3.00000 60.979 47.626 
3.10000 61.163 47.733 
3.20000 61.342 47.838 
3.30000 61.512 47.937 
3.40000 61.679 48.033 
3.50000 61.841 48.128 
3.60000 61.997 48.219 
3.70000 62.153 48.310 
3.80000 62.306 48.400 
3.90000 62.462 48.493 
4.00000 62.623 48.589 
4.10000 62.787 48.688 
4.20000 62.960 48.793 
4.30000 63.140 48.904 
4.40000 63.329 49.021 
4.50000 63.529 49.146 
4.60000 63.738 49.279 
4.70000 63.961 49.420 
4.80000 64.194 49.570 
4.90000 64.441 49.729 
5.00000 64.700 49.897 
5.10000 64.974 50.076 
5.20000 65.259 50.263 
5.30000 65.556 50.458 
5.40000 65.861 50.659 
5.50000 66.173 50.865 
5.60000 66.489 51.075 
5.70000 66.809 51.287 
5.80000 67.130 51.500 
5.90000 67.452 51.714 
6.00000 67.773 51.928 
6.10000 68.092 52.140 
6.20000 68.408 52.351 
6.30000 68.720 52.558 
6.40000 69.027 52.763 
6.50000 69.327 52.963 
6.60000 69.621 53.159 
6.70000 69.907 53.349 
6.80000 70.186 53.535 
6.90000 70.455 53.714 
7.00000 70.715 53.887 
7.10000 70.965 54.053 
7.20000 71.205 54.212 
7.30000 71.435 54.364 
7.40000 71.656 54.511 
7.50000 71.869 54.652 
7.60000 72.075 54.788 
7.70000 72.274 54.919 
7.80000 72.469 55.047 
7.90000 72.657 55.172 
8.00000 72.842 55.294 
8.10000 73.023 55.412 
8.20000 73.201 55.530 
8.30000 73.376 55.645 
8.40000 73.549 55.760 
8.50000 73.721 55.873 
8.60000 73.892 55.986 
8.70000 74.062 56.098 
8.80000 74.232 56.210 
8.90000 74.402 56.322 
9.00000 74.573 56.436 
9.10000 74.744 56.549 
9.20000 74.918 56.664 
9.30000 75.092 56.780 
9.40000 75.269 56.898 
9.50000 75.448 57.017 
9.60000 75.629 57.137 
9.70000 75.813 57.260 
9.80000 76.000 57.385 
9.90000 76.190 57.512 
10.00000 76.383 57.642 
