# t[days] FUV NUV
0.50000 38.185 32.340 
0.60000 38.911 32.730 
0.70000 39.583 33.103 
0.80000 40.209 33.457 
0.90000 40.812 33.806 
1.00000 41.414 34.164 
1.10000 42.026 34.536 
1.20000 42.649 34.921 
1.30000 43.275 35.313 
1.40000 43.901 35.710 
1.50000 44.524 36.107 
1.60000 45.141 36.504 
1.70000 45.747 36.896 
1.80000 46.339 37.281 
1.90000 46.914 37.655 
2.00000 47.471 38.019 
2.10000 48.008 38.370 
2.20000 48.525 38.710 
2.30000 49.029 39.041 
2.40000 49.526 39.369 
2.50000 50.020 39.695 
2.60000 50.515 40.023 
2.70000 51.014 40.355 
2.80000 51.520 40.692 
2.90000 52.035 41.037 
3.00000 52.560 41.389 
3.10000 53.094 41.748 
3.20000 53.637 42.113 
3.30000 54.186 42.484 
3.40000 54.743 42.860 
3.50000 55.305 43.241 
3.60000 55.873 43.626 
3.70000 56.445 44.014 
3.80000 57.022 44.406 
3.90000 57.603 44.801 
4.00000 58.188 45.199 
4.10000 58.777 45.600 
4.20000 59.368 46.003 
4.30000 59.962 46.408 
4.40000 60.503 46.779 
4.50000 60.760 46.960 
4.60000 60.997 47.128 
4.70000 61.265 47.316 
4.80000 61.559 47.522 
4.90000 62.103 47.895 
5.00000 62.928 48.456 
5.10000 63.758 49.020 
5.20000 64.593 49.588 
5.30000 65.433 50.159 
5.40000 66.276 50.734 
5.50000 67.123 51.311 
5.60000 67.973 51.890 
5.70000 68.826 52.472 
5.80000 69.682 53.056 
5.90000 70.540 53.641 
6.00000 71.400 54.229 
6.10000 72.263 54.818 
6.20000 73.126 55.408 
6.30000 73.992 55.999 
6.40000 74.858 56.591 
6.50000 75.725 57.184 
6.60000 76.593 57.778 
6.70000 77.461 58.372 
6.80000 78.330 58.967 
6.90000 79.199 59.562 
7.00000 80.068 60.157 
7.10000 80.937 60.752 
7.20000 81.805 61.347 
7.30000 82.674 61.942 
7.40000 83.542 62.536 
7.50000 84.409 63.131 
7.60000 85.276 63.725 
7.70000 86.142 64.319 
7.80000 87.008 64.913 
7.90000 87.872 65.506 
8.00000 88.736 66.098 
8.10000 89.599 66.690 
8.20000 90.461 67.282 
8.30000 91.321 67.872 
8.40000 92.180 68.462 
8.50000 93.038 69.051 
8.60000 93.895 69.640 
8.70000 94.750 70.227 
8.80000 95.604 70.813 
8.90000 96.456 71.399 
9.00000 97.307 71.983 
9.10000 98.156 72.566 
9.20000 99.003 73.148 
9.30000 99.849 73.729 
9.40000 100.692 74.309 
9.50000 101.534 74.888 
9.60000 102.374 75.465 
9.70000 103.212 76.041 
9.80000 104.048 76.616 
9.90000 104.882 77.189 
10.00000 105.713 77.761 
