# t[days] FUV NUV
0.50000 38.765 33.319 
0.60000 39.451 33.681 
0.70000 40.118 34.049 
0.80000 40.791 34.436 
0.90000 41.495 34.856 
1.00000 42.231 35.306 
1.10000 42.980 35.773 
1.20000 43.726 36.244 
1.30000 44.461 36.711 
1.40000 45.177 37.170 
1.50000 45.869 37.616 
1.60000 46.534 38.046 
1.70000 47.171 38.459 
1.80000 47.788 38.860 
1.90000 48.394 39.256 
2.00000 48.999 39.654 
2.10000 49.611 40.058 
2.20000 50.236 40.472 
2.30000 50.876 40.897 
2.40000 51.531 41.335 
2.50000 52.198 41.781 
2.60000 52.876 42.237 
2.70000 53.564 42.700 
2.80000 54.261 43.170 
2.90000 54.965 43.646 
3.00000 55.676 44.128 
3.10000 56.394 44.614 
3.20000 57.118 45.106 
3.30000 57.846 45.601 
3.40000 58.580 46.100 
3.50000 59.318 46.603 
3.60000 60.060 47.109 
3.70000 60.806 47.618 
3.80000 61.555 48.129 
3.90000 61.270 47.953 
4.00000 61.167 47.898 
4.10000 62.146 48.563 
4.20000 63.131 49.232 
4.30000 64.123 49.906 
4.40000 65.119 50.585 
4.50000 66.121 51.267 
4.60000 67.127 51.952 
4.70000 68.136 52.639 
4.80000 69.148 53.330 
4.90000 70.163 54.022 
5.00000 71.180 54.716 
5.10000 72.198 55.411 
5.20000 73.217 56.108 
5.30000 74.238 56.805 
5.40000 75.258 57.502 
5.50000 76.279 58.200 
5.60000 77.299 58.898 
5.70000 78.319 59.596 
5.80000 79.337 60.293 
5.90000 80.355 60.989 
6.00000 81.371 61.685 
6.10000 82.385 62.379 
6.20000 83.397 63.072 
6.30000 84.406 63.764 
6.40000 85.414 64.455 
6.50000 86.420 65.144 
6.60000 87.423 65.832 
6.70000 88.423 66.518 
6.80000 89.421 67.203 
6.90000 90.417 67.886 
7.00000 91.410 68.567 
7.10000 92.400 69.246 
7.20000 93.388 69.924 
7.30000 94.372 70.600 
7.40000 95.354 71.274 
7.50000 96.332 71.946 
7.60000 97.308 72.616 
7.70000 98.281 73.284 
7.80000 99.251 73.950 
7.90000 100.218 74.614 
8.00000 101.182 75.276 
8.10000 102.143 75.937 
8.20000 103.101 76.595 
8.30000 104.057 77.252 
8.40000 105.010 77.907 
8.50000 105.960 78.560 
8.60000 106.907 79.212 
8.70000 107.852 79.861 
8.80000 108.795 80.509 
8.90000 109.734 81.156 
9.00000 110.672 81.800 
9.10000 111.607 82.443 
9.20000 112.539 83.085 
9.30000 113.469 83.724 
9.40000 114.396 84.362 
9.50000 115.321 84.999 
9.60000 116.244 85.634 
9.70000 117.165 86.268 
9.80000 118.083 86.900 
9.90000 118.999 87.530 
10.00000 119.913 88.159 
