# t[days] FUV NUV
0.50000 33.431 29.393 
0.60000 34.169 29.798 
0.70000 34.943 30.248 
0.80000 35.709 30.707 
0.90000 36.438 31.152 
1.00000 37.133 31.582 
1.10000 37.816 32.010 
1.20000 38.500 32.445 
1.30000 39.195 32.892 
1.40000 39.898 33.347 
1.50000 40.602 33.807 
1.60000 41.304 34.269 
1.70000 42.002 34.729 
1.80000 42.693 35.187 
1.90000 43.376 35.641 
2.00000 44.049 36.090 
2.10000 44.902 36.655 
2.20000 45.777 37.236 
2.30000 46.680 37.836 
2.40000 47.578 38.434 
2.50000 48.471 39.030 
2.60000 49.359 39.623 
2.70000 50.235 40.209 
2.80000 51.100 40.788 
2.90000 51.956 41.362 
3.00000 52.805 41.932 
3.10000 53.641 42.493 
3.20000 54.464 43.046 
3.30000 55.277 43.593 
3.40000 56.082 44.135 
3.50000 56.870 44.666 
3.60000 57.647 45.189 
3.70000 58.414 45.706 
3.80000 59.168 46.215 
3.90000 59.907 46.714 
4.00000 60.636 47.206 
4.10000 61.354 47.692 
4.20000 62.057 48.166 
4.30000 62.749 48.634 
4.40000 63.434 49.098 
4.50000 64.107 49.553 
4.60000 64.771 50.002 
4.70000 65.429 50.448 
4.80000 66.078 50.887 
4.90000 66.718 51.321 
5.00000 67.354 51.752 
5.10000 67.984 52.180 
5.20000 68.606 52.601 
5.30000 69.224 53.021 
5.40000 69.839 53.438 
5.50000 70.445 53.850 
5.60000 71.049 54.261 
5.70000 71.651 54.670 
5.80000 72.246 55.074 
5.90000 72.839 55.478 
6.00000 73.431 55.881 
6.10000 74.016 56.280 
6.20000 74.601 56.678 
6.30000 75.185 57.076 
6.40000 75.763 57.470 
6.50000 76.341 57.864 
6.60000 76.920 58.259 
6.70000 77.494 58.650 
6.80000 78.067 59.041 
6.90000 78.640 59.433 
7.00000 79.211 59.823 
7.10000 79.780 60.212 
7.20000 80.350 60.601 
7.30000 80.918 60.990 
7.40000 81.483 61.376 
7.50000 82.049 61.764 
7.60000 82.615 62.151 
7.70000 83.176 62.535 
7.80000 83.739 62.920 
7.90000 84.302 63.305 
8.00000 84.861 63.688 
8.10000 85.419 64.071 
8.20000 85.979 64.455 
8.30000 86.536 64.837 
8.40000 87.092 65.218 
8.50000 87.648 65.599 
8.60000 88.204 65.981 
8.70000 88.756 66.360 
8.80000 89.309 66.739 
8.90000 89.863 67.119 
9.00000 90.414 67.497 
9.10000 90.964 67.875 
9.20000 91.514 68.253 
9.30000 92.065 68.631 
9.40000 92.613 69.007 
9.50000 93.160 69.384 
9.60000 93.708 69.760 
9.70000 94.256 70.137 
9.80000 94.801 70.511 
9.90000 95.346 70.886 
10.00000 95.892 71.262 
