# t[days] FUV NUV
0.50000 39.995 34.057 
0.60000 40.719 34.450 
0.70000 41.373 34.814 
0.80000 41.959 35.146 
0.90000 42.482 35.446 
1.00000 42.949 35.714 
1.10000 43.368 35.957 
1.20000 43.753 36.181 
1.30000 44.113 36.393 
1.40000 44.457 36.598 
1.50000 44.790 36.799 
1.60000 45.116 36.997 
1.70000 45.438 37.195 
1.80000 45.757 37.393 
1.90000 46.075 37.592 
2.00000 46.394 37.793 
2.10000 46.714 37.996 
2.20000 47.033 38.201 
2.30000 47.351 38.405 
2.40000 47.666 38.608 
2.50000 47.977 38.810 
2.60000 48.284 39.009 
2.70000 48.586 39.205 
2.80000 48.882 39.399 
2.90000 49.173 39.589 
3.00000 49.460 39.777 
3.10000 49.743 39.962 
3.20000 50.023 40.146 
3.30000 50.301 40.329 
3.40000 50.577 40.511 
3.50000 50.852 40.693 
3.60000 51.126 40.875 
3.70000 51.401 41.057 
3.80000 51.675 41.239 
3.90000 51.950 41.422 
4.00000 52.226 41.605 
4.10000 52.503 41.790 
4.20000 52.782 41.977 
4.30000 53.063 42.165 
4.40000 53.346 42.355 
4.50000 53.632 42.546 
4.60000 53.921 42.741 
4.70000 54.213 42.937 
4.80000 54.505 43.134 
4.90000 54.783 43.321 
5.00000 55.059 43.508 
5.10000 55.326 43.689 
5.20000 55.598 43.874 
5.30000 55.876 44.063 
5.40000 56.158 44.255 
5.50000 56.446 44.450 
5.60000 56.737 44.648 
5.70000 57.033 44.850 
5.80000 57.333 45.054 
5.90000 57.637 45.261 
6.00000 57.944 45.471 
6.10000 58.254 45.682 
6.20000 58.569 45.897 
6.30000 58.886 46.113 
6.40000 59.206 46.332 
6.50000 59.530 46.553 
6.60000 59.856 46.776 
6.70000 60.184 47.001 
6.80000 60.516 47.227 
6.90000 60.850 47.456 
7.00000 61.185 47.686 
7.10000 61.524 47.917 
7.20000 61.864 48.151 
7.30000 62.206 48.385 
7.40000 62.550 48.620 
7.50000 62.895 48.857 
7.60000 63.243 49.095 
7.70000 63.591 49.334 
7.80000 63.941 49.574 
7.90000 64.292 49.815 
8.00000 64.644 50.057 
8.10000 64.998 50.299 
8.20000 65.352 50.543 
8.30000 65.707 50.786 
8.40000 66.063 51.031 
8.50000 66.421 51.276 
8.60000 66.779 51.522 
8.70000 67.137 51.768 
8.80000 67.496 52.015 
8.90000 67.855 52.262 
9.00000 68.216 52.510 
9.10000 68.576 52.758 
9.20000 68.938 53.006 
9.30000 69.299 53.254 
9.40000 69.660 53.503 
9.50000 70.022 53.752 
9.60000 70.385 54.001 
9.70000 70.747 54.250 
9.80000 71.110 54.500 
9.90000 71.473 54.749 
10.00000 71.835 54.999 
