# t[days] FUV NUV
0.50000 28.323 25.476 
0.60000 28.772 25.688 
0.70000 29.188 25.898 
0.80000 29.590 26.111 
0.90000 29.986 26.331 
1.00000 30.373 26.553 
1.10000 30.750 26.774 
1.20000 31.116 26.992 
1.30000 31.567 27.265 
1.40000 32.034 27.550 
1.50000 32.490 27.831 
1.60000 32.936 28.108 
1.70000 33.371 28.381 
1.80000 33.794 28.647 
1.90000 34.204 28.906 
2.00000 34.600 29.157 
2.10000 34.981 29.400 
2.20000 35.348 29.635 
2.30000 35.704 29.862 
2.40000 36.051 30.085 
2.50000 36.392 30.305 
2.60000 36.728 30.523 
2.70000 37.062 30.739 
2.80000 37.395 30.956 
2.90000 37.728 31.173 
3.00000 38.061 31.392 
3.10000 38.396 31.612 
3.20000 38.732 31.833 
3.30000 39.069 32.056 
3.40000 39.407 32.280 
3.50000 39.747 32.506 
3.60000 40.090 32.734 
3.70000 40.434 32.963 
3.80000 40.780 33.195 
3.90000 41.129 33.428 
4.00000 41.479 33.662 
4.10000 41.831 33.899 
4.20000 42.185 34.136 
4.30000 42.541 34.376 
4.40000 42.898 34.616 
4.50000 43.256 34.858 
4.60000 43.616 35.101 
4.70000 43.977 35.345 
4.80000 44.340 35.590 
4.90000 44.704 35.836 
5.00000 45.069 36.084 
5.10000 45.435 36.332 
5.20000 45.802 36.580 
5.30000 46.170 36.830 
5.40000 46.538 37.080 
5.50000 46.906 37.330 
5.60000 47.274 37.580 
5.70000 47.643 37.831 
5.80000 48.011 38.082 
5.90000 48.380 38.333 
6.00000 48.748 38.584 
6.10000 49.116 38.834 
6.20000 49.483 39.085 
6.30000 49.850 39.335 
6.40000 50.216 39.584 
6.50000 50.582 39.834 
6.60000 51.079 40.170 
6.70000 51.586 40.513 
6.80000 52.095 40.857 
6.90000 52.604 41.201 
7.00000 53.114 41.546 
7.10000 53.624 41.892 
7.20000 54.135 42.238 
7.30000 54.646 42.585 
7.40000 55.158 42.932 
7.50000 55.670 43.279 
7.60000 56.182 43.627 
7.70000 56.694 43.974 
7.80000 57.206 44.322 
7.90000 57.718 44.670 
8.00000 58.230 45.017 
8.10000 58.741 45.365 
8.20000 59.253 45.713 
8.30000 59.763 46.060 
8.40000 60.274 46.407 
8.50000 60.784 46.754 
8.60000 61.293 47.100 
8.70000 61.802 47.447 
8.80000 62.310 47.793 
8.90000 62.817 48.138 
9.00000 63.323 48.483 
9.10000 63.829 48.827 
9.20000 64.334 49.171 
9.30000 64.837 49.514 
9.40000 65.340 49.857 
9.50000 65.842 50.199 
9.60000 66.342 50.540 
9.70000 66.842 50.881 
9.80000 67.340 51.221 
9.90000 67.837 51.560 
10.00000 68.333 51.898 
