# t[days] FUV NUV
0.50000 38.141 33.026 
0.60000 38.454 33.123 
0.70000 38.909 33.339 
0.80000 39.414 33.603 
0.90000 39.913 33.873 
1.00000 40.388 34.134 
1.10000 40.845 34.390 
1.20000 41.293 34.645 
1.30000 41.735 34.901 
1.40000 42.176 35.160 
1.50000 42.619 35.424 
1.60000 43.066 35.693 
1.70000 43.516 35.968 
1.80000 43.973 36.249 
1.90000 44.436 36.537 
2.00000 44.907 36.832 
2.10000 45.384 37.133 
2.20000 45.865 37.439 
2.30000 46.350 37.749 
2.40000 46.836 38.061 
2.50000 47.323 38.375 
2.60000 47.810 38.689 
2.70000 48.296 39.004 
2.80000 48.780 39.319 
2.90000 49.261 39.633 
3.00000 49.739 39.945 
3.10000 50.212 40.255 
3.20000 50.681 40.562 
3.30000 51.145 40.867 
3.40000 51.603 41.168 
3.50000 52.056 41.466 
3.60000 52.502 41.760 
3.70000 52.942 42.051 
3.80000 53.378 42.339 
3.90000 53.810 42.625 
4.00000 54.239 42.910 
4.10000 54.668 43.194 
4.20000 55.096 43.478 
4.30000 55.525 43.764 
4.40000 55.955 44.050 
4.50000 56.387 44.339 
4.60000 56.821 44.629 
4.70000 57.259 44.922 
4.80000 57.700 45.218 
4.90000 58.145 45.517 
5.00000 58.593 45.818 
5.10000 59.045 46.122 
5.20000 59.499 46.428 
5.30000 59.956 46.736 
5.40000 60.416 47.046 
5.50000 60.878 47.358 
5.60000 61.342 47.672 
5.70000 61.809 47.988 
5.80000 62.277 48.305 
5.90000 62.747 48.623 
6.00000 63.219 48.943 
6.10000 63.692 49.264 
6.20000 64.166 49.587 
6.30000 64.642 49.910 
6.40000 65.119 50.235 
6.50000 65.598 50.560 
6.60000 66.077 50.886 
6.70000 66.557 51.213 
6.80000 67.038 51.541 
6.90000 67.520 51.870 
7.00000 68.003 52.199 
7.10000 68.486 52.528 
7.20000 68.970 52.859 
7.30000 69.455 53.190 
7.40000 69.940 53.521 
7.50000 70.425 53.852 
7.60000 70.911 54.184 
7.70000 71.397 54.517 
7.80000 71.883 54.849 
7.90000 72.370 55.182 
8.00000 72.857 55.516 
8.10000 73.344 55.849 
8.20000 73.831 56.183 
8.30000 74.318 56.516 
8.40000 74.806 56.850 
8.50000 74.929 56.940 
8.60000 75.036 57.018 
8.70000 75.642 57.431 
8.80000 76.250 57.847 
8.90000 76.860 58.263 
9.00000 77.471 58.681 
9.10000 78.085 59.101 
9.20000 78.700 59.522 
9.30000 79.317 59.944 
9.40000 79.936 60.367 
9.50000 80.556 60.791 
9.60000 81.178 61.217 
9.70000 81.801 61.644 
9.80000 82.427 62.072 
9.90000 83.053 62.501 
10.00000 83.681 62.932 
