# t[days] FUV NUV
0.50000 33.714 29.503 
0.60000 34.196 29.723 
0.70000 34.661 29.949 
0.80000 35.105 30.175 
0.90000 35.536 30.403 
1.00000 35.963 30.637 
1.10000 36.391 30.879 
1.20000 36.821 31.128 
1.30000 37.254 31.384 
1.40000 37.690 31.647 
1.50000 38.130 31.915 
1.60000 38.571 32.187 
1.70000 39.008 32.460 
1.80000 39.440 32.732 
1.90000 39.864 32.999 
2.00000 40.278 33.262 
2.10000 40.681 33.519 
2.20000 41.075 33.772 
2.30000 41.462 34.020 
2.40000 41.843 34.266 
2.50000 42.220 34.510 
2.60000 42.594 34.753 
2.70000 42.966 34.996 
2.80000 43.336 35.238 
2.90000 43.707 35.481 
3.00000 44.077 35.725 
3.10000 44.449 35.970 
3.20000 44.823 36.217 
3.30000 45.200 36.467 
3.40000 45.579 36.719 
3.50000 45.962 36.974 
3.60000 46.348 37.232 
3.70000 46.739 37.494 
3.80000 47.133 37.758 
3.90000 47.532 38.026 
4.00000 47.933 38.296 
4.10000 48.338 38.568 
4.20000 48.746 38.843 
4.30000 49.156 39.120 
4.40000 49.570 39.400 
4.50000 49.985 39.681 
4.60000 50.403 39.964 
4.70000 50.824 40.249 
4.80000 51.246 40.535 
4.90000 51.670 40.823 
5.00000 52.096 41.113 
5.10000 52.524 41.404 
5.20000 52.953 41.695 
5.30000 53.383 41.988 
5.40000 53.814 42.282 
5.50000 54.246 42.576 
5.60000 54.679 42.872 
5.70000 55.113 43.168 
5.80000 55.547 43.464 
5.90000 55.982 43.761 
6.00000 56.417 44.058 
6.10000 56.853 44.356 
6.20000 57.288 44.653 
6.30000 57.724 44.951 
6.40000 58.159 45.249 
6.50000 58.614 45.560 
6.60000 59.156 45.929 
6.70000 59.699 46.299 
6.80000 60.243 46.669 
6.90000 60.787 47.040 
7.00000 61.362 47.431 
7.10000 61.970 47.845 
7.20000 62.579 48.259 
7.30000 63.189 48.674 
7.40000 63.800 49.090 
7.50000 64.411 49.507 
7.60000 65.023 49.924 
7.70000 65.636 50.341 
7.80000 66.248 50.759 
7.90000 66.861 51.177 
8.00000 67.474 51.595 
8.10000 68.087 52.013 
8.20000 68.700 52.431 
8.30000 69.313 52.850 
8.40000 69.926 53.268 
8.50000 70.538 53.686 
8.60000 71.151 54.104 
8.70000 71.763 54.523 
8.80000 72.374 54.940 
8.90000 72.985 55.358 
9.00000 73.596 55.775 
9.10000 74.206 56.193 
9.20000 74.816 56.609 
9.30000 75.424 57.026 
9.40000 76.033 57.442 
9.50000 76.640 57.857 
9.60000 77.247 58.272 
9.70000 77.852 58.687 
9.80000 78.457 59.101 
9.90000 79.061 59.514 
10.00000 79.664 59.927 
