# t[days] FUV NUV
0.50000 39.148 33.732 
0.60000 39.988 34.202 
0.70000 40.723 34.617 
0.80000 41.382 34.994 
0.90000 41.991 35.347 
1.00000 42.568 35.686 
1.10000 43.123 36.017 
1.20000 43.664 36.345 
1.30000 44.198 36.672 
1.40000 44.727 37.000 
1.50000 45.255 37.332 
1.60000 45.783 37.666 
1.70000 46.307 37.999 
1.80000 46.822 38.330 
1.90000 47.328 38.656 
2.00000 47.822 38.975 
2.10000 48.304 39.288 
2.20000 48.774 39.594 
2.30000 49.233 39.894 
2.40000 49.684 40.189 
2.50000 50.128 40.480 
2.60000 50.565 40.768 
2.70000 50.999 41.054 
2.80000 51.429 41.338 
2.90000 51.856 41.621 
3.00000 52.281 41.903 
3.10000 52.706 42.186 
3.20000 53.131 42.469 
3.30000 53.556 42.753 
3.40000 53.984 43.039 
3.50000 54.413 43.327 
3.60000 54.846 43.618 
3.70000 55.281 43.910 
3.80000 55.720 44.206 
3.90000 56.163 44.505 
4.00000 56.610 44.807 
4.10000 57.062 45.113 
4.20000 57.517 45.421 
4.30000 57.976 45.732 
4.40000 58.439 46.046 
4.50000 58.904 46.362 
4.60000 59.372 46.680 
4.70000 59.843 47.001 
4.80000 60.317 47.323 
4.90000 60.793 47.647 
5.00000 61.271 47.973 
5.10000 61.751 48.301 
5.20000 62.233 48.629 
5.30000 62.717 48.960 
5.40000 63.203 49.292 
5.50000 63.690 49.625 
5.60000 64.179 49.958 
5.70000 64.668 50.293 
5.80000 65.159 50.629 
5.90000 65.650 50.965 
6.00000 66.142 51.302 
6.10000 66.635 51.640 
6.20000 67.128 51.977 
6.30000 67.621 52.316 
6.40000 68.114 52.654 
6.50000 68.608 52.992 
6.60000 69.101 53.331 
6.70000 69.635 53.696 
6.80000 70.334 54.173 
6.90000 71.035 54.651 
7.00000 71.738 55.130 
7.10000 72.443 55.611 
7.20000 73.149 56.093 
7.30000 73.857 56.576 
7.40000 74.566 57.060 
7.50000 75.276 57.546 
7.60000 75.987 58.032 
7.70000 76.700 58.519 
7.80000 77.413 59.006 
7.90000 78.127 59.495 
8.00000 78.841 59.983 
8.10000 79.557 60.473 
8.20000 80.272 60.963 
8.30000 80.989 61.453 
8.40000 81.705 61.943 
8.50000 82.422 62.434 
8.60000 83.138 62.925 
8.70000 83.855 63.416 
8.80000 84.572 63.907 
8.90000 85.288 64.398 
9.00000 86.005 64.889 
9.10000 86.721 65.379 
9.20000 87.436 65.870 
9.30000 88.152 66.361 
9.40000 88.866 66.851 
9.50000 89.580 67.340 
9.60000 90.294 67.830 
9.70000 91.007 68.319 
9.80000 91.719 68.807 
9.90000 92.430 69.296 
10.00000 93.140 69.783 
