# t[days] FUV NUV
0.50000 55.858 45.318 
0.60000 53.485 43.547 
0.70000 52.501 42.760 
0.80000 52.187 42.454 
0.90000 52.210 42.392 
1.00000 52.391 42.448 
1.10000 52.632 42.553 
1.20000 52.895 42.678 
1.30000 53.173 42.819 
1.40000 53.462 42.971 
1.50000 53.761 43.133 
1.60000 54.065 43.302 
1.70000 54.375 43.478 
1.80000 54.685 43.656 
1.90000 54.994 43.835 
2.00000 55.304 44.017 
2.10000 55.616 44.203 
2.20000 55.929 44.390 
2.30000 56.243 44.579 
2.40000 56.557 44.769 
2.50000 56.870 44.960 
2.60000 57.179 45.150 
2.70000 57.488 45.340 
2.80000 57.797 45.531 
2.90000 58.105 45.722 
3.00000 58.412 45.914 
3.10000 58.717 46.105 
3.20000 59.019 46.294 
3.30000 59.321 46.484 
3.40000 59.622 46.674 
3.50000 59.922 46.864 
3.60000 60.220 47.053 
3.70000 60.515 47.241 
3.80000 60.809 47.428 
3.90000 61.103 47.616 
4.00000 61.395 47.802 
4.10000 61.684 47.988 
4.20000 61.973 48.173 
4.30000 62.261 48.358 
4.40000 62.549 48.544 
4.50000 62.835 48.729 
4.60000 63.122 48.914 
4.70000 63.409 49.100 
4.80000 63.696 49.286 
4.90000 63.983 49.473 
5.00000 64.272 49.661 
5.10000 64.561 49.850 
5.20000 64.850 50.038 
5.30000 65.141 50.228 
5.40000 65.433 50.420 
5.50000 65.725 50.612 
5.60000 66.019 50.805 
5.70000 66.315 50.999 
5.80000 66.611 51.194 
5.90000 66.909 51.391 
6.00000 67.208 51.588 
6.10000 67.508 51.786 
6.20000 67.808 51.985 
6.30000 68.110 52.185 
6.40000 68.412 52.385 
6.50000 68.714 52.586 
6.60000 69.017 52.787 
6.70000 69.320 52.989 
6.80000 69.623 53.190 
6.90000 69.927 53.393 
7.00000 70.230 53.595 
7.10000 70.533 53.797 
7.20000 70.836 53.999 
7.30000 71.139 54.202 
7.40000 71.443 54.404 
7.50000 71.745 54.606 
7.60000 72.047 54.809 
7.70000 72.349 55.011 
7.80000 72.645 55.209 
7.90000 72.941 55.407 
8.00000 73.232 55.603 
8.10000 73.523 55.798 
8.20000 73.812 55.992 
8.30000 74.102 56.186 
8.40000 74.390 56.379 
8.50000 74.677 56.572 
8.60000 74.964 56.765 
8.70000 75.249 56.957 
8.80000 75.534 57.149 
8.90000 75.818 57.340 
9.00000 76.101 57.530 
9.10000 76.383 57.720 
9.20000 76.664 57.909 
9.30000 76.944 58.098 
9.40000 77.223 58.286 
9.50000 77.501 58.473 
9.60000 77.778 58.660 
9.70000 78.054 58.846 
9.80000 78.329 59.032 
9.90000 78.602 59.216 
10.00000 78.875 59.401 
