# t[days] FUV NUV
0.50000 30.421 27.219 
0.60000 30.779 27.350 
0.70000 31.174 27.525 
0.80000 31.603 27.739 
0.90000 32.066 27.986 
1.00000 32.559 28.264 
1.10000 33.071 28.561 
1.20000 33.591 28.870 
1.30000 34.109 29.182 
1.40000 34.621 29.495 
1.50000 35.128 29.807 
1.60000 35.630 30.119 
1.70000 36.127 30.430 
1.80000 36.621 30.742 
1.90000 37.115 31.056 
2.00000 37.612 31.374 
2.10000 38.114 31.697 
2.20000 38.624 32.028 
2.30000 39.144 32.366 
2.40000 39.673 32.712 
2.50000 40.210 33.065 
2.60000 40.754 33.425 
2.70000 41.304 33.789 
2.80000 41.861 34.159 
2.90000 42.422 34.532 
3.00000 42.987 34.910 
3.10000 43.556 35.291 
3.20000 44.128 35.674 
3.30000 44.703 36.061 
3.40000 45.281 36.449 
3.50000 45.860 36.839 
3.60000 46.441 37.232 
3.70000 47.024 37.625 
3.80000 47.607 38.020 
3.90000 48.192 38.415 
4.00000 48.776 38.811 
4.10000 49.360 39.208 
4.20000 49.991 39.635 
4.30000 50.701 40.114 
4.40000 51.414 40.597 
4.50000 52.157 41.098 
4.60000 52.907 41.606 
4.70000 53.660 42.115 
4.80000 54.414 42.626 
4.90000 55.171 43.139 
5.00000 55.929 43.653 
5.10000 56.688 44.168 
5.20000 57.448 44.684 
5.30000 58.209 45.201 
5.40000 58.970 45.718 
5.50000 59.731 46.235 
5.60000 60.492 46.753 
5.70000 61.253 47.270 
5.80000 62.013 47.787 
5.90000 62.773 48.304 
6.00000 63.531 48.821 
6.10000 64.289 49.337 
6.20000 65.045 49.852 
6.30000 65.800 50.367 
6.40000 66.553 50.881 
6.50000 67.305 51.393 
6.60000 68.056 51.906 
6.70000 68.805 52.417 
6.80000 69.552 52.927 
6.90000 70.298 53.436 
7.00000 71.042 53.944 
7.10000 71.784 54.451 
7.20000 72.524 54.956 
7.30000 73.262 55.461 
7.40000 73.999 55.964 
7.50000 74.733 56.466 
7.60000 75.466 56.967 
7.70000 76.196 57.467 
7.80000 76.925 57.965 
7.90000 77.651 58.462 
8.00000 78.376 58.957 
8.10000 79.098 59.452 
8.20000 79.819 59.945 
8.30000 80.538 60.437 
8.40000 81.255 60.928 
8.50000 81.970 61.418 
8.60000 82.683 61.906 
8.70000 83.394 62.393 
8.80000 84.104 62.879 
8.90000 84.812 63.364 
9.00000 85.518 63.848 
9.10000 86.222 64.331 
9.20000 86.925 64.812 
9.30000 87.626 65.293 
9.40000 88.325 65.772 
9.50000 89.023 66.251 
9.60000 89.719 66.728 
9.70000 90.413 67.204 
9.80000 91.105 67.679 
9.90000 91.796 68.153 
10.00000 92.486 68.626 
