# t[days] FUV NUV
0.50000 39.779 33.749 
0.60000 40.413 34.080 
0.70000 40.908 34.333 
0.80000 41.341 34.558 
0.90000 41.785 34.803 
1.00000 42.275 35.087 
1.10000 42.800 35.403 
1.20000 43.341 35.736 
1.30000 43.889 36.078 
1.40000 44.434 36.423 
1.50000 44.965 36.761 
1.60000 45.474 37.086 
1.70000 45.954 37.394 
1.80000 46.401 37.681 
1.90000 46.816 37.947 
2.00000 47.208 38.199 
2.10000 47.590 38.446 
2.20000 47.972 38.693 
2.30000 48.362 38.948 
2.40000 48.765 39.212 
2.50000 49.187 39.491 
2.60000 49.630 39.784 
2.70000 50.091 40.092 
2.80000 50.569 40.412 
2.90000 51.062 40.742 
3.00000 51.569 41.083 
3.10000 52.088 41.433 
3.20000 52.618 41.790 
3.30000 53.158 42.156 
3.40000 53.707 42.528 
3.50000 54.264 42.906 
3.60000 54.830 43.290 
3.70000 55.402 43.679 
3.80000 55.981 44.073 
3.90000 56.483 44.416 
4.00000 56.117 44.186 
4.10000 55.872 44.036 
4.20000 55.773 43.982 
4.30000 55.775 43.995 
4.40000 55.853 44.059 
4.50000 55.992 44.163 
4.60000 56.624 44.593 
4.70000 57.406 45.123 
4.80000 58.194 45.657 
4.90000 58.987 46.195 
5.00000 59.784 46.736 
5.10000 60.585 47.280 
5.20000 61.390 47.827 
5.30000 62.198 48.377 
5.40000 63.008 48.928 
5.50000 63.821 49.481 
5.60000 64.636 50.036 
5.70000 65.452 50.592 
5.80000 66.269 51.149 
5.90000 67.087 51.707 
6.00000 67.905 52.265 
6.10000 68.724 52.824 
6.20000 69.543 53.383 
6.30000 70.363 53.942 
6.40000 71.181 54.502 
6.50000 72.000 55.061 
6.60000 72.818 55.619 
6.70000 73.634 56.178 
6.80000 74.450 56.735 
6.90000 75.265 57.292 
7.00000 76.078 57.849 
7.10000 76.890 58.404 
7.20000 77.700 58.958 
7.30000 78.509 59.512 
7.40000 79.315 60.064 
7.50000 80.119 60.614 
7.60000 80.922 61.164 
7.70000 81.723 61.712 
7.80000 82.521 62.259 
7.90000 83.318 62.805 
8.00000 84.112 63.349 
8.10000 84.905 63.893 
8.20000 85.696 64.435 
8.30000 86.484 64.975 
8.40000 87.271 65.514 
8.50000 88.055 66.052 
8.60000 88.838 66.589 
8.70000 89.618 67.124 
8.80000 90.397 67.658 
8.90000 91.173 68.191 
9.00000 91.947 68.722 
9.10000 92.719 69.252 
9.20000 93.490 69.780 
9.30000 94.258 70.307 
9.40000 95.024 70.833 
9.50000 95.787 71.358 
9.60000 96.549 71.881 
9.70000 97.309 72.402 
9.80000 98.067 72.923 
9.90000 98.822 73.442 
10.00000 99.576 73.959 
