# t[days] FUV NUV
0.50000 28.002 25.581 
0.60000 28.428 25.808 
0.70000 28.889 26.074 
0.80000 29.414 26.393 
0.90000 29.991 26.756 
1.00000 30.609 27.152 
1.10000 31.258 27.573 
1.20000 31.921 28.008 
1.30000 32.523 28.411 
1.40000 33.238 28.883 
1.50000 34.211 29.515 
1.60000 35.202 30.162 
1.70000 36.205 30.819 
1.80000 37.215 31.484 
1.90000 38.230 32.154 
2.00000 39.246 32.827 
2.10000 40.261 33.501 
2.20000 41.274 34.175 
2.30000 42.283 34.848 
2.40000 43.286 35.518 
2.50000 44.285 36.185 
2.60000 45.277 36.850 
2.70000 46.264 37.511 
2.80000 47.245 38.170 
2.90000 48.220 38.825 
3.00000 49.188 39.476 
3.10000 50.151 40.124 
3.20000 51.108 40.769 
3.30000 52.060 41.411 
3.40000 53.006 42.049 
3.50000 53.948 42.685 
3.60000 54.884 43.318 
3.70000 55.816 43.948 
3.80000 56.743 44.575 
3.90000 57.666 45.200 
4.00000 58.585 45.823 
4.10000 59.500 46.443 
4.20000 60.410 47.060 
4.30000 61.318 47.676 
4.40000 62.221 48.289 
4.50000 63.121 48.900 
4.60000 64.018 49.510 
4.70000 64.912 50.117 
4.80000 65.802 50.723 
4.90000 66.689 51.326 
5.00000 67.574 51.928 
5.10000 68.455 52.528 
5.20000 69.334 53.127 
5.30000 70.210 53.724 
5.40000 71.083 54.319 
5.50000 71.954 54.912 
5.60000 72.822 55.504 
5.70000 73.688 56.095 
5.80000 74.551 56.684 
5.90000 75.413 57.272 
6.00000 76.271 57.858 
6.10000 77.128 58.443 
6.20000 77.982 59.027 
6.30000 78.835 59.609 
6.40000 79.685 60.190 
6.50000 80.533 60.770 
6.60000 81.379 61.348 
6.70000 82.223 61.925 
6.80000 83.065 62.501 
6.90000 83.905 63.076 
7.00000 84.743 63.650 
7.10000 85.579 64.222 
7.20000 86.414 64.794 
7.30000 87.247 65.364 
7.40000 88.078 65.933 
7.50000 88.907 66.501 
7.60000 89.734 67.068 
7.70000 90.560 67.634 
7.80000 91.385 68.198 
7.90000 92.207 68.762 
8.00000 93.028 69.325 
8.10000 93.847 69.887 
8.20000 94.665 70.447 
8.30000 95.481 71.007 
8.40000 96.296 71.566 
8.50000 97.109 72.124 
8.60000 97.921 72.681 
8.70000 98.731 73.237 
8.80000 99.540 73.792 
8.90000 100.348 74.346 
9.00000 101.154 74.900 
9.10000 101.958 75.452 
9.20000 102.762 76.004 
9.30000 103.564 76.555 
9.40000 104.364 77.105 
9.50000 105.164 77.654 
9.60000 105.962 78.202 
9.70000 106.758 78.749 
9.80000 107.554 79.296 
9.90000 108.348 79.842 
10.00000 109.141 80.387 
