# t[days] FUV NUV
0.50000 28.759 26.445 
0.60000 29.186 26.649 
0.70000 29.604 26.866 
0.80000 30.025 27.099 
0.90000 30.461 27.352 
1.00000 30.916 27.625 
1.10000 31.393 27.920 
1.20000 31.892 28.234 
1.30000 32.409 28.564 
1.40000 32.939 28.906 
1.50000 33.478 29.257 
1.60000 34.024 29.614 
1.70000 34.572 29.976 
1.80000 35.122 30.339 
1.90000 35.699 30.720 
2.00000 36.449 31.209 
2.10000 37.203 31.703 
2.20000 37.960 32.200 
2.30000 38.717 32.698 
2.40000 39.472 33.195 
2.50000 40.223 33.692 
2.60000 40.969 34.185 
2.70000 41.709 34.676 
2.80000 42.444 35.164 
2.90000 43.170 35.647 
3.00000 43.887 36.124 
3.10000 44.599 36.599 
3.20000 45.307 37.072 
3.30000 46.010 37.541 
3.40000 46.709 38.009 
3.50000 47.404 38.474 
3.60000 48.095 38.938 
3.70000 48.784 39.399 
3.80000 49.463 39.855 
3.90000 50.136 40.308 
4.00000 50.806 40.758 
4.10000 51.475 41.208 
4.20000 52.141 41.657 
4.30000 52.805 42.104 
4.40000 53.467 42.551 
4.50000 54.128 42.997 
4.60000 54.778 43.436 
4.70000 55.427 43.874 
4.80000 56.074 44.312 
4.90000 56.721 44.750 
5.00000 57.366 45.187 
5.10000 58.010 45.623 
5.20000 58.653 46.059 
5.30000 59.287 46.489 
5.40000 59.920 46.918 
5.50000 60.553 47.347 
5.60000 61.184 47.776 
5.70000 61.815 48.205 
5.80000 62.445 48.633 
5.90000 63.068 49.057 
6.00000 63.688 49.478 
6.10000 64.307 49.899 
6.20000 64.924 50.320 
6.30000 65.541 50.740 
6.40000 66.157 51.159 
6.50000 66.769 51.577 
6.60000 67.375 51.990 
6.70000 67.980 52.402 
6.80000 68.584 52.814 
6.90000 69.187 53.225 
7.00000 69.789 53.636 
7.10000 70.400 54.053 
7.20000 71.062 54.504 
7.30000 71.722 54.955 
7.40000 72.383 55.405 
7.50000 73.042 55.855 
7.60000 73.701 56.305 
7.70000 74.360 56.754 
7.80000 75.017 57.203 
7.90000 75.675 57.652 
8.00000 76.331 58.100 
8.10000 76.987 58.548 
8.20000 77.642 58.996 
8.30000 78.296 59.443 
8.40000 78.949 59.889 
8.50000 79.602 60.335 
8.60000 80.254 60.781 
8.70000 80.905 61.226 
8.80000 81.555 61.671 
8.90000 82.204 62.115 
9.00000 82.852 62.559 
9.10000 83.500 63.002 
9.20000 84.146 63.444 
9.30000 84.792 63.886 
9.40000 85.436 64.328 
9.50000 86.080 64.768 
9.60000 86.722 65.208 
9.70000 87.364 65.648 
9.80000 88.004 66.087 
9.90000 88.644 66.525 
10.00000 89.283 66.962 
