# t[days] FUV NUV
0.50000 50.341 41.740 
0.60000 49.803 41.245 
0.70000 49.217 40.736 
0.80000 48.789 40.351 
0.90000 48.574 40.125 
1.00000 48.574 40.056 
1.10000 48.734 40.106 
1.20000 49.021 40.250 
1.30000 49.404 40.465 
1.40000 49.864 40.738 
1.50000 50.390 41.059 
1.60000 50.962 41.417 
1.70000 51.552 41.789 
1.80000 52.135 42.159 
1.90000 52.693 42.513 
2.00000 53.211 42.842 
2.10000 53.681 43.139 
2.20000 54.111 43.410 
2.30000 54.522 43.669 
2.40000 54.928 43.926 
2.50000 55.343 44.190 
2.60000 55.777 44.469 
2.70000 56.238 44.767 
2.80000 56.734 45.091 
2.90000 57.266 45.441 
3.00000 57.833 45.816 
3.10000 58.429 46.212 
3.20000 59.050 46.626 
3.30000 59.695 47.057 
3.40000 60.359 47.503 
3.50000 61.041 47.961 
3.60000 61.738 48.431 
3.70000 62.449 48.910 
3.80000 63.172 49.399 
3.90000 63.905 49.895 
4.00000 64.648 50.399 
4.10000 65.401 50.909 
4.20000 66.162 51.426 
4.30000 66.932 51.949 
4.40000 64.137 50.093 
4.50000 61.024 48.030 
4.60000 60.007 47.365 
4.70000 60.761 47.875 
4.80000 61.525 48.393 
4.90000 62.298 48.916 
5.00000 63.079 49.447 
5.10000 63.869 49.983 
5.20000 64.666 50.524 
5.30000 65.470 51.071 
5.40000 66.280 51.623 
5.50000 67.097 52.179 
5.60000 67.919 52.738 
5.70000 68.745 53.302 
5.80000 69.577 53.868 
5.90000 70.412 54.438 
6.00000 71.250 55.010 
6.10000 72.092 55.585 
6.20000 72.937 56.162 
6.30000 73.784 56.741 
6.40000 74.633 57.321 
6.50000 75.483 57.902 
6.60000 76.335 58.485 
6.70000 77.188 59.068 
6.80000 78.042 59.652 
6.90000 78.897 60.237 
7.00000 79.752 60.823 
7.10000 80.608 61.409 
7.20000 81.464 61.995 
7.30000 82.320 62.582 
7.40000 83.177 63.168 
7.50000 84.032 63.755 
7.60000 84.888 64.341 
7.70000 85.743 64.927 
7.80000 86.597 65.513 
7.90000 87.451 66.099 
8.00000 88.304 66.684 
8.10000 89.155 67.268 
8.20000 90.006 67.851 
8.30000 90.855 68.434 
8.40000 91.703 69.016 
8.50000 92.549 69.597 
8.60000 93.394 70.177 
8.70000 94.237 70.755 
8.80000 95.078 71.333 
8.90000 95.917 71.909 
9.00000 96.754 72.484 
9.10000 97.589 73.058 
9.20000 98.422 73.630 
9.30000 99.252 74.200 
9.40000 100.080 74.769 
9.50000 100.906 75.337 
9.60000 101.729 75.902 
9.70000 102.549 76.466 
9.80000 103.367 77.028 
9.90000 104.181 77.588 
10.00000 104.993 78.146 
