# t[days] FUV NUV
0.50000 37.364 32.188 
0.60000 37.627 32.259 
0.70000 37.932 32.379 
0.80000 38.242 32.517 
0.90000 38.370 32.555 
1.00000 38.534 32.625 
1.10000 38.739 32.730 
1.20000 38.977 32.862 
1.30000 39.240 33.016 
1.40000 39.523 33.186 
1.50000 39.821 33.368 
1.60000 40.128 33.560 
1.70000 40.440 33.756 
1.80000 40.753 33.955 
1.90000 41.066 34.155 
2.00000 41.375 34.353 
2.10000 41.681 34.550 
2.20000 41.986 34.748 
2.30000 42.294 34.948 
2.40000 42.605 35.151 
2.50000 42.922 35.359 
2.60000 43.244 35.571 
2.70000 43.575 35.789 
2.80000 43.913 36.013 
2.90000 44.258 36.243 
3.00000 44.611 36.478 
3.10000 44.971 36.718 
3.20000 45.337 36.963 
3.30000 45.709 37.213 
3.40000 46.087 37.467 
3.50000 46.471 37.726 
3.60000 46.861 37.988 
3.70000 47.255 38.255 
3.80000 47.655 38.525 
3.90000 48.059 38.799 
4.00000 48.468 39.075 
4.10000 48.880 39.355 
4.20000 49.296 39.637 
4.30000 49.716 39.922 
4.40000 50.139 40.210 
4.50000 50.565 40.500 
4.60000 50.994 40.792 
4.70000 51.425 41.086 
4.80000 51.860 41.382 
4.90000 52.296 41.679 
5.00000 52.734 41.978 
5.10000 53.174 42.278 
5.20000 53.615 42.579 
5.30000 54.057 42.881 
5.40000 54.499 43.184 
5.50000 54.943 43.487 
5.60000 55.386 43.790 
5.70000 55.830 44.094 
5.80000 56.274 44.398 
5.90000 56.718 44.701 
6.00000 57.161 45.005 
6.10000 57.604 45.308 
6.20000 58.046 45.611 
6.30000 58.487 45.913 
6.40000 58.927 46.215 
6.50000 59.366 46.516 
6.60000 59.804 46.816 
6.70000 60.248 47.121 
6.80000 60.864 47.539 
6.90000 61.480 47.958 
7.00000 62.096 48.377 
7.10000 62.712 48.797 
7.20000 63.328 49.216 
7.30000 63.944 49.635 
7.40000 64.559 50.054 
7.50000 65.174 50.473 
7.60000 65.788 50.891 
7.70000 66.401 51.309 
7.80000 67.013 51.726 
7.90000 67.625 52.143 
8.00000 68.235 52.560 
8.10000 68.845 52.976 
8.20000 69.453 53.391 
8.30000 70.061 53.805 
8.40000 70.667 54.219 
8.50000 71.273 54.633 
8.60000 71.877 55.045 
8.70000 72.480 55.457 
8.80000 73.082 55.868 
8.90000 73.682 56.278 
9.00000 74.281 56.688 
9.10000 74.879 57.096 
9.20000 75.476 57.504 
9.30000 76.071 57.911 
9.40000 76.665 58.317 
9.50000 77.257 58.722 
9.60000 77.848 59.126 
9.70000 78.437 59.529 
9.80000 79.024 59.931 
9.90000 79.611 60.332 
10.00000 80.195 60.732 
