# t[days] FUV NUV
0.50000 38.977 33.638 
0.60000 41.144 35.035 
0.70000 43.126 36.324 
0.80000 44.939 37.510 
0.90000 46.648 38.634 
1.00000 48.315 39.739 
1.10000 49.965 40.837 
1.20000 51.605 41.935 
1.30000 53.242 43.036 
1.40000 54.875 44.138 
1.50000 56.506 45.242 
1.60000 58.133 46.345 
1.70000 59.756 47.448 
1.80000 61.371 48.548 
1.90000 62.974 49.641 
2.00000 64.562 50.726 
2.10000 66.133 51.800 
2.20000 67.859 52.978 
2.30000 69.878 54.353 
2.40000 71.897 55.729 
2.50000 73.914 57.106 
2.60000 75.926 58.479 
2.70000 77.930 59.849 
2.80000 79.927 61.214 
2.90000 81.914 62.573 
3.00000 83.892 63.926 
3.10000 85.859 65.273 
3.20000 87.814 66.612 
3.30000 89.757 67.943 
3.40000 91.689 69.267 
3.50000 93.609 70.584 
3.60000 95.517 71.893 
3.70000 97.414 73.195 
3.80000 99.301 74.489 
3.90000 101.177 75.777 
4.00000 103.042 77.058 
4.10000 104.898 78.332 
4.20000 106.743 79.600 
4.30000 108.579 80.862 
4.40000 110.406 82.118 
4.50000 112.225 83.368 
4.60000 114.034 84.612 
4.70000 115.836 85.852 
4.80000 117.630 87.086 
4.90000 119.416 88.315 
5.00000 121.195 89.539 
5.10000 122.967 90.758 
5.20000 124.732 91.973 
5.30000 126.491 93.184 
5.40000 128.243 94.391 
5.50000 129.989 95.593 
5.60000 131.728 96.791 
5.70000 133.462 97.986 
5.80000 135.190 99.176 
5.90000 136.913 100.363 
6.00000 138.630 101.547 
6.10000 140.342 102.727 
6.20000 142.049 103.904 
6.30000 143.751 105.077 
6.40000 145.448 106.247 
6.50000 147.140 107.414 
6.60000 148.828 108.578 
6.70000 150.511 109.739 
6.80000 152.190 110.897 
6.90000 153.864 112.052 
7.00000 155.534 113.204 
7.10000 157.199 114.353 
7.20000 158.861 115.500 
7.30000 160.519 116.644 
7.40000 162.172 117.785 
7.50000 163.822 118.924 
7.60000 165.468 120.060 
7.70000 167.110 121.194 
7.80000 168.748 122.325 
7.90000 170.383 123.454 
8.00000 172.014 124.581 
8.10000 173.642 125.705 
8.20000 175.267 126.827 
8.30000 176.888 127.946 
8.40000 178.505 129.064 
8.50000 180.120 130.179 
8.60000 181.731 131.292 
8.70000 183.339 132.403 
8.80000 184.944 133.512 
8.90000 186.546 134.619 
9.00000 188.144 135.724 
9.10000 189.740 136.826 
9.20000 191.333 137.927 
9.30000 192.923 139.026 
9.40000 194.510 140.123 
9.50000 196.095 141.218 
9.60000 197.676 142.312 
9.70000 199.255 143.403 
9.80000 200.831 144.493 
9.90000 202.405 145.581 
10.00000 203.976 146.667 
