# t[days] FUV NUV
0.50000 35.178 31.060 
0.60000 36.463 31.852 
0.70000 37.709 32.635 
0.80000 39.024 33.470 
0.90000 40.342 34.312 
1.00000 41.583 35.109 
1.10000 42.754 35.864 
1.20000 43.860 36.580 
1.30000 44.911 37.263 
1.40000 45.915 37.917 
1.50000 46.881 38.547 
1.60000 47.816 39.159 
1.70000 48.718 39.752 
1.80000 49.590 40.326 
1.90000 50.432 40.881 
2.00000 51.243 41.416 
2.10000 52.025 41.934 
2.20000 52.782 42.435 
2.30000 53.520 42.925 
2.40000 54.241 43.404 
2.50000 54.950 43.876 
2.60000 55.647 44.341 
2.70000 56.337 44.802 
2.80000 57.021 45.259 
2.90000 57.700 45.714 
3.00000 58.377 46.169 
3.10000 59.052 46.622 
3.20000 59.726 47.076 
3.30000 60.402 47.532 
3.40000 61.078 47.989 
3.50000 61.757 48.448 
3.60000 62.438 48.909 
3.70000 63.121 49.371 
3.80000 63.805 49.836 
3.90000 64.491 50.302 
4.00000 65.179 50.769 
4.10000 65.868 51.238 
4.20000 66.559 51.708 
4.30000 67.251 52.180 
4.40000 67.944 52.653 
4.50000 68.639 53.127 
4.60000 69.334 53.602 
4.70000 70.031 54.077 
4.80000 70.728 54.554 
4.90000 71.425 55.031 
5.00000 72.123 55.508 
5.10000 72.821 55.986 
5.20000 73.519 56.464 
5.30000 74.217 56.942 
5.40000 74.914 57.420 
5.50000 75.612 57.898 
5.60000 76.308 58.376 
5.70000 77.004 58.854 
5.80000 77.700 59.331 
5.90000 78.394 59.808 
6.00000 79.088 60.284 
6.10000 79.779 60.759 
6.20000 80.470 61.234 
6.30000 81.194 61.731 
6.40000 82.113 62.360 
6.50000 83.033 62.990 
6.60000 83.955 63.621 
6.70000 84.879 64.254 
6.80000 85.803 64.887 
6.90000 86.729 65.521 
7.00000 87.655 66.156 
7.10000 88.582 66.791 
7.20000 89.509 67.427 
7.30000 90.437 68.063 
7.40000 91.365 68.700 
7.50000 92.292 69.336 
7.60000 93.220 69.973 
7.70000 94.147 70.609 
7.80000 95.074 71.246 
7.90000 96.001 71.882 
8.00000 96.927 72.518 
8.10000 97.852 73.153 
8.20000 98.777 73.789 
8.30000 99.701 74.423 
8.40000 100.624 75.058 
8.50000 101.546 75.691 
8.60000 102.468 76.324 
8.70000 103.387 76.957 
8.80000 104.306 77.588 
8.90000 105.224 78.219 
9.00000 106.140 78.849 
9.10000 107.055 79.478 
9.20000 107.968 80.106 
9.30000 108.880 80.733 
9.40000 109.790 81.359 
9.50000 110.698 81.984 
9.60000 111.605 82.608 
9.70000 112.510 83.231 
9.80000 113.413 83.852 
9.90000 114.314 84.472 
10.00000 115.213 85.091 
