# t[days] FUV NUV
0.50000 32.469 28.769 
0.60000 32.664 28.785 
0.70000 32.951 28.883 
0.80000 33.248 29.002 
0.90000 33.513 29.109 
1.00000 33.755 29.208 
1.10000 33.994 29.313 
1.20000 34.247 29.432 
1.30000 34.520 29.570 
1.40000 34.820 29.730 
1.50000 35.145 29.912 
1.60000 35.494 30.113 
1.70000 35.865 30.332 
1.80000 36.256 30.567 
1.90000 36.665 30.818 
2.00000 37.086 31.078 
2.10000 37.508 31.341 
2.20000 37.926 31.602 
2.30000 38.332 31.857 
2.40000 38.723 32.102 
2.50000 39.095 32.335 
2.60000 39.446 32.556 
2.70000 39.785 32.768 
2.80000 40.115 32.975 
2.90000 40.441 33.181 
3.00000 40.769 33.388 
3.10000 41.100 33.598 
3.20000 41.438 33.815 
3.30000 41.786 34.038 
3.40000 42.145 34.271 
3.50000 42.515 34.511 
3.60000 42.894 34.758 
3.70000 43.281 35.011 
3.80000 43.676 35.270 
3.90000 44.078 35.535 
4.00000 44.486 35.804 
4.10000 44.899 36.078 
4.20000 45.318 36.355 
4.30000 45.741 36.636 
4.40000 46.168 36.920 
4.50000 46.599 37.208 
4.60000 47.033 37.498 
4.70000 47.471 37.790 
4.80000 47.913 38.086 
4.90000 48.357 38.384 
5.00000 48.805 38.684 
5.10000 49.255 38.987 
5.20000 49.709 39.292 
5.30000 50.165 39.600 
5.40000 50.621 39.907 
5.50000 50.737 39.991 
5.60000 50.750 40.007 
5.70000 50.798 40.047 
5.80000 50.991 40.183 
5.90000 51.511 40.533 
6.00000 52.034 40.886 
6.10000 52.561 41.241 
6.20000 53.092 41.600 
6.30000 53.626 41.961 
6.40000 54.163 42.324 
6.50000 54.704 42.690 
6.60000 55.247 43.057 
6.70000 55.793 43.427 
6.80000 56.341 43.799 
6.90000 56.891 44.172 
7.00000 57.444 44.547 
7.10000 57.999 44.924 
7.20000 58.556 45.302 
7.30000 59.114 45.681 
7.40000 59.674 46.062 
7.50000 60.236 46.444 
7.60000 60.799 46.827 
7.70000 61.364 47.211 
7.80000 61.929 47.596 
7.90000 62.496 47.982 
8.00000 63.063 48.368 
8.10000 63.632 48.755 
8.20000 64.201 49.143 
8.30000 64.771 49.532 
8.40000 65.342 49.921 
8.50000 65.913 50.310 
8.60000 66.484 50.700 
8.70000 67.056 51.090 
8.80000 67.628 51.480 
8.90000 68.200 51.871 
9.00000 68.772 52.262 
9.10000 69.344 52.652 
9.20000 69.917 53.043 
9.30000 70.489 53.434 
9.40000 71.060 53.825 
9.50000 71.632 54.215 
9.60000 72.203 54.605 
9.70000 72.774 54.996 
9.80000 73.344 55.385 
9.90000 73.913 55.775 
10.00000 74.482 56.164 
