# t[days] FUV NUV
0.50000 31.080 27.535 
0.60000 31.284 27.556 
0.70000 31.592 27.668 
0.80000 31.941 27.823 
0.90000 32.300 27.996 
1.00000 32.668 28.181 
1.10000 33.049 28.384 
1.20000 33.449 28.604 
1.30000 33.869 28.844 
1.40000 34.310 29.102 
1.50000 34.769 29.376 
1.60000 35.242 29.662 
1.70000 35.724 29.957 
1.80000 36.213 30.260 
1.90000 36.707 30.568 
2.00000 37.204 30.879 
2.10000 37.701 31.193 
2.20000 38.197 31.508 
2.30000 38.692 31.822 
2.40000 39.183 32.136 
2.50000 39.672 32.449 
2.60000 40.160 32.763 
2.70000 40.651 33.079 
2.80000 41.146 33.400 
2.90000 41.646 33.725 
3.00000 42.154 34.056 
3.10000 42.670 34.393 
3.20000 43.196 34.738 
3.30000 43.731 35.090 
3.40000 44.276 35.449 
3.50000 44.828 35.814 
3.60000 45.389 36.186 
3.70000 45.957 36.563 
3.80000 46.533 36.946 
3.90000 47.116 37.335 
4.00000 47.705 37.728 
4.10000 48.301 38.127 
4.20000 48.904 38.530 
4.30000 49.512 38.937 
4.40000 50.126 39.349 
4.50000 50.745 39.766 
4.60000 51.370 40.186 
4.70000 52.000 40.610 
4.80000 52.635 41.038 
4.90000 53.275 41.470 
5.00000 53.920 41.905 
5.10000 54.569 42.343 
5.20000 55.222 42.785 
5.30000 55.880 43.230 
5.40000 56.541 43.678 
5.50000 57.207 44.129 
5.60000 57.876 44.583 
5.70000 58.548 45.039 
5.80000 59.224 45.498 
5.90000 59.907 45.962 
6.00000 60.593 46.428 
6.10000 61.282 46.896 
6.20000 61.973 47.366 
6.30000 62.667 47.838 
6.40000 63.363 48.312 
6.50000 64.061 48.787 
6.60000 64.760 49.264 
6.70000 65.462 49.742 
6.80000 66.165 50.221 
6.90000 66.869 50.701 
7.00000 67.575 51.183 
7.10000 68.281 51.665 
7.20000 68.989 52.148 
7.30000 69.698 52.632 
7.40000 70.408 53.117 
7.50000 71.118 53.602 
7.60000 71.829 54.088 
7.70000 72.540 54.574 
7.80000 73.252 55.061 
7.90000 73.964 55.547 
8.00000 74.676 56.035 
8.10000 75.388 56.522 
8.20000 76.100 57.009 
8.30000 76.813 57.497 
8.40000 77.525 57.984 
8.50000 78.236 58.471 
8.60000 78.948 58.958 
8.70000 79.659 59.445 
8.80000 80.369 59.932 
8.90000 81.079 60.418 
9.00000 81.788 60.904 
9.10000 82.497 61.390 
9.20000 83.204 61.875 
9.30000 83.911 62.360 
9.40000 84.617 62.844 
9.50000 85.322 63.327 
9.60000 86.027 63.810 
9.70000 86.729 64.292 
9.80000 87.431 64.774 
9.90000 88.132 65.254 
10.00000 88.831 65.734 
