# t[days] FUV NUV
0.50000 47.171 38.103 
0.60000 47.683 38.339 
0.70000 48.347 38.700 
0.80000 49.095 39.133 
0.90000 49.871 39.596 
1.00000 50.647 40.067 
1.10000 51.408 40.535 
1.20000 52.147 40.993 
1.30000 52.854 41.433 
1.40000 53.530 41.857 
1.50000 54.174 42.261 
1.60000 54.781 42.642 
1.70000 55.355 43.004 
1.80000 55.896 43.344 
1.90000 56.407 43.666 
2.00000 56.894 43.973 
2.10000 57.363 44.270 
2.20000 57.818 44.558 
2.30000 58.263 44.840 
2.40000 58.700 45.119 
2.50000 59.132 45.395 
2.60000 59.560 45.670 
2.70000 59.987 45.944 
2.80000 60.412 46.219 
2.90000 60.837 46.494 
3.00000 61.261 46.769 
3.10000 61.684 47.045 
3.20000 62.107 47.321 
3.30000 62.529 47.598 
3.40000 62.951 47.875 
3.50000 63.372 48.152 
3.60000 63.794 48.430 
3.70000 64.216 48.709 
3.80000 64.637 48.988 
3.90000 65.059 49.267 
4.00000 65.481 49.547 
4.10000 65.902 49.827 
4.20000 66.321 50.106 
4.30000 66.737 50.384 
4.40000 67.151 50.660 
4.50000 67.562 50.934 
4.60000 67.969 51.206 
4.70000 68.373 51.476 
4.80000 68.771 51.743 
4.90000 69.166 52.007 
5.00000 69.555 52.268 
5.10000 69.939 52.526 
5.20000 70.318 52.780 
5.30000 70.692 53.031 
5.40000 71.060 53.278 
5.50000 71.422 53.522 
5.60000 71.779 53.761 
5.70000 72.130 53.998 
5.80000 72.476 54.231 
5.90000 72.818 54.460 
6.00000 73.156 54.688 
6.10000 73.490 54.913 
6.20000 73.822 55.136 
6.30000 74.151 55.358 
6.40000 74.477 55.578 
6.50000 74.801 55.797 
6.60000 75.123 56.014 
6.70000 75.444 56.231 
6.80000 75.764 56.447 
6.90000 76.083 56.662 
7.00000 76.400 56.877 
7.10000 76.718 57.092 
7.20000 77.035 57.307 
7.30000 77.352 57.522 
7.40000 77.632 57.712 
7.50000 77.898 57.892 
7.60000 78.161 58.071 
7.70000 78.426 58.251 
7.80000 78.693 58.432 
7.90000 78.961 58.615 
8.00000 79.231 58.799 
8.10000 79.503 58.984 
8.20000 79.777 59.171 
8.30000 80.054 59.359 
8.40000 80.332 59.549 
8.50000 80.613 59.740 
8.60000 80.896 59.933 
8.70000 81.181 60.128 
8.80000 81.469 60.325 
8.90000 81.759 60.523 
9.00000 82.052 60.723 
9.10000 82.348 60.925 
9.20000 82.646 61.129 
9.30000 82.947 61.335 
9.40000 83.251 61.543 
9.50000 83.557 61.753 
9.60000 83.866 61.965 
9.70000 84.178 62.179 
9.80000 84.493 62.395 
9.90000 84.811 62.613 
10.00000 85.132 62.833 
