# t[days] FUV NUV
0.50000 45.822 38.294 
0.60000 47.753 39.531 
0.70000 49.341 40.549 
0.80000 50.718 41.435 
0.90000 51.966 42.242 
1.00000 53.128 42.998 
1.10000 54.228 43.718 
1.20000 55.284 44.413 
1.30000 56.297 45.082 
1.40000 57.265 45.723 
1.50000 58.188 46.336 
1.60000 59.067 46.921 
1.70000 59.911 47.484 
1.80000 60.732 48.033 
1.90000 61.541 48.576 
2.00000 62.345 49.116 
2.10000 63.151 49.659 
2.20000 63.964 50.207 
2.30000 64.783 50.762 
2.40000 65.610 51.322 
2.50000 66.446 51.890 
2.60000 67.291 52.464 
2.70000 68.145 53.045 
2.80000 69.008 53.633 
2.90000 69.880 54.229 
3.00000 70.761 54.830 
3.10000 71.650 55.438 
3.20000 72.546 56.051 
3.30000 73.449 56.669 
3.40000 74.358 57.292 
3.50000 75.272 57.919 
3.60000 76.192 58.550 
3.70000 77.116 59.184 
3.80000 78.045 59.822 
3.90000 78.978 60.463 
4.00000 79.912 61.105 
4.10000 80.850 61.750 
4.20000 81.788 62.395 
4.30000 82.727 63.041 
4.40000 83.666 63.687 
4.50000 84.604 64.333 
4.60000 85.542 64.979 
4.70000 86.478 65.624 
4.80000 87.412 66.267 
4.90000 88.344 66.909 
5.00000 89.558 67.742 
5.10000 90.879 68.648 
5.20000 92.203 69.556 
5.30000 93.527 70.465 
5.40000 94.853 71.375 
5.50000 96.179 72.285 
5.60000 97.506 73.196 
5.70000 98.832 74.107 
5.80000 100.157 75.017 
5.90000 101.482 75.927 
6.00000 102.804 76.836 
6.10000 104.125 77.745 
6.20000 105.444 78.651 
6.30000 106.761 79.557 
6.40000 108.075 80.460 
6.50000 109.386 81.362 
6.60000 110.695 82.263 
6.70000 112.001 83.162 
6.80000 113.305 84.058 
6.90000 114.605 84.953 
7.00000 115.902 85.846 
7.10000 117.196 86.737 
7.20000 118.486 87.625 
7.30000 119.773 88.511 
7.40000 121.057 89.395 
7.50000 122.337 90.277 
7.60000 123.613 91.156 
7.70000 124.886 92.032 
7.80000 126.154 92.907 
7.90000 127.419 93.778 
8.00000 128.681 94.647 
8.10000 129.938 95.514 
8.20000 131.192 96.378 
8.30000 132.443 97.240 
8.40000 133.690 98.100 
8.50000 134.933 98.957 
8.60000 136.173 99.811 
8.70000 137.409 100.664 
8.80000 138.643 101.514 
8.90000 139.872 102.362 
9.00000 141.099 103.208 
9.10000 142.322 104.052 
9.20000 143.542 104.893 
9.30000 144.759 105.733 
9.40000 145.973 106.570 
9.50000 147.184 107.405 
9.60000 148.391 108.238 
9.70000 149.596 109.070 
9.80000 150.797 109.899 
9.90000 151.996 110.726 
10.00000 153.192 111.551 
