# t[days] FUV NUV
0.50000 33.999 30.056 
0.60000 35.109 30.729 
0.70000 36.126 31.358 
0.80000 37.076 31.954 
0.90000 37.989 32.535 
1.00000 38.903 33.125 
1.10000 39.839 33.735 
1.20000 40.796 34.366 
1.30000 41.772 35.013 
1.40000 42.764 35.675 
1.50000 43.767 36.347 
1.60000 44.779 37.027 
1.70000 45.796 37.713 
1.80000 46.816 38.403 
1.90000 47.837 39.095 
2.00000 48.934 39.837 
2.10000 50.318 40.768 
2.20000 51.712 41.706 
2.30000 53.110 42.650 
2.40000 54.512 43.597 
2.50000 55.914 44.545 
2.60000 57.315 45.494 
2.70000 58.714 46.442 
2.80000 60.107 47.387 
2.90000 61.495 48.330 
3.00000 62.876 49.268 
3.10000 64.251 50.203 
3.20000 65.619 51.133 
3.30000 66.979 52.059 
3.40000 68.332 52.980 
3.50000 69.677 53.897 
3.60000 71.014 54.809 
3.70000 72.343 55.715 
3.80000 73.665 56.617 
3.90000 74.980 57.515 
4.00000 76.287 58.407 
4.10000 77.588 59.296 
4.20000 78.882 60.180 
4.30000 80.169 61.060 
4.40000 81.450 61.936 
4.50000 82.725 62.808 
4.60000 83.994 63.676 
4.70000 85.257 64.541 
4.80000 86.515 65.402 
4.90000 87.767 66.259 
5.00000 89.014 67.113 
5.10000 90.256 67.964 
5.20000 91.494 68.812 
5.30000 92.726 69.657 
5.40000 93.954 70.499 
5.50000 95.178 71.338 
5.60000 96.398 72.175 
5.70000 97.613 73.009 
5.80000 98.824 73.840 
5.90000 100.032 74.669 
6.00000 101.236 75.495 
6.10000 102.436 76.319 
6.20000 103.632 77.140 
6.30000 104.825 77.959 
6.40000 106.014 78.776 
6.50000 107.200 79.591 
6.60000 108.383 80.404 
6.70000 109.562 81.214 
6.80000 110.739 82.023 
6.90000 111.912 82.830 
7.00000 113.083 83.634 
7.10000 114.250 84.437 
7.20000 115.415 85.238 
7.30000 116.577 86.037 
7.40000 117.736 86.835 
7.50000 118.893 87.630 
7.60000 120.046 88.424 
7.70000 121.198 89.217 
7.80000 122.346 90.007 
7.90000 123.492 90.796 
8.00000 124.636 91.583 
8.10000 125.777 92.369 
8.20000 126.916 93.153 
8.30000 128.053 93.936 
8.40000 129.187 94.717 
8.50000 130.319 95.496 
8.60000 131.448 96.274 
8.70000 132.576 97.051 
8.80000 133.701 97.826 
8.90000 134.824 98.600 
9.00000 135.945 99.373 
9.10000 137.064 100.144 
9.20000 138.181 100.914 
9.30000 139.297 101.682 
9.40000 140.410 102.450 
9.50000 141.521 103.215 
9.60000 142.630 103.980 
9.70000 143.737 104.744 
9.80000 144.843 105.506 
9.90000 145.946 106.267 
10.00000 147.048 107.027 
