# t[days] FUV NUV
0.50000 38.053 32.691 
0.60000 38.778 33.096 
0.70000 39.535 33.543 
0.80000 40.193 33.935 
0.90000 40.780 34.287 
1.00000 41.337 34.628 
1.10000 41.894 34.975 
1.20000 42.474 35.342 
1.30000 43.095 35.742 
1.40000 43.765 36.179 
1.50000 44.414 36.609 
1.60000 44.631 36.764 
1.70000 44.987 37.011 
1.80000 45.440 37.323 
1.90000 45.965 37.683 
2.00000 46.544 38.080 
2.10000 47.166 38.506 
2.20000 47.821 38.954 
2.30000 48.502 39.420 
2.40000 49.204 39.900 
2.50000 49.922 40.392 
2.60000 50.791 40.983 
2.70000 51.956 41.768 
2.80000 53.130 42.561 
2.90000 54.312 43.360 
3.00000 55.500 44.164 
3.10000 56.690 44.971 
3.20000 57.883 45.779 
3.30000 59.076 46.589 
3.40000 60.269 47.399 
3.50000 61.460 48.208 
3.60000 62.649 49.017 
3.70000 63.835 49.824 
3.80000 65.018 50.629 
3.90000 66.196 51.431 
4.00000 67.369 52.231 
4.10000 68.537 53.027 
4.20000 69.699 53.820 
4.30000 70.856 54.609 
4.40000 72.008 55.395 
4.50000 73.154 56.177 
4.60000 74.294 56.956 
4.70000 75.429 57.731 
4.80000 76.559 58.503 
4.90000 77.683 59.272 
5.00000 78.802 60.036 
5.10000 79.915 60.798 
5.20000 81.023 61.556 
5.30000 82.126 62.310 
5.40000 83.224 63.062 
5.50000 84.317 63.810 
5.60000 85.405 64.555 
5.70000 86.489 65.298 
5.80000 87.569 66.037 
5.90000 88.644 66.774 
6.00000 89.715 67.508 
6.10000 90.783 68.240 
6.20000 91.846 68.968 
6.30000 92.905 69.695 
6.40000 93.961 70.419 
6.50000 95.013 71.140 
6.60000 96.061 71.859 
6.70000 97.106 72.577 
6.80000 98.148 73.291 
6.90000 99.186 74.004 
7.00000 100.221 74.715 
7.10000 101.254 75.423 
7.20000 102.283 76.130 
7.30000 103.309 76.835 
7.40000 104.332 77.538 
7.50000 105.353 78.239 
7.60000 106.371 78.938 
7.70000 107.386 79.636 
7.80000 108.399 80.332 
7.90000 109.409 81.026 
8.00000 110.416 81.719 
8.10000 111.422 82.410 
8.20000 112.425 83.099 
8.30000 113.425 83.787 
8.40000 114.423 84.474 
8.50000 115.419 85.159 
8.60000 116.413 85.842 
8.70000 117.405 86.525 
8.80000 118.394 87.206 
8.90000 119.382 87.885 
9.00000 120.367 88.563 
9.10000 121.351 89.240 
9.20000 122.332 89.916 
9.30000 123.312 90.590 
9.40000 124.289 91.263 
9.50000 125.265 91.935 
9.60000 126.239 92.606 
9.70000 127.212 93.275 
9.80000 128.182 93.943 
9.90000 129.151 94.611 
10.00000 130.118 95.277 
