# t[days] FUV NUV
0.50000 36.014 31.441 
0.60000 36.834 31.904 
0.70000 37.698 32.418 
0.80000 38.548 32.936 
0.90000 39.361 33.440 
1.00000 40.140 33.928 
1.10000 40.893 34.405 
1.20000 41.643 34.886 
1.30000 42.412 35.385 
1.40000 43.211 35.907 
1.50000 44.037 36.453 
1.60000 44.886 37.017 
1.70000 45.755 37.597 
1.80000 46.625 38.180 
1.90000 47.485 38.759 
2.00000 48.360 39.350 
2.10000 49.250 39.953 
2.20000 50.151 40.564 
2.30000 51.063 41.184 
2.40000 51.981 41.808 
2.50000 52.903 42.437 
2.60000 53.828 43.067 
2.70000 54.752 43.698 
2.80000 55.675 44.329 
2.90000 56.594 44.957 
3.00000 57.508 45.582 
3.10000 58.583 46.314 
3.20000 59.832 47.162 
3.30000 61.082 48.011 
3.40000 62.330 48.860 
3.50000 63.576 49.708 
3.60000 64.820 50.554 
3.70000 66.060 51.398 
3.80000 67.295 52.240 
3.90000 68.526 53.079 
4.00000 69.750 53.914 
4.10000 70.969 54.746 
4.20000 72.181 55.573 
4.30000 73.388 56.397 
4.40000 74.587 57.216 
4.50000 75.781 58.032 
4.60000 76.968 58.843 
4.70000 78.149 59.651 
4.80000 79.324 60.454 
4.90000 80.493 61.253 
5.00000 81.656 62.049 
5.10000 82.812 62.840 
5.20000 83.963 63.628 
5.30000 85.109 64.412 
5.40000 86.249 65.193 
5.50000 87.383 65.970 
5.60000 88.513 66.744 
5.70000 89.638 67.515 
5.80000 90.758 68.283 
5.90000 91.874 69.048 
6.00000 92.985 69.810 
6.10000 94.092 70.569 
6.20000 95.194 71.325 
6.30000 96.293 72.079 
6.40000 97.388 72.830 
6.50000 98.479 73.578 
6.60000 99.566 74.325 
6.70000 100.649 75.068 
6.80000 101.730 75.810 
6.90000 102.807 76.550 
7.00000 103.880 77.287 
7.10000 104.951 78.022 
7.20000 106.018 78.756 
7.30000 107.082 79.487 
7.40000 108.144 80.216 
7.50000 109.203 80.944 
7.60000 110.258 81.670 
7.70000 111.312 82.394 
7.80000 112.362 83.116 
7.90000 113.410 83.837 
8.00000 114.455 84.555 
8.10000 115.498 85.273 
8.20000 116.539 85.988 
8.30000 117.577 86.702 
8.40000 118.612 87.415 
8.50000 119.646 88.126 
8.60000 120.677 88.836 
8.70000 121.706 89.544 
8.80000 122.733 90.251 
8.90000 123.758 90.956 
9.00000 124.780 91.660 
9.10000 125.801 92.363 
9.20000 126.820 93.064 
9.30000 127.837 93.765 
9.40000 128.852 94.464 
9.50000 129.865 95.161 
9.60000 130.876 95.858 
9.70000 131.886 96.554 
9.80000 132.894 97.248 
9.90000 133.900 97.941 
10.00000 134.904 98.633 
