# t[days] FUV NUV
0.50000 28.875 25.476 
0.60000 29.974 26.131 
0.70000 31.048 26.779 
0.80000 32.014 27.367 
0.90000 32.875 27.892 
1.00000 33.642 28.360 
1.10000 34.340 28.787 
1.20000 34.988 29.185 
1.30000 35.599 29.563 
1.40000 36.182 29.925 
1.50000 36.745 30.277 
1.60000 37.294 30.622 
1.70000 37.831 30.961 
1.80000 38.356 31.295 
1.90000 38.869 31.623 
2.00000 39.372 31.945 
2.10000 39.863 32.261 
2.20000 40.344 32.572 
2.30000 40.814 32.876 
2.40000 41.273 33.174 
2.50000 41.722 33.467 
2.60000 42.162 33.753 
2.70000 42.591 34.034 
2.80000 43.011 34.309 
2.90000 43.423 34.579 
3.00000 43.830 34.847 
3.10000 44.232 35.112 
3.20000 44.633 35.376 
3.30000 45.032 35.641 
3.40000 45.432 35.906 
3.50000 45.835 36.174 
3.60000 46.239 36.443 
3.70000 46.647 36.715 
3.80000 47.058 36.990 
3.90000 47.472 37.268 
4.00000 47.890 37.548 
4.10000 48.309 37.830 
4.20000 48.732 38.114 
4.30000 49.156 38.400 
4.40000 49.584 38.688 
4.50000 50.013 38.978 
4.60000 50.445 39.270 
4.70000 50.879 39.564 
4.80000 51.314 39.859 
4.90000 51.752 40.156 
5.00000 52.191 40.454 
5.10000 52.632 40.753 
5.20000 53.075 41.054 
5.30000 53.519 41.356 
5.40000 53.965 41.660 
5.50000 54.412 41.964 
5.60000 54.860 42.270 
5.70000 55.310 42.576 
5.80000 55.761 42.884 
5.90000 56.213 43.192 
6.00000 56.666 43.502 
6.10000 57.121 43.812 
6.20000 57.576 44.123 
6.30000 58.032 44.435 
6.40000 58.488 44.747 
6.50000 58.945 45.059 
6.60000 59.402 45.372 
6.70000 59.860 45.685 
6.80000 60.317 45.998 
6.90000 60.774 46.312 
7.00000 61.231 46.625 
7.10000 61.688 46.938 
7.20000 62.144 47.251 
7.30000 62.600 47.563 
7.40000 63.055 47.875 
7.50000 63.510 48.187 
7.60000 63.964 48.499 
7.70000 64.417 48.810 
7.80000 64.869 49.120 
7.90000 65.320 49.430 
8.00000 65.839 49.785 
8.10000 66.457 50.206 
8.20000 67.076 50.629 
8.30000 67.695 51.051 
8.40000 68.314 51.474 
8.50000 68.934 51.897 
8.60000 69.554 52.321 
8.70000 70.174 52.745 
8.80000 70.795 53.169 
8.90000 71.415 53.593 
9.00000 72.036 54.017 
9.10000 72.656 54.442 
9.20000 73.276 54.866 
9.30000 73.896 55.290 
9.40000 74.515 55.714 
9.50000 75.135 56.138 
9.60000 75.753 56.561 
9.70000 76.371 56.984 
9.80000 76.989 57.407 
9.90000 77.606 57.830 
10.00000 78.222 58.252 
