# t[days] FUV NUV
0.50000 36.649 31.717 
0.60000 37.243 32.017 
0.70000 37.805 32.314 
0.80000 38.336 32.604 
0.90000 38.844 32.889 
1.00000 39.332 33.168 
1.10000 39.802 33.443 
1.20000 40.256 33.712 
1.30000 40.694 33.975 
1.40000 41.115 34.231 
1.50000 41.523 34.480 
1.60000 41.917 34.723 
1.70000 42.301 34.962 
1.80000 42.676 35.196 
1.90000 43.044 35.428 
2.00000 43.405 35.657 
2.10000 43.762 35.883 
2.20000 44.114 36.109 
2.30000 44.463 36.334 
2.40000 44.811 36.558 
2.50000 45.157 36.783 
2.60000 45.503 37.008 
2.70000 45.849 37.234 
2.80000 46.194 37.460 
2.90000 46.540 37.687 
3.00000 46.884 37.914 
3.10000 47.226 38.140 
3.20000 47.567 38.366 
3.30000 47.905 38.590 
3.40000 48.240 38.812 
3.50000 48.572 39.033 
3.60000 48.900 39.251 
3.70000 49.225 39.468 
3.80000 49.547 39.683 
3.90000 49.867 39.896 
4.00000 50.184 40.109 
4.10000 50.501 40.321 
4.20000 50.817 40.532 
4.30000 51.133 40.744 
4.40000 51.449 40.957 
4.50000 51.766 41.169 
4.60000 52.083 41.383 
4.70000 52.402 41.598 
4.80000 52.722 41.814 
4.90000 53.044 42.031 
5.00000 53.375 42.254 
5.10000 53.722 42.489 
5.20000 54.089 42.737 
5.30000 54.481 43.001 
5.40000 54.876 43.267 
5.50000 55.269 43.533 
5.60000 55.663 43.799 
5.70000 56.058 44.067 
5.80000 56.452 44.334 
5.90000 56.847 44.601 
6.00000 57.244 44.871 
6.10000 57.639 45.138 
6.20000 58.035 45.407 
6.30000 58.432 45.677 
6.40000 58.828 45.946 
6.50000 59.225 46.216 
6.60000 59.623 46.487 
6.70000 60.021 46.758 
6.80000 60.418 47.028 
6.90000 60.816 47.300 
7.00000 61.215 47.571 
7.10000 61.612 47.842 
7.20000 62.010 48.114 
7.30000 62.409 48.386 
7.40000 62.807 48.658 
7.50000 63.205 48.929 
7.60000 63.603 49.202 
7.70000 64.003 49.474 
7.80000 64.400 49.746 
7.90000 64.798 50.018 
8.00000 65.196 50.290 
8.10000 65.595 50.563 
8.20000 65.992 50.835 
8.30000 66.390 51.107 
8.40000 66.787 51.380 
8.50000 67.186 51.652 
8.60000 67.583 51.924 
8.70000 67.980 52.196 
8.80000 68.376 52.468 
8.90000 68.774 52.741 
9.00000 69.172 53.013 
9.10000 69.567 53.284 
9.20000 69.963 53.556 
9.30000 70.359 53.828 
9.40000 70.756 54.100 
9.50000 71.152 54.372 
9.60000 71.546 54.643 
9.70000 71.941 54.914 
9.80000 72.336 55.185 
9.90000 72.731 55.456 
10.00000 73.127 55.728 
