# t[days] FUV NUV
0.50000 27.603 25.709 
0.60000 27.883 25.792 
0.70000 28.210 25.929 
0.80000 28.550 26.088 
0.90000 28.882 26.256 
1.00000 29.220 26.438 
1.10000 29.576 26.640 
1.20000 29.953 26.861 
1.30000 30.352 27.102 
1.40000 30.773 27.363 
1.50000 31.214 27.640 
1.60000 31.671 27.931 
1.70000 32.140 28.233 
1.80000 32.620 28.545 
1.90000 33.109 28.864 
2.00000 33.605 29.189 
2.10000 34.105 29.519 
2.20000 34.608 29.853 
2.30000 35.117 30.190 
2.40000 35.786 30.627 
2.50000 36.463 31.072 
2.60000 37.147 31.521 
2.70000 37.837 31.976 
2.80000 38.530 32.435 
2.90000 39.227 32.896 
3.00000 39.925 33.360 
3.10000 40.625 33.825 
3.20000 41.326 34.291 
3.30000 42.026 34.758 
3.40000 42.726 35.225 
3.50000 43.425 35.692 
3.60000 44.122 36.159 
3.70000 44.818 36.624 
3.80000 45.511 37.089 
3.90000 46.202 37.552 
4.00000 46.890 38.015 
4.10000 47.576 38.475 
4.20000 48.259 38.935 
4.30000 48.940 39.393 
4.40000 49.618 39.849 
4.50000 50.293 40.304 
4.60000 50.965 40.757 
4.70000 51.634 41.208 
4.80000 52.301 41.658 
4.90000 52.965 42.106 
5.00000 53.626 42.553 
5.10000 54.284 42.998 
5.20000 54.941 43.441 
5.30000 55.594 43.884 
5.40000 56.245 44.324 
5.50000 56.894 44.763 
5.60000 57.541 45.201 
5.70000 58.185 45.638 
5.80000 58.827 46.073 
5.90000 59.467 46.506 
6.00000 60.104 46.939 
6.10000 60.740 47.370 
6.20000 61.373 47.800 
6.30000 62.005 48.229 
6.40000 62.635 48.657 
6.50000 63.263 49.083 
6.60000 63.889 49.509 
6.70000 64.513 49.933 
6.80000 65.136 50.357 
6.90000 65.757 50.779 
7.00000 66.376 51.200 
7.10000 66.994 51.621 
7.20000 67.610 52.040 
7.30000 68.225 52.459 
7.40000 68.838 52.876 
7.50000 69.450 53.293 
7.60000 70.060 53.709 
7.70000 70.669 54.124 
7.80000 71.277 54.538 
7.90000 71.883 54.951 
8.00000 72.488 55.363 
8.10000 73.091 55.775 
8.20000 73.693 56.186 
8.30000 74.294 56.596 
8.40000 74.894 57.005 
8.50000 75.493 57.414 
8.60000 76.090 57.822 
8.70000 76.686 58.229 
8.80000 77.281 58.635 
8.90000 77.875 59.041 
9.00000 78.468 59.446 
9.10000 79.060 59.850 
9.20000 79.651 60.254 
9.30000 80.241 60.657 
9.40000 80.829 61.060 
9.50000 81.417 61.462 
9.60000 82.004 61.863 
9.70000 82.589 62.263 
9.80000 83.174 62.663 
9.90000 83.758 63.063 
10.00000 84.341 63.462 
