# t[days] FUV NUV
0.50000 41.203 35.014 
0.60000 41.426 35.048 
0.70000 41.802 35.208 
0.80000 42.255 35.435 
0.90000 42.740 35.695 
1.00000 43.240 35.974 
1.10000 43.745 36.262 
1.20000 44.250 36.556 
1.30000 44.753 36.854 
1.40000 45.254 37.154 
1.50000 45.750 37.454 
1.60000 46.244 37.755 
1.70000 46.732 38.055 
1.80000 47.220 38.358 
1.90000 47.709 38.663 
2.00000 48.202 38.973 
2.10000 48.700 39.287 
2.20000 49.203 39.607 
2.30000 49.714 39.934 
2.40000 50.230 40.266 
2.50000 50.751 40.602 
2.60000 51.276 40.942 
2.70000 51.803 41.285 
2.80000 52.333 41.630 
2.90000 52.864 41.977 
3.00000 53.396 42.326 
3.10000 53.928 42.675 
3.20000 54.460 43.025 
3.30000 54.990 43.375 
3.40000 55.517 43.723 
3.50000 56.042 44.070 
3.60000 56.563 44.415 
3.70000 57.080 44.758 
3.80000 57.593 45.098 
3.90000 58.100 45.435 
4.00000 58.602 45.768 
4.10000 59.098 46.099 
4.20000 59.590 46.426 
4.30000 60.079 46.752 
4.40000 60.565 47.076 
4.50000 61.049 47.399 
4.60000 61.533 47.722 
4.70000 62.016 48.046 
4.80000 62.500 48.370 
4.90000 62.984 48.695 
5.00000 63.471 49.021 
5.10000 63.959 49.349 
5.20000 64.450 49.680 
5.30000 64.945 50.012 
5.40000 65.442 50.348 
5.50000 65.943 50.685 
5.60000 66.446 51.025 
5.70000 66.952 51.367 
5.80000 67.461 51.711 
5.90000 67.972 52.057 
6.00000 68.486 52.405 
6.10000 69.002 52.755 
6.20000 69.521 53.106 
6.30000 70.041 53.459 
6.40000 70.564 53.814 
6.50000 71.089 54.170 
6.60000 71.615 54.528 
6.70000 72.144 54.888 
6.80000 72.674 55.248 
6.90000 73.206 55.610 
7.00000 73.739 55.974 
7.10000 74.274 56.338 
7.20000 74.811 56.704 
7.30000 75.349 57.071 
7.40000 75.888 57.439 
7.50000 76.429 57.808 
7.60000 76.970 58.177 
7.70000 77.513 58.548 
7.80000 78.057 58.920 
7.90000 78.602 59.292 
8.00000 79.148 59.665 
8.10000 79.695 60.039 
8.20000 80.243 60.414 
8.30000 80.791 60.789 
8.40000 81.340 61.165 
8.50000 81.890 61.542 
8.60000 82.441 61.919 
8.70000 82.992 62.297 
8.80000 83.544 62.675 
8.90000 84.097 63.053 
9.00000 84.650 63.433 
9.10000 85.203 63.812 
9.20000 85.758 64.192 
9.30000 86.312 64.573 
9.40000 86.867 64.954 
9.50000 87.423 65.335 
9.60000 87.978 65.716 
9.70000 88.534 66.098 
9.80000 89.091 66.480 
9.90000 89.648 66.863 
10.00000 90.205 67.245 
