# t[days] FUV NUV
0.50000 41.649 35.531 
0.60000 41.764 35.491 
0.70000 42.017 35.564 
0.80000 42.305 35.677 
0.90000 42.581 35.791 
1.00000 42.817 35.885 
1.10000 43.005 35.954 
1.20000 43.168 36.010 
1.30000 43.322 36.065 
1.40000 43.477 36.124 
1.50000 43.637 36.190 
1.60000 43.810 36.268 
1.70000 43.998 36.359 
1.80000 44.203 36.465 
1.90000 44.435 36.591 
2.00000 44.695 36.739 
2.10000 44.987 36.910 
2.20000 45.314 37.108 
2.30000 45.677 37.331 
2.40000 46.077 37.583 
2.50000 46.511 37.858 
2.60000 46.967 38.150 
2.70000 47.431 38.449 
2.80000 47.895 38.749 
2.90000 48.348 39.041 
3.00000 48.784 39.323 
3.10000 49.195 39.588 
3.20000 49.576 39.833 
3.30000 49.925 40.056 
3.40000 50.244 40.260 
3.50000 50.541 40.448 
3.60000 50.823 40.627 
3.70000 51.094 40.798 
3.80000 51.359 40.967 
3.90000 51.624 41.134 
4.00000 51.890 41.304 
4.10000 52.162 41.478 
4.20000 52.442 41.658 
4.30000 52.734 41.847 
4.40000 53.038 42.044 
4.50000 53.354 42.251 
4.60000 53.681 42.465 
4.70000 54.017 42.686 
4.80000 54.363 42.914 
4.90000 54.718 43.148 
5.00000 55.080 43.388 
5.10000 55.449 43.633 
5.20000 55.824 43.883 
5.30000 56.206 44.137 
5.40000 56.593 44.395 
5.50000 56.985 44.657 
5.60000 57.381 44.922 
5.70000 57.781 45.190 
5.80000 58.185 45.462 
5.90000 58.593 45.736 
6.00000 59.005 46.013 
6.10000 59.421 46.292 
6.20000 59.840 46.574 
6.30000 60.262 46.859 
6.40000 60.688 47.147 
6.50000 61.118 47.437 
6.60000 61.551 47.730 
6.70000 61.988 48.025 
6.80000 62.427 48.323 
6.90000 62.870 48.623 
7.00000 63.317 48.926 
7.10000 63.766 49.231 
7.20000 64.219 49.538 
7.30000 64.675 49.848 
7.40000 65.135 50.160 
7.50000 65.597 50.474 
7.60000 65.979 50.735 
7.70000 65.691 50.548 
7.80000 65.478 50.411 
7.90000 65.325 50.314 
8.00000 65.222 50.251 
8.10000 65.160 50.216 
8.20000 65.134 50.203 
8.30000 65.137 50.212 
8.40000 65.433 50.415 
8.50000 65.940 50.760 
8.60000 66.449 51.106 
8.70000 66.960 51.454 
8.80000 67.475 51.805 
8.90000 67.991 52.157 
9.00000 68.511 52.510 
9.10000 69.032 52.866 
9.20000 69.556 53.223 
9.30000 70.082 53.582 
9.40000 70.610 53.942 
9.50000 71.140 54.304 
9.60000 71.672 54.667 
9.70000 72.206 55.031 
9.80000 72.741 55.397 
9.90000 73.278 55.764 
10.00000 73.817 56.132 
