# t[days] FUV NUV
0.50000 35.015 30.345 
0.60000 34.519 29.881 
0.70000 34.115 29.499 
0.80000 33.953 29.300 
0.90000 34.066 29.303 
1.00000 34.364 29.443 
1.10000 34.745 29.647 
1.20000 35.145 29.870 
1.30000 35.522 30.082 
1.40000 35.860 30.271 
1.50000 36.173 30.446 
1.60000 36.476 30.618 
1.70000 36.781 30.793 
1.80000 37.096 30.978 
1.90000 37.427 31.177 
2.00000 37.776 31.389 
2.10000 38.144 31.616 
2.20000 38.530 31.858 
2.30000 38.934 32.114 
2.40000 39.352 32.381 
2.50000 39.482 32.467 
2.60000 39.572 32.529 
2.70000 39.707 32.621 
2.80000 39.880 32.739 
2.90000 40.084 32.878 
3.00000 40.315 33.034 
3.10000 40.568 33.206 
3.20000 40.841 33.391 
3.30000 41.131 33.588 
3.40000 41.436 33.795 
3.50000 41.753 34.011 
3.60000 42.083 34.235 
3.70000 42.422 34.466 
3.80000 42.771 34.703 
3.90000 43.127 34.946 
4.00000 43.688 35.322 
4.10000 44.292 35.725 
4.20000 44.902 36.134 
4.30000 45.518 36.547 
4.40000 46.139 36.964 
4.50000 46.765 37.385 
4.60000 47.396 37.809 
4.70000 48.031 38.236 
4.80000 48.669 38.666 
4.90000 49.311 39.099 
5.00000 49.955 39.534 
5.10000 50.602 39.971 
5.20000 51.252 40.410 
5.30000 51.903 40.851 
5.40000 52.556 41.292 
5.50000 53.211 41.736 
5.60000 53.866 42.180 
5.70000 54.523 42.625 
5.80000 55.180 43.070 
5.90000 55.837 43.516 
6.00000 56.495 43.962 
6.10000 57.152 44.409 
6.20000 57.809 44.855 
6.30000 58.465 45.301 
6.40000 59.121 45.747 
6.50000 59.777 46.193 
6.60000 60.432 46.638 
6.70000 61.086 47.083 
6.80000 61.739 47.528 
6.90000 62.391 47.972 
7.00000 63.042 48.415 
7.10000 63.692 48.858 
7.20000 64.341 49.300 
7.30000 64.989 49.742 
7.40000 65.635 50.182 
7.50000 66.280 50.622 
7.60000 66.923 51.061 
7.70000 67.565 51.499 
7.80000 68.206 51.936 
7.90000 68.845 52.372 
8.00000 69.482 52.807 
8.10000 70.118 53.242 
8.20000 70.753 53.675 
8.30000 71.385 54.107 
8.40000 72.017 54.538 
8.50000 72.647 54.968 
8.60000 73.275 55.398 
8.70000 73.902 55.826 
8.80000 74.527 56.254 
8.90000 75.151 56.680 
9.00000 75.773 57.106 
9.10000 76.394 57.530 
9.20000 77.013 57.954 
9.30000 77.631 58.377 
9.40000 78.248 58.798 
9.50000 78.863 59.219 
9.60000 79.476 59.639 
9.70000 80.088 60.058 
9.80000 80.699 60.476 
9.90000 81.308 60.893 
10.00000 81.916 61.310 
