# t[days] FUV NUV
0.50000 33.378 29.124 
0.60000 33.728 29.257 
0.70000 33.980 29.342 
0.80000 34.185 29.409 
0.90000 34.413 29.503 
1.00000 34.697 29.645 
1.10000 35.031 29.828 
1.20000 35.385 30.032 
1.30000 35.741 30.241 
1.40000 36.085 30.445 
1.50000 36.410 30.641 
1.60000 36.720 30.828 
1.70000 37.017 31.009 
1.80000 37.302 31.183 
1.90000 37.576 31.352 
2.00000 37.842 31.516 
2.10000 38.104 31.679 
2.20000 38.367 31.844 
2.30000 38.634 32.013 
2.40000 38.909 32.189 
2.50000 39.195 32.373 
2.60000 39.493 32.566 
2.70000 39.805 32.770 
2.80000 40.131 32.984 
2.90000 40.470 33.207 
3.00000 40.820 33.439 
3.10000 41.181 33.679 
3.20000 41.551 33.925 
3.30000 41.929 34.179 
3.40000 42.316 34.438 
3.50000 42.710 34.702 
3.60000 43.110 34.971 
3.70000 43.417 35.181 
3.80000 43.130 35.007 
3.90000 42.955 34.906 
4.00000 42.888 34.875 
4.10000 42.894 34.891 
4.20000 42.954 34.942 
4.30000 43.058 35.021 
4.40000 43.193 35.121 
4.50000 43.689 35.453 
4.60000 44.236 35.819 
4.70000 44.787 36.188 
4.80000 45.343 36.561 
4.90000 45.903 36.937 
5.00000 46.467 37.316 
5.10000 47.033 37.697 
5.20000 47.603 38.080 
5.30000 48.175 38.466 
5.40000 48.750 38.853 
5.50000 49.327 39.242 
5.60000 49.905 39.633 
5.70000 50.485 40.025 
5.80000 51.066 40.417 
5.90000 51.648 40.811 
6.00000 52.230 41.205 
6.10000 52.814 41.600 
6.20000 53.397 41.995 
6.30000 53.980 42.390 
6.40000 54.563 42.785 
6.50000 55.146 43.181 
6.60000 55.729 43.576 
6.70000 56.311 43.971 
6.80000 56.893 44.366 
6.90000 57.474 44.760 
7.00000 58.055 45.155 
7.10000 58.634 45.549 
7.20000 59.213 45.942 
7.30000 59.791 46.335 
7.40000 60.368 46.727 
7.50000 60.944 47.119 
7.60000 61.518 47.510 
7.70000 62.092 47.900 
7.80000 62.664 48.290 
7.90000 63.235 48.678 
8.00000 63.804 49.066 
8.10000 64.372 49.453 
8.20000 64.939 49.839 
8.30000 65.504 50.224 
8.40000 66.067 50.608 
8.50000 66.630 50.992 
8.60000 67.191 51.374 
8.70000 67.750 51.756 
8.80000 68.309 52.137 
8.90000 68.865 52.517 
9.00000 69.421 52.896 
9.10000 69.975 53.274 
9.20000 70.528 53.651 
9.30000 71.079 54.028 
9.40000 71.629 54.403 
9.50000 72.178 54.778 
9.60000 72.726 55.152 
9.70000 73.272 55.525 
9.80000 73.817 55.897 
9.90000 74.360 56.269 
10.00000 74.902 56.639 
