# t[days] FUV NUV
0.50000 38.993 33.108 
0.60000 39.339 33.229 
0.70000 39.832 33.471 
0.80000 40.382 33.766 
0.90000 40.942 34.080 
1.00000 41.486 34.390 
1.10000 42.006 34.691 
1.20000 42.502 34.980 
1.30000 42.976 35.259 
1.40000 43.431 35.528 
1.50000 43.869 35.789 
1.60000 44.290 36.042 
1.70000 44.697 36.288 
1.80000 45.090 36.526 
1.90000 45.471 36.758 
2.00000 45.841 36.985 
2.10000 46.203 37.207 
2.20000 46.557 37.426 
2.30000 46.905 37.641 
2.40000 47.246 37.854 
2.50000 47.583 38.064 
2.60000 47.914 38.273 
2.70000 48.242 38.479 
2.80000 48.567 38.685 
2.90000 48.889 38.889 
3.00000 49.210 39.093 
3.10000 49.527 39.296 
3.20000 49.844 39.499 
3.30000 50.159 39.702 
3.40000 50.474 39.905 
3.50000 50.788 40.108 
3.60000 51.101 40.312 
3.70000 51.414 40.515 
3.80000 51.725 40.718 
3.90000 52.035 40.920 
4.00000 52.343 41.121 
4.10000 52.648 41.322 
4.20000 52.952 41.521 
4.30000 53.253 41.719 
4.40000 53.552 41.915 
4.50000 53.848 42.111 
4.60000 54.143 42.305 
4.70000 54.434 42.498 
4.80000 54.723 42.688 
4.90000 55.008 42.877 
5.00000 55.290 43.064 
5.10000 55.569 43.249 
5.20000 55.846 43.433 
5.30000 56.120 43.615 
5.40000 56.391 43.795 
5.50000 56.660 43.974 
5.60000 56.926 44.151 
5.70000 57.191 44.328 
5.80000 57.454 44.503 
5.90000 57.715 44.677 
6.00000 57.974 44.850 
6.10000 58.231 45.021 
6.20000 58.486 45.192 
6.30000 58.741 45.363 
6.40000 58.993 45.532 
6.50000 59.245 45.700 
6.60000 59.495 45.868 
6.70000 59.744 46.035 
6.80000 59.992 46.202 
6.90000 60.239 46.368 
7.00000 60.485 46.533 
7.10000 60.731 46.698 
7.20000 60.976 46.863 
7.30000 61.220 47.028 
7.40000 61.465 47.192 
7.50000 61.709 47.357 
7.60000 61.953 47.522 
7.70000 62.197 47.686 
7.80000 62.442 47.851 
7.90000 62.686 48.017 
8.00000 62.931 48.182 
8.10000 63.176 48.348 
8.20000 63.422 48.514 
8.30000 63.669 48.681 
8.40000 63.915 48.848 
8.50000 64.163 49.016 
8.60000 64.411 49.184 
8.70000 64.660 49.354 
8.80000 64.910 49.523 
8.90000 65.161 49.694 
9.00000 65.413 49.865 
9.10000 65.666 50.037 
9.20000 65.920 50.209 
9.30000 66.175 50.383 
9.40000 66.431 50.557 
9.50000 66.688 50.732 
9.60000 66.947 50.908 
9.70000 67.207 51.085 
9.80000 67.468 51.263 
9.90000 67.730 51.442 
10.00000 67.994 51.622 
