# t[days] FUV NUV
0.50000 29.448 26.256 
0.60000 29.209 25.978 
0.70000 29.211 25.887 
0.80000 29.376 25.924 
0.90000 29.602 26.015 
1.00000 29.835 26.119 
1.10000 30.061 26.225 
1.20000 30.274 26.328 
1.30000 30.472 26.426 
1.40000 30.660 26.520 
1.50000 30.849 26.619 
1.60000 31.050 26.729 
1.70000 31.270 26.855 
1.80000 31.514 26.999 
1.90000 31.547 27.020 
2.00000 31.470 26.978 
2.10000 31.480 26.991 
2.20000 31.550 27.042 
2.30000 31.667 27.123 
2.40000 31.819 27.227 
2.50000 32.000 27.351 
2.60000 32.205 27.490 
2.70000 32.430 27.642 
2.80000 32.672 27.805 
2.90000 32.927 27.978 
3.00000 33.196 28.159 
3.10000 33.476 28.348 
3.20000 33.765 28.544 
3.30000 34.063 28.746 
3.40000 34.368 28.952 
3.50000 34.679 29.163 
3.60000 34.996 29.377 
3.70000 35.316 29.594 
3.80000 35.640 29.814 
3.90000 35.967 30.035 
4.00000 36.295 30.258 
4.10000 36.625 30.482 
4.20000 36.956 30.707 
4.30000 37.287 30.932 
4.40000 37.754 31.243 
4.50000 38.242 31.567 
4.60000 38.731 31.893 
4.70000 39.221 32.219 
4.80000 39.712 32.547 
4.90000 40.203 32.875 
5.00000 40.695 33.204 
5.10000 41.186 33.533 
5.20000 41.677 33.861 
5.30000 42.168 34.190 
5.40000 42.657 34.518 
5.50000 43.146 34.846 
5.60000 43.634 35.174 
5.70000 44.120 35.500 
5.80000 44.606 35.827 
5.90000 45.090 36.152 
6.00000 45.573 36.477 
6.10000 46.055 36.801 
6.20000 46.535 37.124 
6.30000 47.013 37.447 
6.40000 47.490 37.768 
6.50000 47.966 38.089 
6.60000 48.439 38.408 
6.70000 48.912 38.727 
6.80000 49.382 39.044 
6.90000 49.851 39.361 
7.00000 50.318 39.676 
7.10000 50.784 39.991 
7.20000 51.248 40.304 
7.30000 51.711 40.617 
7.40000 52.172 40.929 
7.50000 52.631 41.240 
7.60000 53.089 41.550 
7.70000 53.546 41.859 
7.80000 54.001 42.167 
7.90000 54.455 42.474 
8.00000 54.908 42.781 
8.10000 55.359 43.086 
8.20000 55.809 43.391 
8.30000 56.257 43.695 
8.40000 56.705 43.998 
8.50000 57.151 44.301 
8.60000 57.595 44.603 
8.70000 58.039 44.904 
8.80000 58.482 45.204 
8.90000 58.923 45.503 
9.00000 59.363 45.802 
9.10000 59.803 46.101 
9.20000 60.241 46.398 
9.30000 60.678 46.695 
9.40000 61.114 46.991 
9.50000 61.549 47.287 
9.60000 61.984 47.582 
9.70000 62.417 47.877 
9.80000 62.849 48.171 
9.90000 63.281 48.465 
10.00000 63.712 48.758 
