# t[days] FUV NUV
0.50000 46.253 38.701 
0.60000 45.788 38.257 
0.70000 45.644 38.055 
0.80000 45.697 38.004 
0.90000 45.881 38.054 
1.00000 46.155 38.175 
1.10000 46.492 38.346 
1.20000 46.872 38.553 
1.30000 47.277 38.782 
1.40000 47.691 39.021 
1.50000 48.112 39.269 
1.60000 48.536 39.522 
1.70000 48.957 39.775 
1.80000 49.372 40.026 
1.90000 49.777 40.272 
2.00000 50.173 40.514 
2.10000 50.561 40.753 
2.20000 50.943 40.988 
2.30000 51.317 41.219 
2.40000 51.683 41.446 
2.50000 52.044 41.671 
2.60000 52.400 41.893 
2.70000 52.749 42.111 
2.80000 53.093 42.327 
2.90000 53.433 42.541 
3.00000 53.766 42.751 
3.10000 54.096 42.960 
3.20000 54.423 43.167 
3.30000 54.746 43.372 
3.40000 55.068 43.577 
3.50000 55.389 43.781 
3.60000 55.708 43.986 
3.70000 56.028 44.191 
3.80000 56.348 44.397 
3.90000 56.669 44.603 
4.00000 56.990 44.811 
4.10000 57.313 45.020 
4.20000 57.638 45.231 
4.30000 57.964 45.443 
4.40000 58.292 45.657 
4.50000 58.620 45.872 
4.60000 58.951 46.088 
4.70000 59.281 46.304 
4.80000 59.613 46.522 
4.90000 59.946 46.741 
5.00000 60.279 46.960 
5.10000 60.613 47.180 
5.20000 60.947 47.401 
5.30000 61.281 47.622 
5.40000 61.616 47.844 
5.50000 61.951 48.066 
5.60000 62.287 48.288 
5.70000 62.622 48.511 
5.80000 62.958 48.734 
5.90000 63.293 48.956 
6.00000 63.628 49.179 
6.10000 63.962 49.402 
6.20000 64.295 49.624 
6.30000 64.627 49.846 
6.40000 64.959 50.067 
6.50000 65.289 50.288 
6.60000 65.618 50.508 
6.70000 65.946 50.727 
6.80000 66.272 50.945 
6.90000 66.596 51.162 
7.00000 66.919 51.378 
7.10000 67.240 51.593 
7.20000 67.559 51.807 
7.30000 67.876 52.020 
7.40000 68.191 52.231 
7.50000 68.504 52.441 
7.60000 68.815 52.650 
7.70000 69.123 52.857 
7.80000 69.430 53.063 
7.90000 69.734 53.268 
8.00000 70.035 53.470 
8.10000 70.335 53.672 
8.20000 70.632 53.871 
8.30000 70.926 54.069 
8.40000 71.218 54.266 
8.50000 71.507 54.461 
8.60000 71.795 54.654 
8.70000 72.079 54.845 
8.80000 72.360 55.035 
8.90000 72.640 55.223 
9.00000 72.916 55.409 
9.10000 73.190 55.594 
9.20000 73.461 55.777 
9.30000 73.730 55.958 
9.40000 73.995 56.137 
9.50000 74.259 56.314 
9.60000 74.519 56.490 
9.70000 74.777 56.664 
9.80000 75.032 56.836 
9.90000 75.284 57.006 
10.00000 75.534 57.174 
