# t[days] FUV NUV
0.50000 36.559 31.412 
0.60000 37.436 31.920 
0.70000 38.286 32.431 
0.80000 39.073 32.912 
0.90000 39.821 33.376 
1.00000 40.591 33.863 
1.10000 41.187 34.250 
1.20000 41.723 34.607 
1.30000 42.361 35.035 
1.40000 43.074 35.514 
1.50000 43.843 36.033 
1.60000 44.652 36.581 
1.70000 45.492 37.151 
1.80000 46.430 37.785 
1.90000 47.803 38.705 
2.00000 49.199 39.642 
2.10000 50.616 40.596 
2.20000 52.049 41.562 
2.30000 53.494 42.538 
2.40000 54.949 43.522 
2.50000 56.409 44.511 
2.60000 57.873 45.503 
2.70000 59.338 46.497 
2.80000 60.802 47.492 
2.90000 62.264 48.486 
3.00000 63.724 49.478 
3.10000 65.179 50.469 
3.20000 66.630 51.458 
3.30000 68.076 52.443 
3.40000 69.515 53.425 
3.50000 70.948 54.402 
3.60000 72.374 55.375 
3.70000 73.793 56.344 
3.80000 75.205 57.309 
3.90000 76.611 58.270 
4.00000 78.009 59.226 
4.10000 79.401 60.178 
4.20000 80.786 61.125 
4.30000 82.164 62.068 
4.40000 83.535 63.007 
4.50000 84.900 63.942 
4.60000 86.259 64.872 
4.70000 87.611 65.799 
4.80000 88.957 66.722 
4.90000 90.298 67.640 
5.00000 91.632 68.555 
5.10000 92.961 69.467 
5.20000 94.285 70.375 
5.30000 95.603 71.279 
5.40000 96.917 72.181 
5.50000 98.225 73.079 
5.60000 99.528 73.973 
5.70000 100.827 74.865 
5.80000 102.121 75.754 
5.90000 103.411 76.640 
6.00000 104.696 77.523 
6.10000 105.977 78.403 
6.20000 107.254 79.280 
6.30000 108.526 80.155 
6.40000 109.795 81.027 
6.50000 111.060 81.897 
6.60000 112.321 82.764 
6.70000 113.579 83.629 
6.80000 114.833 84.492 
6.90000 116.083 85.352 
7.00000 117.330 86.210 
7.10000 118.574 87.066 
7.20000 119.814 87.919 
7.30000 121.051 88.771 
7.40000 122.285 89.620 
7.50000 123.516 90.468 
7.60000 124.744 91.313 
7.70000 125.969 92.157 
7.80000 127.192 92.998 
7.90000 128.411 93.838 
8.00000 129.627 94.676 
8.10000 130.841 95.512 
8.20000 132.052 96.346 
8.30000 133.260 97.179 
8.40000 134.466 98.010 
8.50000 135.669 98.839 
8.60000 136.870 99.666 
8.70000 138.068 100.492 
8.80000 139.263 101.316 
8.90000 140.457 102.139 
9.00000 141.648 102.960 
9.10000 142.836 103.780 
9.20000 144.023 104.598 
9.30000 145.207 105.415 
9.40000 146.389 106.230 
9.50000 147.569 107.043 
9.60000 148.746 107.856 
9.70000 149.922 108.667 
9.80000 151.095 109.476 
9.90000 152.267 110.285 
10.00000 153.436 111.091 
