# t[days] FUV NUV
0.50000 36.846 31.515 
0.60000 37.820 32.084 
0.70000 38.871 32.726 
0.80000 39.829 33.317 
0.90000 40.665 33.835 
1.00000 41.467 34.339 
1.10000 42.298 34.869 
1.20000 43.183 35.443 
1.30000 44.115 36.054 
1.40000 45.084 36.694 
1.50000 45.811 37.182 
1.60000 46.517 37.660 
1.70000 47.271 38.171 
1.80000 48.065 38.710 
1.90000 48.891 39.272 
2.00000 49.743 39.853 
2.10000 50.919 40.647 
2.20000 52.318 41.590 
2.30000 53.738 42.548 
2.40000 55.175 43.519 
2.50000 56.625 44.501 
2.60000 58.085 45.491 
2.70000 59.555 46.488 
2.80000 61.030 47.490 
2.90000 62.509 48.496 
3.00000 63.992 49.505 
3.10000 65.475 50.515 
3.20000 66.958 51.526 
3.30000 68.439 52.536 
3.40000 69.917 53.545 
3.50000 71.392 54.551 
3.60000 72.862 55.555 
3.70000 74.327 56.556 
3.80000 75.787 57.555 
3.90000 77.242 58.550 
4.00000 78.692 59.541 
4.10000 80.135 60.529 
4.20000 81.572 61.513 
4.30000 83.003 62.492 
4.40000 84.427 63.468 
4.50000 85.845 64.439 
4.60000 87.256 65.406 
4.70000 88.661 66.369 
4.80000 90.059 67.329 
4.90000 91.452 68.284 
5.00000 92.839 69.235 
5.10000 94.219 70.182 
5.20000 95.594 71.126 
5.30000 96.963 72.066 
5.40000 98.327 73.002 
5.50000 99.685 73.935 
5.60000 101.038 74.864 
5.70000 102.385 75.790 
5.80000 103.728 76.712 
5.90000 105.065 77.631 
6.00000 106.398 78.547 
6.10000 107.725 79.460 
6.20000 109.049 80.369 
6.30000 110.367 81.276 
6.40000 111.682 82.180 
6.50000 112.992 83.081 
6.60000 114.298 83.979 
6.70000 115.599 84.875 
6.80000 116.897 85.768 
6.90000 118.191 86.659 
7.00000 119.481 87.547 
7.10000 120.768 88.432 
7.20000 122.050 89.315 
7.30000 123.330 90.196 
7.40000 124.605 91.075 
7.50000 125.878 91.951 
7.60000 127.147 92.825 
7.70000 128.412 93.697 
7.80000 129.675 94.566 
7.90000 130.934 95.434 
8.00000 132.191 96.300 
8.10000 133.444 97.163 
8.20000 134.694 98.025 
8.30000 135.941 98.885 
8.40000 137.186 99.743 
8.50000 138.428 100.598 
8.60000 139.667 101.453 
8.70000 140.903 102.305 
8.80000 142.137 103.156 
8.90000 143.368 104.005 
9.00000 144.596 104.852 
9.10000 145.822 105.697 
9.20000 147.046 106.541 
9.30000 148.267 107.384 
9.40000 149.486 108.225 
9.50000 150.702 109.064 
9.60000 151.917 109.902 
9.70000 153.129 110.738 
9.80000 154.338 111.573 
9.90000 155.546 112.406 
10.00000 156.751 113.238 
