# t[days] FUV NUV
0.50000 41.226 35.127 
0.60000 41.662 35.311 
0.70000 42.263 35.628 
0.80000 42.934 36.008 
0.90000 43.608 36.401 
1.00000 44.266 36.790 
1.10000 44.893 37.164 
1.20000 45.496 37.528 
1.30000 46.078 37.882 
1.40000 46.637 38.223 
1.50000 47.177 38.556 
1.60000 47.700 38.879 
1.70000 48.206 39.193 
1.80000 48.696 39.499 
1.90000 49.169 39.795 
2.00000 49.627 40.082 
2.10000 50.070 40.360 
2.20000 50.497 40.630 
2.30000 50.911 40.891 
2.40000 51.311 41.144 
2.50000 51.699 41.390 
2.60000 52.075 41.629 
2.70000 52.441 41.862 
2.80000 52.808 42.096 
2.90000 53.169 42.327 
3.00000 53.523 42.553 
3.10000 53.869 42.775 
3.20000 54.208 42.993 
3.30000 54.540 43.206 
3.40000 54.865 43.416 
3.50000 55.185 43.622 
3.60000 55.500 43.826 
3.70000 55.811 44.027 
3.80000 56.117 44.225 
3.90000 56.421 44.422 
4.00000 56.720 44.617 
4.10000 57.016 44.810 
4.20000 57.310 45.002 
4.30000 57.601 45.192 
4.40000 57.890 45.381 
4.50000 58.176 45.568 
4.60000 58.461 45.755 
4.70000 58.742 45.940 
4.80000 59.022 46.124 
4.90000 59.300 46.307 
5.00000 59.576 46.489 
5.10000 59.851 46.670 
5.20000 60.123 46.850 
5.30000 60.393 47.029 
5.40000 60.663 47.207 
5.50000 60.931 47.385 
5.60000 61.197 47.562 
5.70000 61.462 47.737 
5.80000 61.725 47.912 
5.90000 61.987 48.087 
6.00000 62.247 48.260 
6.10000 62.505 48.432 
6.20000 62.762 48.603 
6.30000 63.016 48.773 
6.40000 63.269 48.941 
6.50000 63.520 49.109 
6.60000 63.769 49.276 
6.70000 64.016 49.441 
6.80000 64.261 49.605 
6.90000 64.504 49.768 
7.00000 64.746 49.929 
7.10000 64.985 50.090 
7.20000 65.222 50.248 
7.30000 65.457 50.406 
7.40000 65.690 50.563 
7.50000 65.922 50.718 
7.60000 66.151 50.872 
7.70000 66.379 51.025 
7.80000 66.605 51.177 
7.90000 66.829 51.328 
8.00000 67.053 51.478 
8.10000 67.274 51.627 
8.20000 67.494 51.775 
8.30000 67.712 51.922 
8.40000 67.930 52.069 
8.50000 68.146 52.214 
8.60000 68.362 52.360 
8.70000 68.576 52.504 
8.80000 68.789 52.648 
8.90000 69.001 52.791 
9.00000 69.212 52.933 
9.10000 69.422 53.075 
9.20000 69.632 53.217 
9.30000 69.841 53.358 
9.40000 70.049 53.498 
9.50000 70.256 53.639 
9.60000 70.463 53.778 
9.70000 70.669 53.918 
9.80000 70.874 54.057 
9.90000 71.079 54.195 
10.00000 71.283 54.334 
