# t[days] FUV NUV
0.50000 45.032 37.109 
0.60000 45.643 37.417 
0.70000 46.273 37.758 
0.80000 46.898 38.110 
0.90000 47.436 38.415 
1.00000 47.932 38.701 
1.10000 48.408 38.979 
1.20000 48.863 39.250 
1.30000 49.301 39.513 
1.40000 49.723 39.769 
1.50000 50.131 40.019 
1.60000 50.528 40.265 
1.70000 50.914 40.505 
1.80000 51.291 40.741 
1.90000 51.661 40.974 
2.00000 52.026 41.206 
2.10000 52.388 41.437 
2.20000 52.746 41.667 
2.30000 53.104 41.897 
2.40000 53.460 42.128 
2.50000 53.817 42.360 
2.60000 54.174 42.592 
2.70000 54.530 42.826 
2.80000 54.885 43.059 
2.90000 55.238 43.291 
3.00000 55.589 43.523 
3.10000 55.938 43.754 
3.20000 56.283 43.983 
3.30000 56.627 44.211 
3.40000 56.967 44.436 
3.50000 57.303 44.661 
3.60000 57.637 44.883 
3.70000 57.968 45.104 
3.80000 58.297 45.323 
3.90000 58.623 45.541 
4.00000 58.947 45.759 
4.10000 59.270 45.975 
4.20000 59.591 46.190 
4.30000 59.909 46.404 
4.40000 60.227 46.617 
4.50000 60.543 46.830 
4.60000 60.858 47.042 
4.70000 61.172 47.253 
4.80000 61.485 47.464 
4.90000 61.798 47.675 
5.00000 62.111 47.887 
5.10000 62.425 48.098 
5.20000 62.738 48.311 
5.30000 63.054 48.524 
5.40000 63.370 48.738 
5.50000 63.689 48.954 
5.60000 64.008 49.171 
5.70000 64.330 49.389 
5.80000 64.654 49.609 
5.90000 64.981 49.831 
6.00000 65.310 50.055 
6.10000 65.642 50.281 
6.20000 65.977 50.509 
6.30000 66.314 50.739 
6.40000 66.655 50.971 
6.50000 66.998 51.205 
6.60000 67.344 51.440 
6.70000 67.692 51.678 
6.80000 68.043 51.917 
6.90000 68.395 52.158 
7.00000 68.751 52.401 
7.10000 69.108 52.645 
7.20000 69.467 52.891 
7.30000 69.828 53.138 
7.40000 70.191 53.387 
7.50000 70.556 53.636 
7.60000 70.923 53.887 
7.70000 71.291 54.140 
7.80000 71.661 54.393 
7.90000 72.032 54.648 
8.00000 72.406 54.904 
8.10000 72.780 55.161 
8.20000 73.156 55.419 
8.30000 73.534 55.678 
8.40000 73.913 55.938 
8.50000 74.293 56.199 
8.60000 74.674 56.461 
8.70000 75.057 56.723 
8.80000 75.441 56.987 
8.90000 75.827 57.252 
9.00000 76.213 57.517 
9.10000 76.600 57.783 
9.20000 76.989 58.051 
9.30000 77.378 58.318 
9.40000 77.769 58.587 
9.50000 78.160 58.856 
9.60000 78.553 59.126 
9.70000 78.946 59.397 
9.80000 79.341 59.669 
9.90000 79.737 59.941 
10.00000 80.133 60.213 
