# t[days] FUV NUV
0.50000 40.052 34.204 
0.60000 40.107 34.122 
0.70000 40.356 34.194 
0.80000 40.695 34.343 
0.90000 41.058 34.519 
1.00000 41.437 34.714 
1.10000 41.814 34.915 
1.20000 42.201 35.130 
1.30000 42.609 35.365 
1.40000 43.037 35.617 
1.50000 43.483 35.885 
1.60000 43.942 36.166 
1.70000 44.412 36.457 
1.80000 44.891 36.757 
1.90000 45.377 37.063 
2.00000 45.866 37.374 
2.10000 46.356 37.687 
2.20000 46.845 38.001 
2.30000 47.330 38.314 
2.40000 47.810 38.625 
2.50000 48.283 38.932 
2.60000 48.749 39.235 
2.70000 49.208 39.535 
2.80000 49.661 39.831 
2.90000 50.108 40.124 
3.00000 50.549 40.414 
3.10000 50.985 40.701 
3.20000 51.417 40.985 
3.30000 51.844 41.267 
3.40000 52.268 41.548 
3.50000 52.688 41.826 
3.60000 53.107 42.104 
3.70000 53.525 42.382 
3.80000 53.943 42.661 
3.90000 54.362 42.941 
4.00000 54.783 43.222 
4.10000 55.206 43.505 
4.20000 55.632 43.791 
4.30000 56.061 44.079 
4.40000 56.493 44.370 
4.50000 56.930 44.664 
4.60000 57.369 44.960 
4.70000 57.812 45.259 
4.80000 58.257 45.560 
4.90000 58.706 45.863 
5.00000 59.156 46.169 
5.10000 59.610 46.476 
5.20000 60.065 46.785 
5.30000 60.524 47.096 
5.40000 60.984 47.409 
5.50000 61.446 47.723 
5.60000 61.910 48.039 
5.70000 62.377 48.357 
5.80000 62.845 48.675 
5.90000 63.314 48.996 
6.00000 63.786 49.317 
6.10000 64.258 49.640 
6.20000 64.733 49.963 
6.30000 65.208 50.288 
6.40000 65.685 50.614 
6.50000 66.163 50.941 
6.60000 66.643 51.269 
6.70000 67.123 51.598 
6.80000 67.605 51.927 
6.90000 68.088 52.258 
7.00000 68.571 52.589 
7.10000 69.056 52.921 
7.20000 69.541 53.254 
7.30000 70.027 53.587 
7.40000 70.514 53.920 
7.50000 71.001 54.254 
7.60000 71.488 54.589 
7.70000 71.975 54.923 
7.80000 72.463 55.258 
7.90000 72.950 55.593 
8.00000 73.437 55.927 
8.10000 73.925 56.262 
8.20000 74.412 56.596 
8.30000 74.898 56.930 
8.40000 75.384 57.265 
8.50000 75.869 57.598 
8.60000 76.354 57.932 
8.70000 76.838 58.264 
8.80000 77.322 58.597 
8.90000 77.805 58.929 
9.00000 78.286 59.260 
9.10000 78.767 59.591 
9.20000 79.247 59.921 
9.30000 79.738 60.259 
9.40000 80.387 60.703 
9.50000 81.037 61.148 
9.60000 81.687 61.594 
9.70000 82.337 62.039 
9.80000 82.988 62.486 
9.90000 83.640 62.932 
10.00000 84.291 63.378 
