# t[days] FUV NUV
0.50000 33.317 29.317 
0.60000 35.263 30.551 
0.70000 37.009 31.664 
0.80000 38.561 32.655 
0.90000 39.940 33.537 
1.00000 41.170 34.324 
1.10000 42.272 35.028 
1.20000 43.266 35.662 
1.30000 44.176 36.243 
1.40000 45.015 36.778 
1.50000 45.790 37.272 
1.60000 46.513 37.734 
1.70000 47.195 38.168 
1.80000 47.834 38.576 
1.90000 48.443 38.965 
2.00000 49.024 39.336 
2.10000 49.583 39.693 
2.20000 50.123 40.039 
2.30000 50.647 40.376 
2.40000 51.160 40.705 
2.50000 51.661 41.028 
2.60000 52.155 41.347 
2.70000 52.641 41.661 
2.80000 53.122 41.973 
2.90000 53.598 42.282 
3.00000 54.070 42.589 
3.10000 54.539 42.895 
3.20000 55.006 43.200 
3.30000 55.472 43.505 
3.40000 55.936 43.810 
3.50000 56.398 44.114 
3.60000 56.859 44.417 
3.70000 57.318 44.720 
3.80000 57.775 45.021 
3.90000 58.231 45.323 
4.00000 58.684 45.623 
4.10000 59.135 45.922 
4.20000 59.584 46.220 
4.30000 60.031 46.517 
4.40000 60.475 46.813 
4.50000 60.918 47.107 
4.60000 61.358 47.400 
4.70000 61.794 47.692 
4.80000 62.227 47.981 
4.90000 62.658 48.268 
5.00000 63.084 48.553 
5.10000 63.506 48.836 
5.20000 63.925 49.116 
5.30000 64.340 49.394 
5.40000 64.750 49.669 
5.50000 65.156 49.941 
5.60000 65.558 50.210 
5.70000 65.955 50.477 
5.80000 66.348 50.741 
5.90000 66.737 51.002 
6.00000 67.122 51.261 
6.10000 67.504 51.518 
6.20000 67.884 51.773 
6.30000 68.262 52.027 
6.40000 68.637 52.280 
6.50000 69.011 52.532 
6.60000 69.384 52.783 
6.70000 69.756 53.034 
6.80000 70.127 53.284 
6.90000 70.498 53.535 
7.00000 70.869 53.785 
7.10000 71.239 54.036 
7.20000 71.610 54.287 
7.30000 71.982 54.538 
7.40000 72.355 54.791 
7.50000 72.728 55.043 
7.60000 73.102 55.297 
7.70000 73.477 55.551 
7.80000 73.853 55.807 
7.90000 74.230 56.062 
8.00000 74.607 56.319 
8.10000 74.986 56.576 
8.20000 75.365 56.834 
8.30000 75.745 57.092 
8.40000 76.126 57.351 
8.50000 76.507 57.611 
8.60000 76.889 57.871 
8.70000 77.272 58.132 
8.80000 77.656 58.393 
8.90000 78.040 58.655 
9.00000 78.425 58.917 
9.10000 78.810 59.180 
9.20000 79.196 59.444 
9.30000 79.583 59.708 
9.40000 79.971 59.973 
9.50000 80.359 60.238 
9.60000 80.748 60.503 
9.70000 81.137 60.770 
9.80000 81.527 61.036 
9.90000 81.918 61.303 
10.00000 82.309 61.571 
