# t[days] FUV NUV
0.50000 35.767 31.265 
0.60000 36.315 31.531 
0.70000 36.978 31.897 
0.80000 37.592 32.243 
0.90000 38.172 32.576 
1.00000 37.840 32.354 
1.10000 37.578 32.187 
1.20000 37.642 32.234 
1.30000 37.905 32.412 
1.40000 38.292 32.675 
1.50000 38.764 32.993 
1.60000 39.292 33.350 
1.70000 40.045 33.851 
1.80000 41.068 34.525 
1.90000 42.115 35.217 
2.00000 43.181 35.925 
2.10000 44.265 36.647 
2.20000 45.363 37.380 
2.30000 46.473 38.123 
2.40000 47.592 38.873 
2.50000 48.719 39.630 
2.60000 49.851 40.392 
2.70000 50.986 41.156 
2.80000 52.123 41.923 
2.90000 53.259 42.691 
3.00000 54.394 43.458 
3.10000 55.527 44.224 
3.20000 56.656 44.988 
3.30000 57.781 45.751 
3.40000 58.903 46.511 
3.50000 60.020 47.270 
3.60000 61.133 48.025 
3.70000 62.242 48.778 
3.80000 63.345 49.528 
3.90000 64.444 50.275 
4.00000 65.537 51.019 
4.10000 66.626 51.760 
4.20000 67.709 52.498 
4.30000 68.788 53.233 
4.40000 69.862 53.965 
4.50000 70.931 54.694 
4.60000 71.996 55.420 
4.70000 73.056 56.143 
4.80000 74.111 56.863 
4.90000 75.163 57.581 
5.00000 76.209 58.296 
5.10000 77.252 59.008 
5.20000 78.291 59.718 
5.30000 79.325 60.425 
5.40000 80.356 61.129 
5.50000 81.382 61.832 
5.60000 82.405 62.531 
5.70000 83.425 63.229 
5.80000 84.441 63.924 
5.90000 85.453 64.617 
6.00000 86.463 65.308 
6.10000 87.469 65.997 
6.20000 88.471 66.684 
6.30000 89.471 67.369 
6.40000 90.468 68.052 
6.50000 91.461 68.733 
6.60000 92.452 69.412 
6.70000 93.440 70.089 
6.80000 94.425 70.765 
6.90000 95.408 71.439 
7.00000 96.388 72.111 
7.10000 97.365 72.781 
7.20000 98.340 73.450 
7.30000 99.312 74.117 
7.40000 100.282 74.783 
7.50000 101.249 75.447 
7.60000 102.214 76.109 
7.70000 103.177 76.771 
7.80000 104.137 77.430 
7.90000 105.095 78.088 
8.00000 106.051 78.745 
8.10000 107.005 79.400 
8.20000 107.957 80.054 
8.30000 108.907 80.707 
8.40000 109.854 81.358 
8.50000 110.800 82.008 
8.60000 111.744 82.657 
8.70000 112.686 83.305 
8.80000 113.626 83.951 
8.90000 114.564 84.596 
9.00000 115.500 85.240 
9.10000 116.435 85.883 
9.20000 117.367 86.525 
9.30000 118.298 87.165 
9.40000 119.228 87.805 
9.50000 120.155 88.443 
9.60000 121.082 89.080 
9.70000 122.006 89.716 
9.80000 122.929 90.352 
9.90000 123.850 90.986 
10.00000 124.770 91.619 
