# t[days] FUV NUV
0.50000 31.458 28.171 
0.60000 32.094 28.519 
0.70000 32.833 28.947 
0.80000 33.561 29.380 
0.90000 34.259 29.804 
1.00000 34.923 30.213 
1.10000 35.558 30.608 
1.20000 36.167 30.991 
1.30000 36.756 31.365 
1.40000 37.335 31.735 
1.50000 37.914 32.108 
1.60000 38.499 32.488 
1.70000 39.095 32.879 
1.80000 39.701 33.278 
1.90000 40.317 33.686 
2.00000 40.941 34.100 
2.10000 41.571 34.521 
2.20000 42.207 34.946 
2.30000 42.848 35.376 
2.40000 43.493 35.810 
2.50000 44.141 36.247 
2.60000 44.791 36.685 
2.70000 45.443 37.126 
2.80000 46.096 37.567 
2.90000 46.749 38.010 
3.00000 47.555 38.552 
3.10000 48.457 39.158 
3.20000 49.364 39.768 
3.30000 50.275 40.382 
3.40000 51.190 40.999 
3.50000 52.108 41.618 
3.60000 53.028 42.239 
3.70000 53.949 42.862 
3.80000 54.870 43.485 
3.90000 55.792 44.109 
4.00000 56.714 44.734 
4.10000 57.634 45.358 
4.20000 58.554 45.982 
4.30000 59.473 46.605 
4.40000 60.390 47.228 
4.50000 61.304 47.849 
4.60000 62.217 48.470 
4.70000 63.127 49.088 
4.80000 64.034 49.705 
4.90000 64.938 50.321 
5.00000 65.839 50.935 
5.10000 66.738 51.547 
5.20000 67.634 52.157 
5.30000 68.526 52.765 
5.40000 69.416 53.372 
5.50000 70.302 53.976 
5.60000 71.186 54.579 
5.70000 72.067 55.180 
5.80000 72.944 55.779 
5.90000 73.819 56.376 
6.00000 74.690 56.971 
6.10000 75.558 57.564 
6.20000 76.423 58.155 
6.30000 77.286 58.745 
6.40000 78.145 59.332 
6.50000 79.002 59.918 
6.60000 79.856 60.502 
6.70000 80.707 61.084 
6.80000 81.556 61.665 
6.90000 82.402 62.243 
7.00000 83.245 62.821 
7.10000 84.086 63.396 
7.20000 84.925 63.970 
7.30000 85.761 64.543 
7.40000 86.595 65.114 
7.50000 87.426 65.683 
7.60000 88.255 66.251 
7.70000 89.082 66.818 
7.80000 89.907 67.383 
7.90000 90.729 67.947 
8.00000 91.549 68.509 
8.10000 92.368 69.070 
8.20000 93.184 69.630 
8.30000 93.998 70.188 
8.40000 94.811 70.746 
8.50000 95.621 71.302 
8.60000 96.430 71.856 
8.70000 97.237 72.410 
8.80000 98.042 72.962 
8.90000 98.845 73.514 
9.00000 99.646 74.064 
9.10000 100.446 74.613 
9.20000 101.244 75.161 
9.30000 102.041 75.708 
9.40000 102.835 76.254 
9.50000 103.629 76.799 
9.60000 104.420 77.342 
9.70000 105.211 77.885 
9.80000 105.999 78.427 
9.90000 106.787 78.968 
10.00000 107.573 79.508 
