# t[days] FUV NUV
0.50000 37.123 32.259 
0.60000 37.511 32.408 
0.70000 37.955 32.616 
0.80000 38.392 32.833 
0.90000 38.797 33.037 
1.00000 39.186 33.239 
1.10000 39.587 33.456 
1.20000 40.016 33.698 
1.30000 40.484 33.972 
1.40000 40.994 34.279 
1.50000 41.534 34.611 
1.60000 42.091 34.957 
1.70000 42.653 35.309 
1.80000 43.214 35.663 
1.90000 43.767 36.014 
2.00000 44.311 36.360 
2.10000 44.847 36.703 
2.20000 45.376 37.041 
2.30000 45.897 37.377 
2.40000 46.411 37.708 
2.50000 46.919 38.036 
2.60000 47.421 38.362 
2.70000 47.921 38.687 
2.80000 48.421 39.013 
2.90000 48.924 39.342 
3.00000 49.431 39.675 
3.10000 49.945 40.013 
3.20000 50.466 40.357 
3.30000 50.997 40.708 
3.40000 51.537 41.067 
3.50000 52.088 41.433 
3.60000 52.647 41.806 
3.70000 53.215 42.186 
3.80000 53.790 42.571 
3.90000 54.372 42.961 
4.00000 54.959 43.356 
4.10000 55.533 43.742 
4.20000 56.027 44.076 
4.30000 56.525 44.413 
4.40000 57.027 44.754 
4.50000 57.532 45.096 
4.60000 58.041 45.442 
4.70000 58.553 45.790 
4.80000 59.067 46.139 
4.90000 59.584 46.491 
5.00000 60.102 46.844 
5.10000 60.623 47.199 
5.20000 61.146 47.556 
5.30000 61.670 47.914 
5.40000 62.365 48.385 
5.50000 63.087 48.876 
5.60000 63.814 49.369 
5.70000 64.545 49.866 
5.80000 65.281 50.366 
5.90000 66.020 50.870 
6.00000 66.763 51.376 
6.10000 67.510 51.884 
6.20000 68.260 52.395 
6.30000 69.013 52.908 
6.40000 69.769 53.424 
6.50000 70.527 53.941 
6.60000 71.288 54.460 
6.70000 72.051 54.981 
6.80000 72.816 55.503 
6.90000 73.583 56.027 
7.00000 74.351 56.552 
7.10000 75.120 57.078 
7.20000 75.891 57.605 
7.30000 76.663 58.132 
7.40000 77.435 58.661 
7.50000 78.209 59.190 
7.60000 78.983 59.720 
7.70000 79.757 60.250 
7.80000 80.532 60.780 
7.90000 81.307 61.311 
8.00000 82.083 61.842 
8.10000 82.858 62.374 
8.20000 83.634 62.905 
8.30000 84.409 63.436 
8.40000 85.184 63.968 
8.50000 85.959 64.499 
8.60000 86.734 65.030 
8.70000 87.508 65.561 
8.80000 88.282 66.092 
8.90000 89.055 66.622 
9.00000 89.828 67.152 
9.10000 90.600 67.682 
9.20000 91.371 68.211 
9.30000 92.141 68.740 
9.40000 92.911 69.268 
9.50000 93.679 69.796 
9.60000 94.447 70.323 
9.70000 95.213 70.849 
9.80000 95.979 71.375 
9.90000 96.743 71.900 
10.00000 97.506 72.424 
