# t[days] FUV NUV
0.50000 37.245 32.109 
0.60000 37.578 32.229 
0.70000 37.754 32.259 
0.80000 37.831 32.235 
0.90000 37.929 32.237 
1.00000 38.116 32.309 
1.10000 38.416 32.467 
1.20000 38.782 32.676 
1.30000 39.165 32.903 
1.40000 39.535 33.124 
1.50000 39.871 33.325 
1.60000 40.170 33.503 
1.70000 40.442 33.666 
1.80000 40.699 33.819 
1.90000 40.945 33.967 
2.00000 41.186 34.113 
2.10000 41.427 34.261 
2.20000 41.672 34.413 
2.30000 41.924 34.570 
2.40000 42.185 34.735 
2.50000 42.457 34.909 
2.60000 42.742 35.092 
2.70000 43.041 35.286 
2.80000 43.356 35.492 
2.90000 43.687 35.709 
3.00000 44.032 35.937 
3.10000 44.392 36.176 
3.20000 44.763 36.423 
3.30000 45.146 36.679 
3.40000 45.498 36.916 
3.50000 45.323 36.811 
3.60000 45.131 36.697 
3.70000 45.052 36.656 
3.80000 45.052 36.666 
3.90000 45.112 36.716 
4.00000 45.219 36.796 
4.10000 45.361 36.899 
4.20000 45.535 37.023 
4.30000 45.732 37.163 
4.40000 45.950 37.316 
4.50000 46.185 37.480 
4.60000 46.435 37.654 
4.70000 46.697 37.836 
4.80000 46.972 38.027 
4.90000 47.256 38.223 
5.00000 47.546 38.424 
5.10000 48.091 38.791 
5.20000 48.656 39.171 
5.30000 49.225 39.554 
5.40000 49.796 39.939 
5.50000 50.371 40.327 
5.60000 50.947 40.716 
5.70000 51.526 41.107 
5.80000 52.107 41.500 
5.90000 52.690 41.894 
6.00000 53.274 42.289 
6.10000 53.859 42.685 
6.20000 54.445 43.081 
6.30000 55.031 43.479 
6.40000 55.618 43.877 
6.50000 56.205 44.275 
6.60000 56.792 44.673 
6.70000 57.378 45.071 
6.80000 57.965 45.469 
6.90000 58.550 45.867 
7.00000 59.136 46.265 
7.10000 59.720 46.662 
7.20000 60.304 47.059 
7.30000 60.888 47.456 
7.40000 61.470 47.852 
7.50000 62.052 48.248 
7.60000 62.633 48.643 
7.70000 63.212 49.038 
7.80000 63.791 49.432 
7.90000 64.369 49.825 
8.00000 64.945 50.218 
8.10000 65.521 50.610 
8.20000 66.095 51.001 
8.30000 66.668 51.392 
8.40000 67.240 51.782 
8.50000 67.810 52.171 
8.60000 68.379 52.559 
8.70000 68.946 52.946 
8.80000 69.512 53.332 
8.90000 70.077 53.717 
9.00000 70.640 54.101 
9.10000 71.201 54.485 
9.20000 71.761 54.867 
9.30000 72.319 55.248 
9.40000 72.876 55.628 
9.50000 73.431 56.007 
9.60000 73.984 56.385 
9.70000 74.535 56.762 
9.80000 75.085 57.137 
9.90000 75.633 57.512 
10.00000 76.179 57.885 
