# t[days] FUV NUV
0.50000 30.301 26.873 
0.60000 30.394 26.827 
0.70000 30.583 26.867 
0.80000 30.816 26.953 
0.90000 30.885 26.957 
1.00000 30.609 26.771 
1.10000 30.515 26.701 
1.20000 30.527 26.701 
1.30000 30.608 26.746 
1.40000 30.738 26.824 
1.50000 30.907 26.928 
1.60000 31.107 27.054 
1.70000 31.337 27.201 
1.80000 31.592 27.366 
1.90000 31.872 27.548 
2.00000 32.173 27.746 
2.10000 32.492 27.956 
2.20000 32.827 28.177 
2.30000 33.175 28.409 
2.40000 33.535 28.648 
2.50000 33.905 28.895 
2.60000 34.283 29.148 
2.70000 34.669 29.407 
2.80000 35.061 29.670 
2.90000 35.458 29.937 
3.00000 35.859 30.207 
3.10000 36.264 30.480 
3.20000 36.671 30.755 
3.30000 37.081 31.031 
3.40000 37.492 31.309 
3.50000 37.903 31.588 
3.60000 38.315 31.866 
3.70000 38.725 32.145 
3.80000 39.135 32.422 
3.90000 39.542 32.699 
4.00000 40.002 33.009 
4.10000 40.573 33.389 
4.20000 41.144 33.771 
4.30000 41.715 34.152 
4.40000 42.286 34.534 
4.50000 42.856 34.916 
4.60000 43.425 35.297 
4.70000 43.993 35.678 
4.80000 44.559 36.058 
4.90000 45.125 36.438 
5.00000 45.688 36.816 
5.10000 46.250 37.194 
5.20000 46.809 37.570 
5.30000 47.366 37.945 
5.40000 47.921 38.319 
5.50000 48.474 38.692 
5.60000 49.025 39.063 
5.70000 49.574 39.433 
5.80000 50.121 39.802 
5.90000 50.665 40.169 
6.00000 51.208 40.536 
6.10000 51.748 40.901 
6.20000 52.287 41.265 
6.30000 52.823 41.627 
6.40000 53.357 41.988 
6.50000 53.889 42.348 
6.60000 54.420 42.707 
6.70000 54.948 43.065 
6.80000 55.474 43.421 
6.90000 55.999 43.776 
7.00000 56.522 44.131 
7.10000 57.043 44.484 
7.20000 57.563 44.836 
7.30000 58.081 45.187 
7.40000 58.597 45.537 
7.50000 59.112 45.887 
7.60000 59.625 46.235 
7.70000 60.137 46.582 
7.80000 60.647 46.929 
7.90000 61.156 47.275 
8.00000 61.664 47.620 
8.10000 62.171 47.964 
8.20000 62.676 48.307 
8.30000 63.179 48.649 
8.40000 63.682 48.991 
8.50000 64.183 49.332 
8.60000 64.684 49.672 
8.70000 65.183 50.012 
8.80000 65.681 50.351 
8.90000 66.178 50.689 
9.00000 66.673 51.026 
9.10000 67.168 51.363 
9.20000 67.662 51.700 
9.30000 68.155 52.035 
9.40000 68.647 52.370 
9.50000 69.138 52.705 
9.60000 69.628 53.039 
9.70000 70.117 53.372 
9.80000 70.605 53.705 
9.90000 71.093 54.038 
10.00000 71.579 54.370 
