# t[days] FUV NUV
0.50000 41.093 35.120 
0.60000 41.591 35.355 
0.70000 42.401 35.828 
0.80000 43.290 36.370 
0.90000 44.081 36.855 
1.00000 44.745 37.261 
1.10000 45.352 37.634 
1.20000 45.952 38.008 
1.30000 46.577 38.404 
1.40000 47.235 38.827 
1.50000 47.930 39.279 
1.60000 48.661 39.759 
1.70000 49.431 40.268 
1.80000 50.238 40.805 
1.90000 51.076 41.366 
2.00000 51.942 41.947 
2.10000 52.695 42.457 
2.20000 50.741 41.196 
2.30000 50.065 40.774 
2.40000 51.160 41.508 
2.50000 52.279 42.259 
2.60000 53.417 43.025 
2.70000 54.573 43.804 
2.80000 55.745 44.595 
2.90000 56.930 45.396 
3.00000 58.126 46.206 
3.10000 59.333 47.024 
3.20000 60.547 47.848 
3.30000 61.768 48.677 
3.40000 62.994 49.510 
3.50000 64.224 50.347 
3.60000 65.457 51.186 
3.70000 66.692 52.026 
3.80000 67.927 52.868 
3.90000 69.161 53.709 
4.00000 70.394 54.550 
4.10000 71.624 55.390 
4.20000 72.852 56.228 
4.30000 74.077 57.065 
4.40000 75.300 57.900 
4.50000 76.518 58.733 
4.60000 77.733 59.563 
4.70000 78.944 60.392 
4.80000 80.151 61.217 
4.90000 81.354 62.040 
5.00000 82.551 62.860 
5.10000 83.744 63.677 
5.20000 84.933 64.491 
5.30000 86.116 65.301 
5.40000 87.295 66.109 
5.50000 88.469 66.914 
5.60000 89.639 67.715 
5.70000 90.804 68.514 
5.80000 91.964 69.310 
5.90000 93.121 70.103 
6.00000 94.272 70.893 
6.10000 95.420 71.681 
6.20000 96.563 72.465 
6.30000 97.702 73.247 
6.40000 98.837 74.026 
6.50000 99.968 74.802 
6.60000 101.095 75.576 
6.70000 102.218 76.347 
6.80000 103.337 77.116 
6.90000 104.452 77.883 
7.00000 105.564 78.646 
7.10000 106.672 79.408 
7.20000 107.777 80.167 
7.30000 108.878 80.924 
7.40000 109.977 81.679 
7.50000 111.071 82.432 
7.60000 112.163 83.183 
7.70000 113.252 83.931 
7.80000 114.337 84.678 
7.90000 115.420 85.423 
8.00000 116.499 86.165 
8.10000 117.576 86.906 
8.20000 118.650 87.645 
8.30000 119.721 88.382 
8.40000 120.789 89.118 
8.50000 121.855 89.851 
8.60000 122.919 90.583 
8.70000 123.979 91.313 
8.80000 125.038 92.042 
8.90000 126.093 92.769 
9.00000 127.147 93.495 
9.10000 128.198 94.218 
9.20000 129.247 94.941 
9.30000 130.293 95.662 
9.40000 131.338 96.381 
9.50000 132.380 97.099 
9.60000 133.420 97.816 
9.70000 134.458 98.531 
9.80000 135.494 99.245 
9.90000 136.528 99.957 
10.00000 137.559 100.669 
