# t[days] FUV NUV
0.50000 28.434 25.711 
0.60000 28.916 25.957 
0.70000 29.381 26.211 
0.80000 29.848 26.478 
0.90000 30.329 26.765 
1.00000 30.829 27.072 
1.10000 31.352 27.400 
1.20000 31.895 27.746 
1.30000 32.452 28.105 
1.40000 33.020 28.475 
1.50000 33.595 28.851 
1.60000 34.172 29.231 
1.70000 34.746 29.611 
1.80000 35.314 29.988 
1.90000 35.988 30.431 
2.00000 36.754 30.932 
2.10000 37.518 31.434 
2.20000 38.279 31.935 
2.30000 39.038 32.436 
2.40000 39.793 32.935 
2.50000 40.544 33.433 
2.60000 41.291 33.928 
2.70000 42.035 34.423 
2.80000 42.772 34.913 
2.90000 43.498 35.398 
3.00000 44.221 35.881 
3.10000 44.942 36.363 
3.20000 45.662 36.845 
3.30000 46.372 37.321 
3.40000 47.077 37.794 
3.50000 47.780 38.267 
3.60000 48.483 38.739 
3.70000 49.181 39.210 
3.80000 49.871 39.675 
3.90000 50.560 40.140 
4.00000 51.249 40.605 
4.10000 51.937 41.069 
4.20000 52.614 41.528 
4.30000 53.291 41.986 
4.40000 53.967 42.443 
4.50000 54.642 42.901 
4.60000 55.308 43.353 
4.70000 55.972 43.803 
4.80000 56.635 44.253 
4.90000 57.298 44.703 
5.00000 57.952 45.148 
5.10000 58.603 45.591 
5.20000 59.253 46.033 
5.30000 59.902 46.475 
5.40000 60.544 46.912 
5.50000 61.181 47.346 
5.60000 61.817 47.779 
5.70000 62.450 48.211 
5.80000 63.116 48.665 
5.90000 63.848 49.163 
6.00000 64.579 49.660 
6.10000 65.310 50.158 
6.20000 66.040 50.655 
6.30000 66.769 51.151 
6.40000 67.498 51.648 
6.50000 68.225 52.144 
6.60000 68.952 52.639 
6.70000 69.677 53.134 
6.80000 70.402 53.628 
6.90000 71.125 54.122 
7.00000 71.847 54.615 
7.10000 72.569 55.107 
7.20000 73.288 55.598 
7.30000 74.007 56.089 
7.40000 74.724 56.579 
7.50000 75.440 57.068 
7.60000 76.154 57.556 
7.70000 76.867 58.043 
7.80000 77.578 58.530 
7.90000 78.288 59.015 
8.00000 78.997 59.500 
8.10000 79.704 59.983 
8.20000 80.409 60.466 
8.30000 81.113 60.948 
8.40000 81.816 61.429 
8.50000 82.517 61.909 
8.60000 83.217 62.388 
8.70000 83.915 62.866 
8.80000 84.612 63.343 
8.90000 85.307 63.819 
9.00000 86.002 64.295 
9.10000 86.694 64.769 
9.20000 87.385 65.243 
9.30000 88.075 65.716 
9.40000 88.764 66.188 
9.50000 89.451 66.659 
9.60000 90.136 67.129 
9.70000 90.821 67.598 
9.80000 91.504 68.066 
9.90000 92.185 68.534 
10.00000 92.865 69.000 
