# t[days] FUV NUV
0.50000 34.881 30.902 
0.60000 37.328 32.484 
0.70000 39.840 34.129 
0.80000 42.361 35.795 
0.90000 44.865 37.459 
1.00000 47.340 39.111 
1.10000 49.782 40.746 
1.20000 52.191 42.365 
1.30000 54.569 43.967 
1.40000 56.919 45.552 
1.50000 59.243 47.123 
1.60000 61.542 48.680 
1.70000 63.820 50.224 
1.80000 66.077 51.757 
1.90000 68.314 53.278 
2.00000 70.534 54.788 
2.10000 72.737 56.288 
2.20000 74.924 57.779 
2.30000 77.096 59.260 
2.40000 79.254 60.733 
2.50000 81.398 62.198 
2.60000 83.529 63.655 
2.70000 85.648 65.104 
2.80000 87.755 66.545 
2.90000 89.851 67.980 
3.00000 91.935 69.408 
3.10000 94.009 70.829 
3.20000 96.073 72.244 
3.30000 98.127 73.652 
3.40000 100.172 75.055 
3.50000 102.207 76.452 
3.60000 104.234 77.843 
3.70000 106.251 79.228 
3.80000 108.261 80.608 
3.90000 110.262 81.983 
4.00000 112.255 83.353 
4.10000 114.241 84.718 
4.20000 116.219 86.078 
4.30000 118.189 87.433 
4.40000 120.153 88.784 
4.50000 122.109 90.130 
4.60000 124.059 91.472 
4.70000 126.002 92.810 
4.80000 127.939 94.143 
4.90000 129.869 95.472 
5.00000 131.793 96.797 
5.10000 133.711 98.118 
5.20000 135.623 99.436 
5.30000 137.529 100.749 
5.40000 139.430 102.059 
5.50000 141.325 103.365 
5.60000 143.214 104.667 
5.70000 145.098 105.966 
5.80000 146.977 107.262 
5.90000 148.850 108.554 
6.00000 150.719 109.843 
6.10000 152.583 111.128 
6.20000 154.441 112.410 
6.30000 156.295 113.689 
6.40000 158.144 114.965 
6.50000 159.989 116.238 
6.60000 161.829 117.508 
6.70000 163.664 118.775 
6.80000 165.495 120.039 
6.90000 167.322 121.300 
7.00000 169.144 122.558 
7.10000 170.963 123.814 
7.20000 172.777 125.067 
7.30000 174.587 126.317 
7.40000 176.393 127.564 
7.50000 178.195 128.809 
7.60000 179.993 130.051 
7.70000 181.787 131.291 
7.80000 183.578 132.528 
7.90000 185.365 133.762 
8.00000 187.148 134.994 
8.10000 188.928 136.224 
8.20000 190.703 137.451 
8.30000 192.476 138.676 
8.40000 194.245 139.899 
8.50000 196.010 141.120 
8.60000 197.773 142.338 
8.70000 199.531 143.554 
8.80000 201.287 144.767 
8.90000 203.039 145.979 
9.00000 204.788 147.188 
9.10000 206.534 148.395 
9.20000 208.277 149.600 
9.30000 210.017 150.803 
9.40000 211.753 152.004 
9.50000 213.487 153.203 
9.60000 215.217 154.400 
9.70000 216.945 155.595 
9.80000 218.670 156.788 
9.90000 220.392 157.980 
10.00000 222.111 159.169 
