# t[days] FUV NUV
0.50000 32.090 28.958 
0.60000 32.739 29.297 
0.70000 33.370 29.642 
0.80000 33.995 29.998 
0.90000 34.625 30.368 
1.00000 35.252 30.746 
1.10000 35.869 31.123 
1.20000 36.472 31.496 
1.30000 37.055 31.861 
1.40000 37.618 32.215 
1.50000 38.158 32.557 
1.60000 38.734 32.922 
1.70000 39.360 33.321 
1.80000 39.975 33.714 
1.90000 40.576 34.100 
2.00000 41.163 34.478 
2.10000 41.738 34.848 
2.20000 42.300 35.212 
2.30000 42.849 35.568 
2.40000 43.386 35.917 
2.50000 43.911 36.260 
2.60000 44.425 36.595 
2.70000 44.927 36.923 
2.80000 45.418 37.244 
2.90000 45.898 37.559 
3.00000 46.368 37.868 
3.10000 46.827 38.170 
3.20000 47.276 38.465 
3.30000 47.716 38.755 
3.40000 48.145 39.038 
3.50000 48.566 39.316 
3.60000 48.979 39.589 
3.70000 49.385 39.858 
3.80000 49.786 40.123 
3.90000 50.182 40.386 
4.00000 50.575 40.647 
4.10000 50.966 40.907 
4.20000 51.356 41.167 
4.30000 51.745 41.426 
4.40000 52.134 41.686 
4.50000 52.524 41.947 
4.60000 52.914 42.208 
4.70000 53.305 42.470 
4.80000 53.698 42.734 
4.90000 54.090 42.998 
5.00000 54.483 43.262 
5.10000 54.877 43.527 
5.20000 55.272 43.793 
5.30000 55.668 44.060 
5.40000 56.063 44.327 
5.50000 56.460 44.595 
5.60000 56.858 44.865 
5.70000 57.256 45.134 
5.80000 57.655 45.404 
5.90000 58.055 45.675 
6.00000 58.455 45.947 
6.10000 58.856 46.219 
6.20000 59.258 46.492 
6.30000 59.660 46.765 
6.40000 60.063 47.039 
6.50000 60.467 47.314 
6.60000 60.871 47.589 
6.70000 61.276 47.865 
6.80000 61.682 48.141 
6.90000 62.088 48.418 
7.00000 62.494 48.695 
7.10000 62.901 48.973 
7.20000 63.309 49.251 
7.30000 63.717 49.530 
7.40000 64.126 49.809 
7.50000 64.535 50.088 
7.60000 64.945 50.368 
7.70000 65.354 50.648 
7.80000 65.764 50.929 
7.90000 66.174 51.209 
8.00000 66.584 51.489 
8.10000 66.993 51.770 
8.20000 67.403 52.050 
8.30000 67.813 52.331 
8.40000 68.222 52.611 
8.50000 68.631 52.892 
8.60000 69.040 53.172 
8.70000 69.449 53.452 
8.80000 69.857 53.732 
8.90000 70.265 54.012 
9.00000 70.672 54.291 
9.10000 71.079 54.570 
9.20000 71.485 54.849 
9.30000 71.890 55.127 
9.40000 72.296 55.405 
9.50000 72.700 55.683 
9.60000 73.104 55.960 
9.70000 73.507 56.237 
9.80000 73.909 56.513 
9.90000 74.311 56.789 
10.00000 74.715 57.067 
