# t[days] FUV NUV
0.50000 24.391 22.785 
0.60000 24.683 22.869 
0.70000 25.044 23.020 
0.80000 25.432 23.203 
0.90000 25.839 23.409 
1.00000 26.267 23.639 
1.10000 26.722 23.894 
1.20000 27.204 24.174 
1.30000 27.716 24.479 
1.40000 28.259 24.810 
1.50000 28.830 25.163 
1.60000 29.424 25.535 
1.70000 30.038 25.925 
1.80000 30.671 26.329 
1.90000 31.319 26.747 
2.00000 31.980 27.175 
2.10000 32.652 27.613 
2.20000 33.347 28.067 
2.30000 34.069 28.540 
2.40000 34.802 29.022 
2.50000 35.544 29.511 
2.60000 36.294 30.007 
2.70000 37.049 30.508 
2.80000 37.809 31.012 
2.90000 38.572 31.519 
3.00000 39.337 32.029 
3.10000 40.104 32.541 
3.20000 40.871 33.054 
3.30000 41.639 33.568 
3.40000 42.406 34.082 
3.50000 43.172 34.596 
3.60000 43.937 35.109 
3.70000 44.700 35.621 
3.80000 45.461 36.133 
3.90000 46.219 36.644 
4.00000 46.975 37.153 
4.10000 47.729 37.661 
4.20000 48.480 38.168 
4.30000 49.229 38.673 
4.40000 49.974 39.176 
4.50000 50.717 39.678 
4.60000 51.456 40.178 
4.70000 52.193 40.676 
4.80000 52.927 41.173 
4.90000 53.658 41.668 
5.00000 54.386 42.161 
5.10000 55.112 42.653 
5.20000 55.835 43.143 
5.30000 56.555 43.631 
5.40000 57.272 44.118 
5.50000 57.987 44.603 
5.60000 58.699 45.087 
5.70000 59.409 45.569 
5.80000 60.117 46.049 
5.90000 60.822 46.528 
6.00000 61.524 47.006 
6.10000 62.225 47.482 
6.20000 62.923 47.957 
6.30000 63.619 48.431 
6.40000 64.313 48.903 
6.50000 65.005 49.375 
6.60000 65.695 49.844 
6.70000 66.383 50.313 
6.80000 67.069 50.780 
6.90000 67.753 51.247 
7.00000 68.436 51.712 
7.10000 69.116 52.176 
7.20000 69.795 52.639 
7.30000 70.472 53.101 
7.40000 71.147 53.562 
7.50000 71.821 54.021 
7.60000 72.493 54.480 
7.70000 73.163 54.938 
7.80000 73.832 55.395 
7.90000 74.500 55.851 
8.00000 75.166 56.306 
8.10000 75.830 56.760 
8.20000 76.493 57.213 
8.30000 77.155 57.665 
8.40000 77.815 58.116 
8.50000 78.474 58.567 
8.60000 79.131 59.016 
8.70000 79.787 59.465 
8.80000 80.442 59.913 
8.90000 81.096 60.360 
9.00000 81.748 60.807 
9.10000 82.399 61.252 
9.20000 83.049 61.697 
9.30000 83.698 62.142 
9.40000 84.346 62.585 
9.50000 84.992 63.028 
9.60000 85.637 63.470 
9.70000 86.282 63.911 
9.80000 86.925 64.352 
9.90000 87.567 64.792 
10.00000 88.208 65.231 
